review,rating
"Pros:1. Best Battery i.e. 6000mAh.2. Good Back camera.3. Good and very necessary features by Samsung One UI. (I bet you'll like it)4. Good Performance (I use a lot of apps in multitasking but I don't play games so can't review gaming performance).5. Supports 15WT fast charging.6. Display is good according to the price range. (Don't get confused on poor display reviews.)7. Side positioned fingerprint sensor is good. (In starting you can face problems if you are currently using a back fingerprint sensor)8. Low light image from the back camera is also good. One attached in the image.9. Currently(11/04/21- 15/04/21) this phone is available @11700 (effective price)using Indusind bank cards so it is a loot deal for now. (Lowest ever price for this phone)Cons:1. Very bad front selfie camera which is 8MP (If you are a selfie addict then avoid it)2. Phone is very heavy and big in size.3. Adaptive brightness is not up to the mark.4.Animations are a little bit slow.5. Contact searching speed in the contacts app is very slow.(Resloved after update)6. After every update they install MX Takatak, Moz like apps which you can uninstall anytime. ( I think to make this phone that much affordable they are trying few methods of Mi and other Chinese brands.)Result: Best phone with all the latest features in this price range. @ 11700 - 12500Important(For those reviews who are saying the phone is slow): Got to developer options(Search Google for how to enable it ) and then Set Windows Animation Scale to .5x, Transition Animation Scale to .5x, Animator Duration to .5x. (Earlier all 3 developer options are set to 1x that's why the phone seems a little bit slow).Update: After update Contact searching speed became very good.",5.0
"Your browser does not support HTML5 video.


   I don't know why Amazon is compromising on its quality to deliver  product's,  its evident nowadays, Recently I have got Samsung M12 product on 7 April 2021 the exchange date is 14 April 2021 ,Now after 7 days this phone display is gone , there is a blur continously in the screen,",1.0
Product is okayBut I cancelled order to get discount by paying for the same product by credit card.Disappointed that it was rejected.,1.0
This phone is not compatible with 5 GHz wifi. I have JioFiber which is having 142 Mbps speed but my wifi network is not visible in phone's WIFI.I called to Samsung customer care and he informed that this phone will be connected to wifi which is having 2.5 GHz.I am returning back this product.,1.0
"1. Mobile is heavy,2. Company has given 48 Megapixel Camera, but camera quality is very poor,3. Mobile is not slim, and it is very thick mobile,4. Screen size is narrower than image5. Never buy, this mobile it is the waste of moneyAs per Amazon Policy they are not ready to return the product, I have wasted my money on this mobile.",1.0
"""Sir, I am really sorry however, M12 supports 802.11 b/g/n 2.4GHz.""- This is the response from Samsung customer service when I inquired why not able to detect to my Router 5G. Even 6K Chinese mobiles have 5G detection - so before you buy think and check as the mobile has very limited features. The battery life is not great while it is 6000.... and camera is very normal standard. The mobile as a whole is a big compromise to the cost and is not a value for money product.",2.0
"Amazon did a great job with the delivery of this product. Ordered and received on the same day.On the phone: I am happy with it. Have been using this phone for 3 days. The battery lasts for 1and half days with gaming and binge watching videos.The screen is comfortable. No issues on the screen, though  it is not amoled for an average user it is not a big difference.For the price this is a great buy, of course there is no snapdragon chip. But the exynos 850 is 8nm and at this price point is comparable to most snapdragon 6series chipsets.Camera is decent. As long as you are not a professional photographer,  this will be good enough to take atleast average if not great pics. (Some  pics are really great).This is definitely not an iPhone or one plus. But for the price it definitely is great.",4.0
Worst product by samsung.Don't buy this mobile.Very slow charging. In one hour charge upto 3 to 4 percent onlyDisplay is too poor qualityDischarge very fast . In a day you have to charge 2 timesCamera is very bad.,1.0
Don't get duped by this phone. The description of the phone does not describe wifi support anywhere. Who makes a phone without 5GHz support in the year 2021!!! Apparently Samsung does. This pathetic piece of plastic does not support for 5GHz wifi.,1.0
"The phone has good battery better than most other phones.The performance is not upto the mark. Camera doesn’t look like 48 pixel.Writing 48 pixel camera, 6GB RAM and not experiencing such level of performance based on specs raises doubts on Samsung.Definitely compare with other phones in the before marking a purchase decision",3.0
"First time i am faced the problem online purchase, after 10 Days mobile display nit working, the acko insurance party not collecting, he told go to service center and  repair it we can reimbursing the invoice amount, but when i am going to add bank details these is A difficulty in IFSC Code. Till today my mobile not ready and not possible to online Update,",1.0
"Mobile have a decent look,For this money range we should not expect high,It will flexible to our parents for youth, you should think twice,Battery life was good, Fingerprint was perfect,Face unlock when light was sufficient it works good,In low light bit late but works.Main drawback was weight of mobile it was bit heavy.Front Camera have decent image in daylight, but we will observe Noise in Image.Something with back Camera.This review is purely my experience with M12 mobile.",3.0
"It's budget phn with all facilities plus Samsung brand... It's a good choice... You can buy it without doubt if you want a good battery life,  good picture quality,  good camera, also its not lagging in game, good processor and ram with no overheating issue... In this budget it's the best budget and pocket friendly phone. You can't expect more in this budget",5.0
"Such an awesome phone ruined by a biggest lack of a most important and basic feature, GREAT battery life, camera, UI, lives up to its reputation;Great specs all round, only thing to be vary of is that it DOES NOT SUPPORT 5GHz band wifi “5G wifi”When you buy a phone with such great specs, it’s a real shame that the only thing slowing it down is a lack of fast internet speeds due to hardware limitation. Not having support for 5GHz in 2021 is 🤮🤮",4.0
"Your browser does not support HTML5 video.


   It is best at this cost from a brand like samsung. Display resolution is HD but it's 90 Hz. Battery life is awesome lasts 2 days. Camera is disappointing though. There isn't any gcam available yet. No silicon case in box. One UI is the best UI I have ever used yet. Fast updates. 15 Watt charger included takes almost 2 hrs for full charge which lasts for almost 2 days",4.0
"The phone works rather smoothly has a decent battery life where it lasts the entire day with the charge being at 47% by midnight. The camera performs well for the price, except the camera quality in the dark is grainy, and could be better. There is a weight to it which adds to the build of the phone. There is one speaker grill on the right side of the phone and has excellent audio. Would recommend 10/10",5.0
"What benefit we will get if I have 6gb or 8gb ram. How come this mobile will not provide dual band wifi, means I am getting low Internet speed with that single band wifi feature. Very much disappointed with this big drawback. Even lower price mobiles are giving this feature but not m12. Samsung smartly avoided by not mentioning this in the product description.",2.0
"Fingerprint reader is really good and quickBattery life is good tooCamera quality is decent, since I m not much into photography I am goodProcessor isn't powerful enough to run heavy games , but it don't play heavy games, so this mobile is perfect for meAbsence of secure folder is kinda heartbreaking but nothing that we can't manage",4.0
"Had a mix up Galaxy M21 with M12 . Both comes next to next when you search for M21 . The price of the 6 GB varient of m12 and 4 GB of m21 is also the same . Only problem is M21 is Super amoled , Full HD with latest processor .  No comparison with both . Realized this only on unboxing when the screen looked very ordinary on running the phone .The lag to move from one function to the next is glaring ( even when it is brand new ). Reported this to amazon . They could not help as the seller support page is just a computer generated one which just runs you in circles . Basically no way to contact seller. Only a postal address - in todays world how is it even going to work?  Tried seller website .No reply . I was more than willing to Pay more since it was partly my mistake . Feel cheated with price of a decent phone which starts off slower than my 4 yr old current phone . If only the seller could help .",1.0
"Unnecessary samsung apps, which you can't uninstall. If you are not tech savvy, you are gonna face lot of problems. All the unnecessary apps will be automatically downloaded. There are pre installed apps, you neither can uninstall nor block notifications.Camera is worst in this price range. No fast charging opting available. Battery life is good. Finger print reader is ok.",2.0
I bought this phone to last 5years(thus OPPO or Vivo was not an option).........my first phone was Samsung metro.......now it's Samsung galaxy m12..........user interface is good.......the phone barely looses any charge when idle or used via wired earphones..........satisfied till now,5.0
Mobile is too bulky.. and thickness is too much 9.7 mm. Not looking like modern phone. Samsung pls work on weight and thickness. Customer won't require big battery give 5000mah is enough. Give some modern look with max 8.5 mAh thickness.. talk about procesdor its entry level processor of 6-7 k phones. But u give in 11k phone.. atleast use G35.,1.0
"I wanted to have a phone 6 GB RAM and 128 GB ROM and 7000 mAH battery with large display and good picture quality in budget. This phone has satisfied me a lot, however this phone has 6000 mAH battery. I am much satisfied now. After one year or more than one year, It should not be slow and hang. I will rate this phone 8 number out of 10.However it's a better deal.",4.0
"Your browser does not support HTML5 video.


   Tik tik soung of plastic coming from charging jack/slot area..may be because of not sealing the phone properly or their is a gap inside. And sometimes my phone is fully charged and and charger is not attached then its showing at the bottom charged 92 % and remaining time of fully charge is showing 24 minutes.",1.0
"Bought this for my parents and they love it. As I am using A52 myself, I feel M12 delivers at its price range and then some. The fingerprint sensor is fast and accurate. Having 90 Hz Adaptive display is wonderful.Camera is decent as well, with options for Macro (attached) and Wide Angle being good as well. Haven't experienced any lags on medium workloads.Android 11 with updated UI, Smart View, Dolby Atmos, Good Battery Life are some highlights.Very satisfied with the purchase.",5.0
i feel like cheated by amazon and samsung its not even a month and my phone stopped working with no reason this was not expected and visited to samsung centre as well but they were saying that only non warranty sets are getting fixed during this lockdown period then i asked them to fixed my set out of warranty (i was ready to pay as well) then they said that your mobile display is need to be change and there is no display available in India for my phone and from that day i am not having any smartphone as i am saving money and trying to bear this pain n loss.amazon hats off to u cheaters.,1.0
"Satisfied with product. Camera quality is okay. Other than that, its a samsung, whoever is used to samsung will love the functioning of this device too.If you are a samsung lover, definately go for it. If you are conscious about new features, gaming, camera quality other options might be available at given price point. Its great for day to day tasks and surfing internet, social media and all. Thumbs up for Samsung",5.0
"Got this as a replecement for my samsung M11. The M12 is way better than M11. Better photo quality, better performance and faster performance. I got the blue phone which looks decent as well. I feel it's worth the 13500 I paid for it.",4.0
"Not amoled display but at this price you don't deserve amoled, it is an hd display but u deserve new android 11 but it is based on android 10 and needed the "" one ui "" updated version. My old phone m30 is 2 year old but it has awesome features in "" one ui "" but this has not,  hope software update gave all this features.  But battery life is awesome and camera is average. 🙂🙂",4.0
Not worth of moneyNot aviled for any special futureIts does noteven have the normal features that other mobile have😔😔😔😔😔,3.0
"As Samsung shows its quality in every launch, this is also a good product in mid range mobiles. All things are good if u r an average user, for high performance gaming & photography other high end models are preferred.",5.0
A good buget phone with great battery life.I usually use it for gaming because I can't buy a gaming phone it to expensive. But I can play seemingly all kind of game without lag(I dont mean games like genshin imapact).Overall goodValue for money:8/10 (reason low resolution  comparedd to other  budget smart phone  under 12000)Camera:9/10 (under this price tag the camera  qualityy is good)Chipset:8/10(under this price tag)Battery:10/10(best in this price tag)Overall:7/10,4.0
Just stopped working after few hoursIt seems it has a bug. It doesn't work for quite a few hours in the evenings. Not sure how long,1.0
"Bit disappointed even after spending 13500 ,you will not getting 5g on wifi this operates only 2.4 g,camera is not up to the mark....battery is good . fingerprint is on lock button this is another drawback.",3.0
"The purpose behind my purchase is accidentally my Samsung A10 fell down and lost the display, so immediately I have selected this model without any second thought, because of the brand value, value for money, features, user-friendly what not all features.  We are happy with this purchase and the way we received our order very timely.",5.0
"Your browser does not support HTML5 video.


   Phone is good at this price. Battery life is long. It will lasts upto 2 days if you are doing simple tasks on it.Processor is good.But one thing here is to mention that, if you are looking for good camera quality phone this is not it. Its front camera is not good. Picture quality ruining when you zoom in. So Overall good phone 🖖 except camera 📷",5.0
Tʜɪs Sᴀᴍsᴜɴɢ ɢᴀʟᴀxʏ M12  ɪs ᴍᴏsᴛ ʙᴇsᴛ ᴘʜᴏɴᴇ ᴡɪᴛʜ ɴᴇᴡ ᴠɪʀsɪᴏɴ.I ᴛʜɪɴᴋ ɪғ ʏᴏᴜ ᴡᴀɴᴛ ᴀ ʙᴇsᴛ ᴘʜᴏɴᴇ ᴛʜᴇɴ ᴏғ ᴄᴏᴜʀsᴇ ʏᴏᴜ ʙᴜʏ ɪᴛ ᴡɪᴛʜᴏᴜᴛ ᴀɴʏ ᴅᴏᴜʙᴛ.Oғ ᴄᴏᴜʀsᴇ ɪᴛ ɪs ʙᴇsᴛ ᴘʜᴏɴᴇ ʙᴜᴛ ʀᴇʟᴏᴅᴇᴅ sᴘᴇᴇᴅ ɪs ᴍᴏsᴛ ʜᴀʀᴅ ʟɪᴋᴇ ᴀ ᴍᴏɴsᴛᴇʀ ʀᴇʟᴏᴀᴅᴇᴅ sᴘᴇᴇᴅ.Iᴛs ᴀʟʟ ғᴇᴛᴜʀᴇs ᴀʀᴇ ʙᴇᴛᴛᴇʀ ᴛʜᴇɴ ᴀɴᴏᴛʜᴇʀ sᴍᴀʀᴛ ᴘʜᴏɴᴇ .Sᴏ ɪ ᴛʜɪɴᴋ ʏᴏᴜ ᴄᴀɴ ʙᴜʏ ɪᴛ ᴡɪᴛʜᴏᴜᴛ ᴀɴʏ ᴅᴏᴜʙᴛ.I ᴛʜɪɴᴋ sᴏᴍᴇ ᴛɪᴍᴇs ᴀᴡᴀʏ ᴍᴀɴʏ ᴘᴇᴏᴘʟᴇs ᴜsᴇ ᴛʜɪsᴘʜᴏɴᴇ .Iᴛ ɪs ʟᴏᴡᴇsᴛ ᴘʀɪᴄᴇ ᴡɪᴛʜ ɢᴏᴏᴅs ᴀɴᴅ ʙᴇᴛᴛᴇʀ ǫᴜʟɪᴛɪᴇs.ᴛʜᴀɴᴋʏᴏᴜ ғᴏʀ ʀᴇᴀᴅɪɴɢ ᴛʜɪsAᴠᴅʜᴇsʜ Kᴜᴍᴀʀ,5.0
The phone is a good one to use. It is a 6.5 inch but is handy to use for its balance. It has a 6000 mah battery which gives it a great battery backup with a decent fast charger. It has also a good UI( One UI 3.0). Overall it's a good smartphone which can beat some flagship phone too.,5.0
Well if the question comes what I dislike  about  the phone is absolutely  nothing  it is a proper handy phone allows  to have a well grip. The quad camera  allows  to take  a full depth  of a picture enrich  in color and to take a true tone photo. The finger print is fast like thunder like a touch of your finger and opens in front  of you. The battery  is cool to use you could  say a PowerBar with phone and the make and feel of the phone is like your bide on the wedding night. A cool phone to use and recommend  others.,5.0
"Received the phone on time as promised. The battery backup is just fabulous - 6000 mAh definitely the power backup requirement that every phone needs. Easy to use phone, but some apps are pre loaded which can be deleted if not using. But definitely way ahead than all the other chinese brands. With 6Gb RAM, using the phone is as smooth as silk. I would recommend this phone with the 6GB / 128GB config to others.",5.0
Samsung is really worst company.many time I unable to receive the phone calls.I will never buy Samsung phones anymore. I don't know why they forcefully added their apps in the phone and you can't remove them.,1.0
"Bought the Samsung M12. Good purchase. Worth the price.Likes:1. Exceptional Battery backup2. Fast processing for Game Play3. Good Display clarity4. Very responsive Biometric sensors, especially Face RecognitionNot so Good Camera clarity especially during night time in artifical light. Also, the speaker sound could have been louder.",5.0
No doubt battery is awesome.Camera quality also upto mark.No complaints.Handset response slight slower as compared to other brands with same specifications.Recommended for low budget seekers with good specifications  specially battery purpose.,5.0
"I bought the phone the 6GB ram version and have been using it for three days now. Tge functions are smooth and the camera and screesize are great for the prize. It also gets fully charged in an hour. Will review again after a few more days. Can accomodate 2 sim cards plus a sd card simultaneously. Also the finish as the back is textured and matte, not glossy like it seems in the pictures.",4.0
"It is written that""Whats in the box Handset, Ejection Pin, Manual, Data Cable and Travel Adaptor""I received only Mobile, Data Cable & Adaptor there is no handset Ejection pin manual warranty card and proper bill",1.0
"Grt product at this price, bank offer also applied.Camera rating 2 starDisplay 2 starBattery & Performance 5 star.Over all good product at this price.",5.0
Camera Quality is great with good processing speed and classy features. Only limitation is with the 5 GHz wifi connection. It only connects to 2.4 GHz wifi network.,4.0
"Samsung is good brand.  I like this phone so very much, it has perfect camera quality, no hang issue, good sound quality and perfect in size and shape.  Fully satisfied according to price. Thanx Samsung for giving such a wonderful phone in reasonable cost.",5.0
"The mobile takes around 4 hours, and gets drained out in 2-3  hours (ONLY WiFi enable and NO GPS, NO Wif-Calling, NO Hotspot, NO Hotspot, NO Bluetooth) without any usage.Further, the Amazon replacement process is too lengthy and bad. You'll have to go through a technician home visit in the process.",1.0
"Samsung really needs to stop fooling customers with its marketing and needs to improve its products to compete other brands. This new samsung m12 is a piece of crap and wastage of money. The sound is too low. If the phone is ringing, you can't hear even if you are sitting next to it. The design is okay. No new or nothing very impressive. Copied the F12 in terms of design",1.0
"+ PointsGood Budget Phone.Good DisplayGood Outlook- PointsToo heavy, due to big battery.The camera is not that effective.Takes longer to charge",4.0
Fingerprint senser is not so sensitive. One has to put his/her finger very tightly.Battery charges slow since it supports 15 watt charger. It drains faster if adaptive motion is set to 90 hz.Camera quality is decent but it should be improved. In 48 mp mode flash will not work.It's backlight remains always on due to which processor is heated.Speakers are very slow.,2.0
"I already have one Samsung M20. After buying this new M12, I installed Samsung smart switch on both phones. It  transferred all data except messages in thousands. I raised request with Samsung. They clarified it is software bug and update would be provided within 24 Hrs. It's third day, no update is received. I am returning new M12 phone.",1.0
Brought this mobile on March 30. I am not satisfied with this mobile. It's getting heat when we use it for the normal phone calls without internet as well. When i checked with Samsung service center they said that if the mobile heat goes beyond 48°C then they can look into it. Not sure who will be able to withstand this mobile heat when they are talking. Pls don't buy.,1.0
"I am the user  of only Samsung.  Compared to other models that I have been using till date , this model doesn't satisfy me. The signal strength is low compared to other brands in this price and specifications.Overall I am not satisfied with this model.",2.0
"seems a seconds phone like factory reject or a repaired version like refurbished maybe,it's bent,the screen can't be covered with tempered glass as the phone is curved.",1.0
"a good phone at this cost.fingerprint and face lock works perfectly fine.camera is also good in this cost(do not expect stability).there is no lag while using.The best part is battery, if you are not a heavy end user then you even need not see the battery for even 2 days, once it is fully charged.the worst part is display, very poor visibility in daylight.",3.0
The phone built quality seems good. The weight is a little more than expected. Battery life and camara is good. Latest version of Android is also provided. Better finger print reader was expected. Bigger size scanner on back would be better.,4.0
"Totally unsatisfied with the PLS TFT display and heavyweight.PLS TFT screen is low quality couldn't enjoy video steaming. If you are in habit of watching a movie and playing gaming then you can search for other better mobile,Now both Amazon and Samsung refused to accept return or provide me replacement of better quality display (i.e, Amoled, IPS Display).",1.0
"This is the best smartphone in budget smartphones. The camera quality and clarity of samsung m12 is very good. Battery life 6000mh isvery powerfull it will stand for long life. Fingerprint reader is also good, it will give fingerprint reader at power button which gives it classy and unique look. Overall it is outstanding smartphone in low budget.",5.0
"I have samsung a50, comparing the camera quality this M12 is dull and poor inspite this being quad camera setup. Only this battery life is good. And provided the budget can't complain much. But still there are many good camera quality smart phones available in this range. Advice you all to check in person and then order the device",3.0
Excellent phone with reasonable price tag and with the assured service of Samsung. Camera quality is quite good compared to redmi (Chinese) products. Battery Life is awesome with fastest 80nm processor. Display is good but i was expecting fhd+ display but current quality is also good with 90hz display overall it is midrange phone and i satisfied with the phone,5.0
Don't BuyWorest mobile ever by SamsungI am Samsung user only.. otherwise we can get better mobile of other brands.. I want only Samsung brand. But this time it's totally waste of money.I am not happy with this model.. NO CAMERA Clearity..Heating problemCamera ProblemDisplay Third classDO NOT BUY,1.0
Its grip is great.you dont need a cover to avoid fall.cameras are great. Its a feast to take any kind of pictures with numerous options.Screen size is just right for watching videos and reading ebooks.Quick accezsbiljty options to lock unlock screen is very handy.Memory is big.dont have to worry about cleaning up space often,4.0
One drop within 1ft height ... Screen shattered ... Though phone spec & display is good ... screen is not at all durable. Same screen shatter issue in M31 as well.,3.0
Damage product reshived hua hai or koi help nahi ki ja rahi haiअमेजॉन से प्रोडक्ट मंगाया था यह अभी तक 20 का कोई सर्विस नहीं हुआ है कोई नहीं पिकअप भी नहीं आर्डर पेंडिंग में और जो अमाउंट थी वह भी कट गया है 20 दिन हो चुके हैं पूरे,1.0
"Your browser does not support HTML5 video.


   I got this product at 9k after discount . The fingerprint sensor is worst whereas battery and camera are ok. The screen function lags sometime but after latest update few of the bugs solved",4.0
"High speed, Hi quality camera & speakers, latest features",5.0
"All the features are good v nice camera, value for money but the only problem is that the phone is little heavy and after putting a back cover it becomes more heavy, rest it's superb product from samsung 👌👍",4.0
never buy this Samsung below 17k mobiles all the worst mobiles they wont function at all in all angles and more over battery 🔋 the worst experience,1.0
Phone performance is good for daily uses. Battery performance is good enough for a day.i like fingerprint sensor is fast n simple to use. I'm disappointed with the given camera quality. Phone heating issues comes when used continuously with normal function and playing games.fast is not that fast. But I like this Phone at this price range.,4.0
"It's a beast at 9999 with ICCCI bank discount. 6000 mah battery with 24h+ backup. Ways camera which clicks beautiful pictures. TFT screen - can't expect more with this price. Performance is good. And the best is the finger print sensor, it's ultra first and the fingerprint on the power button makes the phone more beautiful.",5.0
Brought this M12 Samsung device on 19th Mar 2021. Device is excellent/ responding quickly / no heating even after continuous usage for 4 hours / Good battery backup.  I feel only one drawback that is the battery charging.....it's taking 2.5 hour's for full charge but Samsung saying Fast Charging.  Good to buy.,4.0
"This product is worth in its price value.A must buy phone for day to day working,battery is amazing, display is great as per price.Overall a good non Chinese phone.",4.0
Don't believe paid negative review because this phone is a Masterpiece I am very honest you can buy this phone this is best budget phone2 days battery life in single charge camera qualitie is blockbusterQuickest fingerprint sensorBlockbuster phone 👍👍👍👍👍👍,5.0
Bought this for my mom. The product is great with all features working perfectly. Go for it - it's a great phone in the budget.,4.0
"Have used the phone for a month. Works very well so far, no obvious issues. Haven't tried some features (e.g. fingerprint reader, dual Sim). It's great that it utilizes Android 11  (the most recent version), although too many apps are preloaded. Camera/video recorder works well. Good product in this category. Exceeded my expectations.",5.0
"The Samsung Galaxy M12 is a Battery monster(as advertised) it will last a lot longer than the typical smartphone and it's worth the money spent on it, my only problem is the 720p display, samsung could have gone with a 1080p oled but the display here is not horrible, the image quality is quite good actually, and One UI 3.1 is awesome.",5.0
"Best phone at this price range. Amazing battery life, only con is- selfie camera is not up to the  mark (according to MP level)",5.0
इस फोन में बहुत सारे प्रॉब्लम है चार्ज में लगाने के बाद फोन ऑटो ऑफ हो जाता है फिर उसे ऑन करने में घंटों लग जाते हैं मैं किसी को राय नहीं दूंगा कि इस फोन को परचेज करें और आप कभी भी आर्डर करें आपको सेकंड हैंड मोबाइल ही दिया जाएगा डिस्प्ले में डॉट रहता है बाकी बहुत सारे मल्टीपल प्रॉब्लम है फाइनली यह फोन नहीं लेना चाहिए,1.0
The phones design is amazing. We'll suited for all the heavy duty. Budget high range phone. Battery lasts for 2 days. At full usage lasts till the end of the day. Camera quality is top notch. Phone is worth the buy. The samsung ui is just extraordinary.  The processor and screen is much better than other budget phoned like redmi.,5.0
"I bought this phone for my mother and am happy with the purchase. It is pretty easy to use for anybody in one's household. The storage space,  and overall speed and performance of the phone is also great!",5.0
Everything with the phone is super nice apart from a couple of things: finger reader lags for 2-3 sec before response & Google Maps keep on flickering while on navigation mode,4.0
Overall  Phone is superb in this price range. Samsung need to make sure availability of suitable Covers so that it's finger print reader is easily accessible.,5.0
The camera quality and the battery health attracts the phone. The price range is really beneficial. People who need to click photos and watch Netflix and are internet savvy should have this. Price worthy overall. The processor is pretty good and fingerprint sensor could have been on the screen but presently it is not that bad.,5.0
I expect fingers print reader should be on screen or back of the phone but it's at the edge on power button which is uncomfortableRest is fine and better at this price,3.0
"Do not buy.Waste of moneyFront camera have a huge issue. It's manufacturing defectsI want to give 0 star, but option not available",1.0
"Your browser does not support HTML5 video.


   At this price, fingerprint reader, battery life and camera quality are very good. However as because it is a LCD based display , display quality is not that great. Again considering the cost it is good. 90hz refresh rate is not experienced.",4.0
Battery life is really good. Design is also very good. Quad camera quality is really impressive at this price. Good sound quality and refresh rate is also awesome. Fingerprint reader works very smoothly.,5.0
This product is defective. Camera and touch response very bad.battry time only 1hour. And delivery boy is not delivered parsel at my home.10 km away from my home and he ask and take order.,1.0
Liked the storage and camera quality is decent don't use the camera much so does not matter. Lot of blotware which installs unwanted apps.No option to take screenshots have to press the volume and power button.,4.0
Third class product.Camera quality So poor.Front camera and rear camera both  quality very poor.very basic camera app.Only  battey back up is good.Not recommended. Better buy any redme phone.So poor quality  product,1.0
Best phone to buy in this price range .Battery backup is awesome. Phone body is good . Camera is decent OK OK types.Powered by Knox security.,5.0
"Received the mobile on the launch dateCamera is averageBattery seems goodSeems some resolution issue , Youtube or Facebook videos are not showing in better qualityThere is no magnetic sensor (the compass app not working )Sound seems very low (speaker) for calls and songs",2.0
"Very worst product.lagging.battery written 6000 mah but not works for even a day. Battery drainage problem. No sensor gyroscope, written one UI 3.1 but gives core version of UI. Never buy this phone never. Don't buy samsung cheap phone they are always worst. Even redmi go has better feature then this cheap phone.",1.0
"I bought this phone for my father. What a best phone, Clean interface, easy to use,best battery (I charged full 2 days back and still battery running 50%, happy) best camera performance.",5.0
Its a very good phoneThe camera quality is very good whoever has written worst camera actually dont know how to use itSomeone interested in this phone can definitely buty it as it is very good phone . Design is also very good and in hamd feel is very good fits perfectly well in our hand,5.0
The phone was fantastic .......On a scale of 1 to 10 I will give it 9 ......The thing that I didn't like about this is that it has very less storage ........Otherwise very good  MUST BUY,5.0
"Your browser does not support HTML5 video.


   Thank you  samsung  .This is my first mobile,  it is soon good to all the fetcher,  in my opening camera is need much better  other wise this mobile  is very very good .Thanks  samsung",5.0
Not a bad phone but sound quality is very low even with loudspeaker on.This is very bad for this mobile.When  more than 2 people are connected on whatsapp conference mobile goes on mute and other people can't hear our voice.,3.0
"It has only 2.4Ghz wifi but processor is capable of 5GHZ wifi , very powerful  battery  life, it have some ads in Samsung interfaces, its have good  90hz display , camera  quality  not good its below  average",4.0
"i purchased M12 this week 6gb ,128 gb. i amazed about the battery back up . it has excellent speed while browsing .In this price range , no best model avaialble . earlier i have been using A70 which is high end but still M12 is performing same. thanks samaung for the wonderful research for this product..",5.0
If you want full control of your phone.. don't buy this one. This phone work on its own...it will download many apps which you don't even know without asking you... So be aware...,2.0
Overall performance is good but the display resolution is 720p which is the worst part of mobile.Camera is OK.90hz refresh rate is good.Fingerprint sensor is great.Eventually I would not recommend to buy this mobile if you are not samsung lover.In this price range there are other good option too.,3.0
