review,rating
"Delivery was quick and installation was easy. However, the signal strength is very very weak. Sometimes in the same room, you won't get the network, forget about other room. If two devices are connected, the second will not show any network. Worst, product is not returnable just replacement is available. The product is very light and as such it doesn't seems to be any advantage. Overall, product is not at all good, not at all recommended.",1.0
"I was using a 4G Router of TP link which I purchased at least 5 years back, but its range is very less for which I was not getting wifi signal at ground floor keeping the router at first floor. I purchased this new TP link router which is excellent and its range is pretty good. Getting good signal strength at GF keeping it at FF.",5.0
TP link quality in performance has gone down.. for my 25 Mbps speed connection I am only getting 8 to 10 Mbps over wired connection and only 2- to 3 Mbps on wifi connection.. ping of 31 and more..This is extremely bad performing router.My tend 150 n is performing better than this and giving me around 18 - 19 Mbps over wifi connection.I cannot recommend this tp-link router to anyone. Don't buy.Adding few more words:You cannot use your android tv over this Router due to its performance.Last 5 years I have been using to link routers and switches but this kind performance issue I had never faced.,1.0
"1. Signal Strength : 9/10""The signal strength is good, slightly higher than other routers. My broadband speed is 50 Mbps and over wireless I can get almost 40 to 45 Mbps.""2. Other Features : 10/10""Most special thing about this is that it has an app from which you can manage each and every basic settings of your router. Guest Network is also available.""3. Easy to use : 10/10""In market TP-Link routers are the easiest routers to use & setup. Connect all wires and go to <tplinkwifi.net> then you'll get the setup page by entering the admin username & password, after that modifying the settings is very easy.""4. Durability : 6/10""The white part or you'll call the main body is made of plastic which has small vents for air flow & it router doesn't heat up too much. The long black antennas are slight delicate but it does a great job.",3.0
1) Very easy to setup2) Writing this review after 4 months of usage. It is powered on 24x7 for the last 4 months without any break. It doesn't get warm due to extended usage.3) signal strength is good,5.0
"Easy to install but range is average, same range like my old Tp link router with 1 antenna",4.0
"The problem i was having was it worked well for 10 days after the replacement days were gone the router itself started reversing my local isp data and making their connections abort,I tried contacting tp link service center they told me that there is no problem with your router the problem maybe itself from local isp i installed my old 'D link router' it worked verywell. There is no doorstep replacement process maybe i have to go to service center away from my city.",1.0
"I had a Mi router earlier which went kaput and was looking for a replacement budget router. I purchased this TP-Link router first on 11th September 2020. Within 2 days the router started acting up. I initially thought it was a network issue and told my ISP about it. They asked me to re-check my router as everything was working at their side.  My neighbor has the same ISP and his connection was working fine. On a hunch i asked for a replacement and Amazon, as  superb as always, promptly arranged for a replacement. I got the second router on 17th Sept. Again, the first two days, it worked as expected, third day the same things started. frequent disconnection, super slow internet. I had to switch between my mobile data hotspot & router multiple times in a day. WFH and having such a patchy network was super upsetting.  I called up the ISP to check if the network was all good and they sent a technician to my home to show me there was no issue in the network. He turned up with a DLink test router. Since i have been a long time customer, they allowed me to use the router for 2 weeks. not even one disconnection in the two weeks, good speed throughout. I ended up asking them to get me a new D-Link router, as even if it goes bust, they said will get it replaced.Do not go for this. If you can, pay some more and go for a mid range router.  That should hold up pretty good.",1.0
"TpLink works great as an extender... Gives excellent coverage.However, if you are not so conversant with this model, set-up  is quite confusing from laptop Browsers. Keeps giving error messages on screen from whichever browser. Finally managed to get it activated through browser on phone.Activating by a phone browser seems to be quicker and simpler.",5.0
"The default wi fi password did not work and was not enabled for DHCP also.  I had to hard reset the router to get it work. I suspect I was sent a piece someone had already changed the settings. There was no visible damage and looked like new. The wifi coverage is good, though I have kept it a corner in the house, it covers the whole house pretty well.",4.0
"Worked fine for a few months only, since then there is always an issue with WiFi signal.Tried updating the firmware it didn' work.Also tried changing the wifi signal channel but its the same on every channel. Keeps disconnecting every now and then. And sometimes it works fine for long hours.Hence I do not recommend this product due to its unstabilitiy.",3.0
"Earlier i was using tp wr841n router which is of 150 mb speed and of single antenna. so due to its low range which cannot even cover our whole house i then decided to get this so-called dual antenna which they says gives us a good coverage like 25-30 meter which is wrong. Now that i am using this, it only gives coverage to 2-3 rooms which means the dual antenna cannot penetrate through walls and other obstacles and thus as a result gives only 10-15 meter but other than this everything is fine.",3.0
"Ordered this product to use as Range Extender. It was worked initially week like a genuine but after 9th day after few hours of power outage, the source router connection got lost and unable to restore the connectivity even I tried manually. So I requested replacement from Amazon and they delivered replacement product.But this replacement product faced the same issue within a day of delivery so I requested Return from Amazon now",1.0
Router is not working properly. I purchased total three nos for myself and freinds to enable online classes of children. But wi fi signal is gone in frequently also i have to again turn off and turn on for signal every time. One piece i already replaced but same problem occures in new one also now i am returning that one. I also contacted TP LINK customer care but no response from them. It can be also noted that only one piece is working properly till now and others are so bad.,1.0
"You receive a small router in the box not usual like other routers it smaller then other. It's easy to install in few steps, the signal is good enough to cover 2 bedrooms and kitchen and hall (total 180sft). It's frequently disconnecting my old smart phone (4.4v) but all my latest devices are been connected. Over its good router for small houses.",5.0
"Ordered the product a month back. From the first day itself there were network issue. Thinking that it would be an issue from network provider's end and due to rains, I let it go initially. After which i discovered that the issue is with the router. The router is leaving connection every 5 minutes. I tried calling the TP link service provider number but to no avail. Not a single person answered the calls despite me holding the call for 15 minutes. Even Amazon refused to take back or replace the product due to their 8 day return policy. Pathetic service. I got my product exchanged from the service. Those guys gave me a refurbished model saying that this will work as new despite me refusing them. They agreed to get it exchanged after 2 months again. Again when I came home and got my router set up, I am facing the same issue. This router doesnt even catch a range with me sitting exactly in the next room. Simple applications like youtube dont work. Most of the times, I cant even view my router name.",1.0
"When I first ordered it I had high hopes and expectations from tplink.. But when I tried setting it up the wireless network was already named ""POPAT"". I thought probably the product was renewed so I tried using it for a few days but the wireless network would randomly disappear and then I would be required to restart the router. I ordered a replacement which did not do any good too. Good thing is that the router's name was default and not used by some other person. But the problem of the wireless network disappearing still persisted. Very disappointed.",1.0
"I bought TP-link N300 WiFi Wireless Router TL-WR845N 3.5 months ago. After using it for 2 months it started showing issues. Frequent disconnections are very very problematic. It is very frustrating to check every now and then what has happened to the router. I am writing this email at 11:45 pm because in last 1 hour, the router is disconnected for 5 times and my work from home is ruined. It is disconnected again while I am writing this email.Such a below third class product. I should have taken the negative reviews seriously before buying it.",2.0
"How do you even criticise this thing. I’m literally using it to write this review. It’s great. I use it to watch movies and work. My bf makes a living using it. It catches dust, but that’s why we have a vacuum cleaner.All in all, great investment. Looks cool too. I tell kids it is a mini transformer and those idiots buy it!",5.0
Absolute junk. Within 10days of purchase my computer and Mobile getting 1/10th of actual speed at just 10feet distance.Sit right under the router you will see full speed. I am getting 3-5Mbps of 50Mbhps in the very next room.very bad purchaseUPDATE - even after getting a renewed router from service center the router speed in next room is less than 1mbps..,1.0
"for 1200 cost it is a better product, but for high speed it may be or may not be a good purchase. At first when i purchased I faced the technical issue later after that also the same issue occurred and it gives good speed but we can't say that is great performance though a better performance. for my work it is a average product but can't finalize this as of now because now i am not in Hyderabad city i am using this in my hometown once i moved to Hyderabad I can say the truthful performance of this router.",3.0
"I use this router with act fiber cable, had D link router initially but it stopped working, you need to configure the settings by downloading the procedure from TP link website or it will keep taking you to login page again and again. Works fine after configuration.",5.0
"Bought this product to use as an extender, and it has done a good job so far. The dedicated wifi-extenders are costly and they either have one or two small less powerful antennas compared to this device. The set-up was very easy, and never had any problems till now.",4.0
This product is very good. I'm very satisfied with the performance. Good coverage. The router is in the living room. It covers inside my bedroom with doors slightly open. Doesn't heats up much.It is working fine till now. So I'm not aware of the tech support. Will update once I get the opportunity.,5.0
"I bought this router two months ago and I've been using it since then. For me, it has been being working perfect with no complaint so far of any kind.*WiFi SIGNAL - I've this router set up in my 3BHK Flat. And it gives good signal strength throughout the flat.*WiFi SPEED - it completely depends on the kind of plan one has subscribed to i.e. 50mbps or 100mbps or 300 mbps etc. Important thing to note here is that the said speed signifies cable speed (Ethernet) and not that of the WiFi. For instance, 50mbps and 100 mbps plan may give the maximum WiFi Speed of approx. 6 Mbps (50/8) and 12 Mbps (100/8) respectively.My Opinion:Overall, I didn't find any flaw in this router. Of course, there are many other similar routers available in the market. There may be subtle differences as well. And undoubtedly, the specification is preceded by the price. Hence, I've no reason to discourage you to go for this product. I'd also say not to go after anything blindly. Inquire and examine all aspects of the product you're intending to buy and don't ignore looking for similar kind of products available neither disregard other products you come across. You never know perhaps the one you ignored was actually the one you needed.",5.0
"This is the best router in the range of INR 1500. My building has 6 floors and I stay in 3rd floor. I’m able to access my wifi network in the entire building even at my parking area as well. Superb product. Best thing is we can track if anybody is using our network, there is an option to block the user. Very happy with the product.",5.0
"It is a  great  product ,  we have one in our house and one in my uncle's  house .Once it's  installed  it's easy to connect  .Its easy to know  if its connected  or not . You can hang or put it anywhere  you want  .  The packaging  was nice ,there was no damage  .  Go for it .I would definitely  recommend  it  .",5.0
"Your browser does not support HTML5 video.


   Best router ever I have purchased. It is very easy to install. I have been using since last six month it is very good. I would recommend this product to you all guys so that you also can enjoy hasslefree Wi-Fi.",5.0
"I bought this product with a word of mouth from one of my friend but honestly i am regretting it.I use to get 1 or 2 signal bars on ground floor with my Tenda Wifi router placed on second floor of my house but with TP Link, the connection drops even after it being placed on the 1st floor of my house. I am regretting buying it. Please dont buy this product.",1.0
"Good looking router, easy setup. I am using it in a 2Bhk flat and keep my router in kitchen then after 2 Walls in my bedroom, the range reaches there as 1-3 signal but, the speed remains the same. I guess a 2 antenna router will also work the same way",4.0
Using it in a 3 BHK house with router installed between living and kitchen wall.Range is satisfactory and installation is hassle free.Range slightly drops after the filter of 3rd wall but that is okay.Good product from TPLINK. Must buy.,4.0
"Router connection is very simple and user friendly. In detail steps provided on how to connect and use the router so tech support not needed. Wifi signal is also very goodBest part router arrived 1 day before due date, special thanks to amazon.",5.0
"It worked fine for couple of months, then problem started, not at all getting internet properly to slow.. even using right infront of router its horrible. i have checked with another dlink router its working fine, i have made check with my broadband company thinking that maybe its my internet but its not. Please don't buy this router. go for better one even if u find a bit pricey. I NEED TO REPLACE THIS.. IF ANYONE KNOW HOW TO REPLACE PLEASE LET ME KNOW",1.0
"Not good product, No range even 3 antenna.No 5GH frequency . Why called N router ?Outdated model , better buy i ball router of 2 antenna in 70% cost and get better range.Function Malfunction and sometime hang also.Immediate resume internet not happen ,it take time.Overall not good .",1.0
It will automatically get switched off and switch on.. I didnt like the prodcut  at all.. I used Tp-link before& it was good ..  present model its not at all good. Totally disappointed.. now i won't even get a refund or product exchange. Adopter its not working.,1.0
Pros~Easy installation~Design~Brand~4 Rj45 out ports to connect multiple devices.Cons~seller do not accept return~No wall penetration option.~ Low range of signal strength.~ You need to connect computer at the time of initial installation,3.0
Decent performance but not OK for its size. Not able to penetrate even 3 walls. Range just about 20 feet when installed at height of 4 feet. I've used much smaller routers with much better range and performance. Rest features quite nice but performance strictly average.,3.0
"The router is incapable of taking load of even 5 devices.The wifi gets disconnected randomly (not the internet), the admin page also becomes unavailable at those times.Have to manually restart it again and again.If you stream a video or go over a whatsapp or zoom call, the  wifi gets disconnect.Had been complaining to my ISP for a month, only to find out that the router is faulty.",1.0
Excellent product. I have placed it in living room towards ceiling. Though I am getting good signal quality in bedroom which is last mean apart 20 feet with narrow passage. When I close door signal drop little but do not have problem. Build quality can be improve.,5.0
"Considering the big brand TP Link, I had so much EXPECTATION from the technical support team. Unfortunately there is no replacement option for faulty adapter after 3 months of use.TP link is asking me to visit their Distribution centre somewhere in remote area which is around 50-60km away and no convenient way to reach there. Despite telling them that I'm ready to pay for the logistics charges, they are neither ready to send it to my address and nor ready to give any location  within city limit.",2.0
"Wifi signals are very good..!! provided your home does not have tiles installed on walls, as i have just now renovated my house and used wall tiles in gallery where my router is installed. i’m experiencing lower signal bars than usual. rest assured it’s a very good router , although i wish i would have bought some different model with more signal strength.😐",5.0
Best router under 1000-1500 segment range is more than expected  my house is 4bhk and and huge drawing room 4 balconies and 4 washroom and it covers each and every spot with a good strength  even I'm at second floor but range cover till my roof and parkingJust go for it ...,5.0
"It says 300mbps i dont know for what reason, but it only goes to 90mbps barely for download speed even if the plan is more, buy gigabit router for more than 90 mbps speed",1.0
You cannot use the the router without the tp  link USB adapter. Hence need to order one from amazon. Otherwise the devise it self was packaged well and delivered on time.  Wifi signal is good Connected my Kindle works seamless. Installation is easy follow the steps in the guide.,5.0
Writing a review after usage of almost 1.5+ years. I've N300 as my main router still using since 2012/13 to till date. This router is installed as extender to earlier(N300) which works seamlessly.I find it difficult to set up this as a second router but after installing it since then I didn't need to even open it.I didn't use many other router but I must say Tp link router are durable and versatile.,5.0
Product stopped working on 12th day itself. Requested for return to Amazon as tplink customer care was in endless holding. Thanks to Amazon for understanding problem and agreed for return of this faulty product even after Return window is closed.,1.0
"frequent net connection dropping with this product.., lost money.., later I bought d link again.., 10 years back I bought d link router.. which is still working fine.  now I want to tp-link.., so bought.., a waste product. stopped working in first month only. first 10 days it worked properly..now permanently not working.",1.0
It's extremely easy to set it up. I had to switch from my previous router and I was able to do so without any help from my ISP. The Tether app is a cherry on top and allows me to share my WiFi with guests very easily.Amazing product and great delivery by Amazon,5.0
"I was looking for a router with good range & advanced security features. This router has mac locking, advances security features.",5.0
"I've been using this one for 2 years almost and never faced any difficulty. The lookwise very good, strong signals and best product I've ever purchased with price of 1100 Rs. I think range is 25-30 meters.",5.0
"After 5 months..Needs restarts everytime for easy search smartphones.Signals weak,Can Cover area 200sqft with 3 antenas.(useless)I have 20mbps line. But it not works properly.Disappointed with product's working life.",1.0
"Not worth the price at all. There are routers half its price which provide a better range. I installed this in my room and I could not get any range in the other room, barely 3-4 metre away from the router. Any other TP LINK router gives the same range. Other brands like iball or MI will give way better range at a lot cheaper rate.",1.0
"Doing a fantastic job as expected. If you are willing to buy a 2-in-1 Router to support all ISP types; like ADSL (RJ11) + Ethernet (RJ45) - go for D-Link 2750U model. It is a ADSL modem that has 4 Ethernet ports for LAN connectivity. You can upgrade the default shipped Indian Firmware to Middle east region Firmware (you can get that from ""dlinkemea"" site) and enable support for Ethernet based ISP too :). So you don't have to buy another ADSL supporting router in future if you want to swap ISPs.",5.0
"the speed is perfect.. I bought it for range increase, but that did not work out..may be because of intercepting walls.. i am using a TP link range extender.. working fine now.. thank you",5.0
"Connectivity and speed of the internet are good, but the wifi signal is good only for 2 - 3 floors.I recommend buying a wifi booster to increase the bandwidth of the wifi signal if you want the wifi signal to reach more than 3 floors. Otherwise, It is a very good product.If you know how to operate the computer relating to internet connectivity, you can set up the connection all by yourself. Otherwise, you can call your Internet Service Provider to come and connect the wifi router for you.",5.0
"Looks like a very good deal right. 300mbps speed, 3 antennas, low cost. Well I'm really disappointed bc the quality is really cheap. It's made of really cheap quality plastic and the USP for me was 3 antennas that means more coverage (range). Turns out it had the same range as my old 1 antenna router. Looks sweet in the white though.",3.0
if you want a wifi router having above 300mbps speed you can go for it without any doubt....quality of the product is really very good...signal strength is also good...installation process is also very easy... I think it is one of the best single band 450mbps wifi router.,4.0
"Poor signal capability. (Unlike a TPlink Pruduct)A purchase, u might regret.Well the brand is good - but this product series did leave a good experience.",3.0
"Easy to install and easy to use. I am not a tech person, since I live alone I look for gadgets that are easy to use. This one does its job perfectly without any hassle in installing and setting up basic security protocols.",5.0
Amazon don't provide you invoice with device Serial number while when you contact TP-Link customer services for any replacement they ask for invoice with device serial number (which is logical too).Amazon should enhance their invoice generation system.,5.0
"The router is easy to install. It has limited features as required. It has three antennas with a power port and 4 Ethernet ports in it. It has a WPS button back of the router. The reset button is also secured installed, however no pin provided to use when it is required to reset the router.",4.0
"The router is really great and has a very good capacity for connections. Using it at home with 3 laptops, 6 mobile phones, and 1 Firestick connected at the same time and quality of the internet is still great.",5.0
I was just scrolling through my orders and found this one and would love to write a review. Its been 5 years and its still working perfectly fine. I turn it off only on Sundays. Still its working perfectly fine.,5.0
i was able to connect it to my mobile(samsung) ... but it shows temporarily internet may not be available sometimes... and mac binding rules are also not applied sometimes... other than those two issues everything works fine,3.0
"Don’t purchase this if you have budget around ₹1200. This tplink TL-WR841N router signal strength is very poor. If your router is at only 2-3 metres distance , then also your signal will be low. Another thing is when you connect 2-3 devices at a time(2 mobile phone, 1 laptop) then speed goes down a lot. Initial setup is easy.",2.0
New box open today & we try to fix tipi link router but router not working. Of /on wash blinking started. makenik said this router all ready use one have.router his defiled have.,1.0
"The WIFI signal from this router is very poor. Though there is a good broadband speed provided by the operator, the network drops when we are in the room where the router is not placed.",2.0
I have purchased this product before 10 months but right now I am using my old Tenda router because this router is nothing but just a piece of junk. It gets a disconnect from the internet every 3 minutes. I have used this router for 10 months but I have noticed this problem since I've started working from home. I almost got fired from my job because of this useless product of yours.,1.0
This is best budget router. I am using it for a week now. It has a great wifi signal. It cover almost cover my 2bhk home. I placed it in a corner of masterbedroom. It gives full strength in master bedroom and a bedroom n in other rooms it has adequate signal. It is as easy as piece of cake to install.,5.0
The single band router is quite good. It was quite difficult to configure though. Using it for my 100mbps Ethernet connection and the router  appears to be quite adequate for the purpose.,4.0
The router is actually good and has decent range and build quality.But sometimes if we restart the router the signal doesnt show in the device which we want to connect. We have to restart the router for it to show the wifi name in the devices.Other than that it is a decent router for this budget.,4.0
"Received a used router TP-Link WR845. Even the product had an already saved SSID 'Rajesh Home' when I received the item. As of now, the product is working. It was sold by Appario Pvt. Ltd.",1.0
The router is able to connect with all devices in my house except for my Moto G5 Plus phone running on Android 8.1 Oreo. If anyone had a similar problem please suggest a solution for this issue. Other devices have no connectivity problems with this router. So overall this is a good router.,4.0
"Before i had digisol router with 2 antennas,This come with 3 antennas but its almost giving same performance as digisol 2 antennas router.Could have been better.",4.0
3 months into buying this router and it stops working all of a sudden. Completely dead.Keeping such products decreas the trust that we put into amazon.I know that may be i am the unlucky guy but still i spent money on a thing that lasted 3 months approx.I personally do not recommend buying this router ever,1.0
A honest review after 3 years of usage.Date of Purchase : 29/5/2016.A very good product. initially had lot of thoughts buying it but it is a really excellent product.No hassles so far except for one time where i need to re calibrate it due to change on the internet service provider where there was a temporary outage i would say.Rest of the time it is great. Signal strength is also good.One can go for it and worth buying it.,5.0
"Have been using it as wifi extender. Practically, it extends only up to 10meters. Otherwise overall not bad if using as extender.",3.0
"This device is just loyal ,A must go product, if you have price constraints and are not going for dual band router which are a bit priceyThe network is most reliable among all the router I have usedIts speed is enough and competes with most of the 2.4G routersThe software is feature rich and you can create a guest network in which you can limit the speed ,this feature I found most useful for other people",5.0
"This is a good product for its price. I was expecting it to be better than my old router but its kind of same, even though my old router was more than 10 year old. The signal range and quality of coverage is same. I would recommend to all any one having small office or apartment but not for big apartments and duplex as said and recommended in other reviews. Overall product is good, delivery and packaging was very good from seller.",4.0
Using it with my optical broadband connection. Setup is breeze & options are clear. Wifi security features are all available & connection to other devices can be easily configured.. Also MAC binding feature available & same is of great use for my ISP. Coverage / penetration in high power is great in my 1000 sqft apartment even when we have MCC Walls all through (no bricks).,5.0
I have a stable internet connection of 50 MBPS and with lan I get great speeds upto 48 mbps but with WIFI I only get around 3 mbps,1.0
"Product installation was fine, but it started giving problem within a week, wifi keeps on connecting-disconnecting time and agian, the worst routerni ever used so far, and believe me I have used far more superior stuff than this one, so I know what am I talking about, don't waste your money on this product",1.0
My tenda single tower have the better network than this 3 tower. Speed is also same as 100mbps and they show 400+.According to me its waste of money.,1.0
"Performed good for first 2 weeks....now facing issues with signal strength, frequent disconnections. I have a 4k 55' Smart TV in addition to a desktop and two mobiles. This router could manage only two mobiles at a time or desktop or tv. I think it lacks the necessary hardware to process data packets at high speeds and huge volumes.",1.0
It was time to replace my old Router and I'm so happy I picked this one. It was recommended by my Service Provider.,5.0
"Good for home use login process and accessibility of the router is quite simple. I have placed in first floor middle of our house and its cover all the 3 floors easily. I use it outside the home area its ranges 40-50 feet easily.I have purchased it in lightning deal @ Rs 899/- and after use of 4 months, I write the review. Very good option in this price range for home use.",5.0
Good looks. Stable signal. Easy to use interface and tools such as Wireless MAC filtering can be added from Wireless statistics page. Only issue is signal strength is not that great but just satisfactory even with 3 antennas.,4.0
The product handy for not so small easy to use is it install and take support is also good and yes some advanced feature is also available here 4 ports for sharing two antenna are just show off the range is not good if I compare this to D-Link speed,3.0
Heard lot about Tp link so bought it but it has very poor signal ..always fluctuating...Regularly get only 2 bars of signal in another room whereas I had D-Link 605 earlier..and received good signal even on another floor..,3.0
"Worst of money, the signal is just enough for one room. In my 2 bhk, the router is placed in the hall and the signal is not available in the other 2 rooms, don't buy this pls...",1.0
"I think this is one of the best investments that I have made on Amazon. I have used the router for about a month, and here are my thoughts:Pros:1. Good range2. Light weight3. Easy to configure and installCons:1. Has limited connectivity if there is a wall in between.",5.0
