review,rating
"Very bad experience. I spend most of my waking hrs in front of a computer. I purchased this almost a year back. I am writing this review now to help others planning to buy this for its ease in doing heavy duty coding. This keyboard is not the right choice for coders !!  The keys are hard to press and even after thorough cleaning, opening the casing , it simply is not smooth enough. The keys also gets stuck during coding , much to my annoyance. The mouse is also nothing to feel happy of. Overall a very disappointing deal. Since the last 6 months, I have packed it and kept it and using my earlier bought wired keyboard.",1.0
Pros:-Dell does a pretty good job by keeping the design clean and the chiclet keys give a great typing experience - also you get a premium feel just by the appearance!-The travel in the keys are good and the built is sturdy. Can't comment on the battery backup but there's just one indicator(battery) which probably glows only when the battery requires changingCons (some design flaws)-The letters printed on the keys are in low contrast - difficult to use the keyboard under low light.-The stands(pegs) behind which elevate the keyboard for better typing experience are rather short/small-The keys are spaced out and the arrangement of certain keys like the space bar can be positioned better. hence I won't say it's very ergonomic.-Does not give a compact feel(compare with Logitech mk215/220) and people with smaller hands might have difficulty to reach out for the keys and will need getting accustomed to.-No caps lock or num lock indicators-No multimedia keysNot too happy with the seller(Appario)- made me wait for 10days and delivered on the scheduled last date of delivery.,3.0
"- Good to have the switch on mouse to preserve battery life, on top of already a great battery life.- Soft and responsive keystrokes on keyboard- Bought this after older Logitech Mouse and Keyboard combo stopped working. This one has better keystrokes as compared to Logitech.No cons so far.",5.0
"The Keyboard and Packing is Good.The only negative I felt is about indication lights ""the key board doesn't have any indicators to identify the caps lock, number lock or Scroll Lock"".But there is a solution, Just search google for ""Dell keyboard indicator application for caps lock, scroll lock"" and you can download application software from dell itself for windows. It is very useful.",5.0
"Product build quality is good. Mouse is very comfortable. Keys are very smooth and very good for typing. This not a gaming keyboard.Battery is included.There is no Capslock, Numlock... or any kind of  light indicator available. Only battery indicator is there.",4.0
"Keyboard gets stuck, is not fluent to type with and misses letters while typing at times. Not a good product from dell. The caps lock indicator light is missing, other functions too like print screen need to be first learnt. the main problem is that it gets frigid at times and letters get skipped. Mouse is ok.Update after use of 3 months:Had to replace the keyboard ultimately due to it being non smooth and often getting stuck.Don't buy it.",1.0
"~~Long term review - The keyboard and mouse combo was all fine at the beginning. Keyboard was silent and smooth at the beginning. but as months passed, the keys became increasingly hard and I started having pains in my fingers, that too only with around 4 hours usage PER WEEK. Exactly after one year many keys stopped working. Did everything I could clean and resurrect but to no avail. Really disappointed with this purchase.~~ Giving two stars just because the mouse had no problems and is still working.~~ This review I am typing from my old iball keyboard which I had before Dell. This keyboard seems pretty good compared to the the experience I had with Dell.",2.0
"Dell Wireless keypad with Mouse.Pros:As it is wireless, it can be used from far off the screen.Keys are soft and make feel of laptop keypad.Cons:There is no ON/OFF switch on keyboard like they provided on Mouse.There is no light indicator for caps lock, num lock. This makes it difficult while keying in password.No light indicator to identify keyboard ON or OFF.",5.0
"Good keyboard , quality is very well, and over all experience Is also amazing . the battery backup of mouse is good but the backup for keyboard need improvement.I put the battery given in the box but after one month the cell got dead ,so because of this keyboard got switched off.The reason I think for this is the auto cut option, in mouse after having in idle position it get auto off but in keyboard this is not their .Overall it’s good for home use and even it can use in ur TV also .",5.0
"The product is very good and one of the best keyboards available in low budget especially for typing. The keys are very tactile and responsive.The battery provided in the keyboard was not working so had to replace the battery on delivery itself. Other than this, there is no issue with the product.I suggest Dell to check the batteries before installing them inside the keyboard and mouse.",4.0
"Keys doesn't get pressed easily, have to hit by hammer .I dont know its generic problem or with my piece only.Mouse battery last only for a week.I feel dell is not good for wireless stuffs.Don't waste money. I could not return it due to lock down.",1.0
I had purchased this combo seeing a lot of positive reviews but feel should  have gone for separate wireless mouse and keyboard. The mouse while works fine but the sliders at the bottom are not smooth hence there is resistance while sliding the mouse. I even tried a mouse pad but still no improvement( and yes this is after maintaining the sliding plastic at the bottom super clean). Very frustrating to use this mouse. Have been using since last 6 months and waiting the mouse to go bad so i can buy a Logitech mouse next time. The Dell standalone wireless mouse available for around INR 799 is much better quality than this mouse in combo pack.,3.0
"Your browser does not support HTML5 video.


   Great product for the price.. i got it for ₹1149 (previous cashback from a pay ₹400 --> ₹1149-₹400=₹749).. I felt great Power saving efficiency.. I am using with rechargeable batteries.. getting long battery life.. keys are smooth..Keyboard has a negotiable drawback that is no indicators for caps, num and scroll lock.. it is for powet saving..",5.0
"It's just a cheap product. I believed to brand Dell. But mouse and keyboard doesn't work seamlessly. Mouse lags a lot so I kept aside and using my Logitech mouse. Coming to keyboard, given price point it's fine. Typing smooth and ergonomic.But always think could have spent little more amount for a better keyboard and mouse.For mouse I would give a star less.",3.0
"If you want to punish anyone, make them type on this keyboard. They'll be scarred for life.Jokes apart, this thing is ""that horrible""!Keys won't work if you type faster.Keys won't work if you hit harder.Keys won't work if you hit it lighter.They'll work only at a precise amount of force. Probably, world's most horrible keyboard.",1.0
Excellent for it's price ... Excellent typing speed  built & finish very nice decent looks VALUE FOR MONEYOnly one ( - ) minus point NO auto off or POWER OFF button on key board - the mouse does have an on / off buttonOver all good experience using it with no problems at allNice 👍❤️,5.0
"Ok, eevery spelling mistke you see here is actually the keyboard's fault. This kyboard has keystroke issues.Keystrokee issue: While you are typing fast, you'll find a single keystroke results more than one characters. if I type a, it becomes aaa. Sometimes, the keystroke is not registered at all. For example: Typing becomes Tyng.It is also plagues wth Latency issues. You can literally see the output late sometimes. If you are buying this laptop for gaming, it is goodd. If it is for work, particlarly for programming, I'd say spend some mor money and buy a good keyboard. Thiis my personal experience and review.",1.0
Received wrong porduct as you can see box is of model 117 and product in it is of model 118. I was already using the same model earlier so i found that i got another model which looks similar to 117 but is not good for use as the mouse is really bad and the sensitivity is not good. but in the actual product is is good,1.0
"Nice tactical feedback from the keyboard and it is silent as well. The mouse has an on/off switch. Keyboard though does not have any indicators (neither NUM LOCK, nor SCROLL LOCK or CAPS LOCK).But not a showstopper issue as most software and password entering websites warn if the CAPS-LOCK is on.  I have just received it, so can't judge the battery life. Oh and the package comes with 2 AAA Duracell for the keyboard and 1 AA Duracell for the mouse. So you are good to go after unboxing it.",5.0
"The product is okay for programming if you'd prefer a silent keyboard with a decent key travel and you likely don't like mechanical keyboards and dont like membrane ones.Pros:1. Meh, nice typing feel, worked out of the box on most Linux systems.2. Silent keyboard, good for working from home.3. Has a Fn lock key, helpful.Cons:1. Dell lacks a caps lock, NumLock indicator. This is basically poor product design. This is a major issue for some people.2. The function key is between the control and windows(super key); so it takes some time to adjust. But if you are a power user you know how to swap them ;)3. Okay-ish build quality. One cannot expect super premium at such aggressive pricing of ₹ 1.1k. It's a bit better than Prodot one and a bit average as compared to Dell KB212.",3.0
You need a Wireless keyboard and MOUSE to be having a single reciever and like sleek and Ergonomic mouse then you are looking at right product.Just go for it . Don't remeber any Vendor including a Battery for both Keyboard and Mouse . This one took me by surprise even Logitech has its run for money.,5.0
"Sometimes there's a delay between keypress and actual text appearing on the screen. I don't know what's wrong here. For eg: if I wanted to type ""hello"", when I type it fast only ""he"" will appear, and after 3-5 seconds, ""lo"" comes. Still missing an ""l"". Sometimes the full text comes, most cases it will definitely miss some letters. I'm not missing the keys while typing(I checked to verify).If I use thi Keyboard for an hour, I have to deal with this delay for like 45 minutes. Also there's lag while moving the cursor. I don't know if this is due to interference with other devices. Overall very bad experience",2.0
"The mouse has on/off button, which is very important to conserve battery . The maker somehow forgot the same for the keyboard and you end up changing battery of the keyboard in 2 months. Also, if you are using good keyboards likes of tvs keyboards, typing in this one will be painful. Dropped the mouse, I think I broke something ( I can hear brown parts when the mouse is shooked ) but still works, so sturdy design I guess.",4.0
"Hi I purchased this product on 14/Jan/20202 for my home computer, but i used it seldom only. Now most of the keys are not working i have repeately press for 3 or 4 time... sometimes its works, sometimes it's not. I have tried with new battery also still same.It's still under the warranty, can i get a replacement for this. Kindly updateThanks",5.0
"The mouse is awesome and it feels and clicks so good.The keyboard needs some getting used to, but it is sturdy and looks top quality.There are no LED indicators for caps lock, num lock etc and the keyboard doesnt have an on/off switch as well, but for the package that we're getting, these are minor discomforts that we can live with.The mouse has an on/off switch",5.0
After using of more than 7 months .It is very good and working fine. It will be better if they keep any light indicator near battery to show nums and caps lock .it will be more better. It is useful for normal uses very well .i like it. Mouse and keyboard are working fine. They given battery cells are not worked so long . I used myslef new once very long life,5.0
"Keyboard is sturdy and keeping up with my beating. Bear with the key sounds when you are typing. Key strokes are not that silent and mouse clicks are also bit louder.Length of the keyboard is bit on higher side. Tough to keep in your bag,in case you want it with you all the time.Having a separate number keys is a boon and a disadvantage in size perspective.",4.0
Bought logitec 270r based on great reviews. Keyboard was lagging. Got it replaced and the other one also had similar issue. Finally ordered this Dell combo. Couldn’t have asked for more from a keyboard that looks great and feels great on typing. Mouse is comfortable enough for a whole day at work. Loving it.,5.0
"You need to type ctrl and tab with your left little finger and middle finger for tab button because you cant use thumb to switch betwen tabs in chrome. besides that this keybaord does not have caps indicator and num indicator.But the design is beautiful and sleek, battery is good though lets check it, just now got it from amazon.Only thing if you are not used to function key on left of space button then it would take time to learn how to press ctrl and tab for tab switch, it will  need you to use left little finger and middle finger for tab button.Mouse is little heavy than usual mouse.Would recommand it at this price it is a good one, but need some efforts from you as well to learn.",4.0
"Worst ever experience I had with this, it works well for 2 months, but after this it started automatic scroll issue, up and down Arrow getting pressed automatically.Battery backup is worst I have changed batteries within gap of 20days.There's no switch to turn it off for keyboard.Forget about Battery indicator I never seen that light turns on till now.Don't expect any Warranty, they won't answer your calls and respond on your issue.Finally realised I wasted Total money on purchasing plastic toy, which is not useful at all...",1.0
"Very poorly designed keyboard and mouse. The spacebar is starting almost close to the start of 'V' button. The left thumb is not falling on spacebar sometimes. The spacebar on the right is extending way beyond 'M"" button. I don't know who can put their thumb on the spacebar beyond 'M' (on the right side). When we hit the keys with little more pressure, it misses. Also, if you are off the centre of the buttons, again it misses.The mouse is not comfortable for long use and way too bulky.",1.0
"I used a dell wireless keyboard and mouse and the keys were study, good feedback, and easy to type. Fo this model the keys re toooo soft, the feedback is not good When we type and accidentally touch on another key it is also entered. Not good for typing enthusiasts",1.0
"The mouse is not working properly may be it is laser problem or lens problem, not moving smoothly, it feels very sluggish movement and since 1 year 7 months warranty period is gone cannot replace or claim on the warranty. For durability only I bought at this price but last same as low-cost wireless keyboard and mouse.",1.0
"Does the job well, looks sturdy. Earlier I got a faulty one which had to be replaced. Only improvement or missing function I could see is it doesn't indicate if caps lock in or or off. This feature would have helped.",4.0
"This Dell wireless keyboard and mouse combo was received today and perfectly matched both my Dell Latitude E5530 laptop and Sony KDL 43W950 smart TV.The product was accompanied by Duracell batteries for both keyboard and mouse.The chicklet keyboard was a pleasure to use (after struggling for a while with my friends miniscule logitech), and the mouse was ergonomic too.Love this. Will update feedback after using them for some days.",5.0
"This Product Deserves All 5 Stars and Nothing Less!The Keyboard & Mouse are Stunningly Durable. It fell many time from my table accidentally. Not a Scratch.Even Though Build Quality Doesn't Seem Strong.The Mouse Is Very Comfortable to Hold. Only thing is Could Not Click Very Fast in games (it's not a gaming mouse anyway so its totally fine).On the Battery Side . Its Been Stellar. Im Still using this set for Over A Year Now. I didnt need to install any new set of batteries for A Whole 13 Months. Then i needed to change the Keyboard batteries but yhe mouse is still powered by the stock cells.I Use My Pc Everyday. I Do a Lot of Photoshop,Lightroom,Premier Pro,Aftereffects. Played a Lot a Games including GTA V,MGS V,FIFA 18 etc.",5.0
"Recently I am not getting good products from amazon, everytime I need to replace the item. Neither keyboard keys works nor the mouse. When the replacement asked, replacement date is given after two weeks where first time it delivered in a week, will this be a strategy?  Highly disappointed, need to think twice before ordering.Update: when I got the replacement, Now I recieved the damaged pack, when opened it was a used damaged product. I highly recommend not buy anything from this seller.",1.0
Amazon provide wrong information product is made in China but Amazon described “ Origin of country- India” so I bought it,1.0
The board was tilted and the surface level was not balanced and therefore it is extremely annoying to use it. The keys are noisy (like the keys used to come 15-20 yrs ago). I do not recommend anyone to buy this.,1.0
"First keyboard had issue, when person came for delivering he was so hurry took the wrong mouseNow mouse is not workingOr Dell teck support have troubleshooting stepsOrdered one more mouse",3.0
"I purchased this product on mid March 2020. Within 2 weeks, the mouse scroll stopped working. I thought of replacement, but due to lockdown couldn't do anything. Also, I had to somehow manage without scroll as outside nowhere I was getting keyboard + mouse.But this week, Keyboard too stopped working and had to order another keyboard.Tried reaching Dell service center as it is still under 1 year warranty. But couldn't find any help online for how to get replacement.",1.0
"Data transfer from keyboard to computer is very slow. Its not work like logitec keyboard. While you typing in keyboard fast, it is not displaying the character in screen as you type. So its waste of money",1.0
"Overall the product is good, but it misses on one core thing, there is no toggle button to on/off the keyboard, being a premium price, I have expected to have this. I have a similar model in office, which has all the features and looks sleek too, where as this item is bit odd.",3.0
I did not test the product soon after receiving and this was a big mistake.I find that the keyboard is not working and unfortunately the return window has closed.,1.0
"The keyboard & mouse worked fine at the beginning.Had to change the keyboard batteries twice and once for the mouse in the last 6 months, guess its normal (the keyboard does not have an on/off switch as the mouse)Now, the scroll wheel is not functioning properly.Apart from the above, all is good. :)",4.0
After 12 Month mouse right clicks not working. And Keyboard Working Fine. This Product is not worth of money. I don't recommend this product.,2.0
Same as display. Mouse is smooth to use. Comes with batteries for bothLacks caps lock and num lock indicator which is manageable.. Has a battery indicator though for keyboardMouse has off/on switch but keyboard doesn't.Decent buy for 1399/- range,4.0
"The keys are soft....Okay product.Mouse wheel is very loose not properly set, can hear the rolling sound while using. Also the size of the mouse is small compare to Logitech.",3.0
Keyboard getting noisy after a month of usage. When i bought from that time onwards keyboard light not working.. they say warranty is for only year.. its very difficult to claim it..  I'm okay with Mouse not with Keyboard.,2.0
"1. Used it for 4 months, mouse roller stopped working2. Impossible to reach customer care3. Called service center, they said it takes days to replace mouse, who has time to go to service center first and then wait for days and then go back for collection, warranty is just gimmick, i bought a new mouse rather.",1.0
Best keyboard and mouse combo for daily work option. Mouse is very sturdy and feels when you hold. Keyboard is also very smooth and easy to type.,5.0
"The keyboard is good, sturdy & smooth. The keyboard layout is such that less possibility of dust getting accumulated around the Keyes and in turn less possibility of keys getting stuck because of it.Recently I have seen mouse size has been substantially reduced and becomes difficult to handle the mouse. However this one is not very small in size, hence is better.",5.0
Mouse is pretty good. Keyboard is not worth it. Don’t buy this product as keyboard is not good enough for typing if you have moderate to heavy typing work. Mouse is very smooth though.,3.0
The key clicks are a bit stiff and loud. I am yet to see how they behave once dust inevitably gets in. Otherwise it is a good compact keyboard and works well with my MacBook.Tip : Don't leave the receiver plugged in if you have a habit of just closing the lid of the laptop after use instead of shutting down. I have found that it drains the battery.,4.0
It stopped working with 2 months.I guess it is not an original product from Dell. Now I cannot download the warranty to get my replacement.,1.0
"Your browser does not support HTML5 video.


   This product feels good.Mouse and keyboard are both designed perfectly.Worked well and compatible to windows 10.However there are no indicator lights are there.",4.0
"It has a manufacturing defect. The keyboard is not straight and slightly bent. Because of this, all four legs of the keyboard will not stay evenly on the desk. So when you type, the keyboard itself will shake vigorously so that typing is noisy and not able to work productively.",1.0
Started giving problems after 2month..mouse is not working properly..keybord does not have battery or capslock indications so much difficult to useBattery consumption wrost..,1.0
Just not so good. The keys are hard to press at points of time. And the most won't respond. If you are gaming it won't flick far enough. Higher send required for that. Not helpful.,1.0
Loved the product. I am using it for software development and is very useful. Keys are smooth. They don't make too much sound and gives a good feedback on every button press. Looks premium too.,5.0
"Using it for a more than a month and its serves my purpose. I got used to the flat keys in the laptop keyboard and so wanted to buy similar one, this dell keyboard is soft and very comfortable for typing. Only disadvantage is no CAPS lock light but now a days u see the indication on screen so it is okay and worth for the money",5.0
"Keyboard is fine.- plastic seems to be semi cheap quality.Mouse is a big disappointment-very sturdy, noisy scroll, hard to click.DOT BUY IT FOR GAMIN !",3.0
"It has been 3+ years and they are still working fine.Only drawback is that, sometimes, some keys get stuck and you have to press them hard.But I got used to it now.",4.0
Overall styling good is as advertised.Mouse clicks are bit noisy compared to Logitech M170.Also mouse uses light sensor laser.,3.0
Good utility keyboard and mouse combo in this price. The only drawback of the keyboard is that it doesn't have a power off button.,4.0
"It's really plug and play, there is some negligible lag but I don't have to worry about wires anymore, I feel free! Except my manager makes me work for 10-12 hours a day",5.0
"Great for general purpose! Nice and quiet keyboard, feels really good. Battery life is somewhat acceptable, numlock and capslock light is missing but overall keyboard is good.Mouse is okay-ish, not so great but will work just fine. Overall good but won't recommend for gaming due to latency issue sometimes.",4.0
"This by far the best wireless keyboard and mouse combo available,this product is so smooth and easy to use. You can buy this product without worries.",5.0
"Rugged, ergonomic, works in a fair distance. Perfect and smooth performance.Only con: Doesn't comes with Keyboard on- off button.Review after 6 months: Keyboard sucks. Its stopped working.",5.0
"Less than a month - THE MOUSE HAS STOPPED FUNCTIONING.The keyboard is good and the buttons are also soft, the minus point is that there is no led indicator showing CAPSLOCK on/off or NumLock on/off.Therefore it creates a problem while entering case sensitive details.Overall a good product which can be made better.",2.0
This product is good . But if you look for ergonomic design you can have options Because of key placement .Not good for gaming purposesNOTE: this product doesn’t have caps lock indicatorWhich is a very disappointing one,4.0
This has served my so well . Been using it for past 3 years.It's range is good 8 feet and works really well.Mouse and keyboard both are good and sturdy.Recommended.,5.0
"First impressions, box was damaged a bit by delivery. Contents were as advertised, the key layout resembles a laptop keyboard. Both, the keyboard and mouse have a premium feel. Highly recommend seller and product both.",5.0
"when I start to type something very fast it cannot take the commands and types wrongly or doesn't type at all. Totally useless product. Sometimes control+Z,  C Commands don't receive. We have take the help of mouse do these commands.",1.0
Having a wireless keyboard and a mouse will make your tasks easy. So I’ve purchased this a month ago. Initially I got a damaged product and then replaced with a new one. After ten days or fifteen the keyboard stopped working and I don’t know what’s may be the problem. I really got disappointed With the keyboard.,2.0
It's been 2 months I have changed battery also now it's stopped working I think it's a fake or duplicate product,1.0
This keyboard does not have a caps lock and numlock led! Who even makes a keyboard without the that!?!,3.0
"Happy with the product, received in very good condition and key board n mouse are working perfectly, received 3 Duracell batteries with them..",4.0
The keyboard is wonderful. It's soft touch and perfect in case your work involves a lot of typing.The 4 star is because of the mouse. A silent click mouse would have made it a perfect combination to work with.,4.0
"There is NO CAPS Lock LED Indicator... It creates a problem entering Password , you cannot know if it small or capital letter... I found it a big disadvantage.. Other than that it works perfect keyboard. looking is premium and class, easy to use and installation, very comfortable typing, value for money, worth buy it feel very happy with this product thanks to DELL & amazon",4.0
"I have used TVS, Microsoft and other Dell keyboards and I am 100% satisfied with that one. Here with this product I am not eve satisfied with 10%. Please check with others before buying this one. If you are an IT guy then please do not buy this one.",1.0
decent quality.... there’s no indicator for caps lock ON/Off which is little strange and impractical,3.0
"Keyboard is portable and comfortable to handle. Quite a good range of both keyboard and mouse. Make sure you don't leave it switch on forever, switch off after use. It will increase your battery life and will maintain the quality of the product for a longer than your expectation.",5.0
