review,rating
Amazon delivered a second hand product.The Canon Digital camera package seal  was broken and it was opened several times by previous users. The camera was with full of finger print marks. There was no provision for return of product. I am not satisfied with a second hand product with price for the original product.,3.0
"Very beginner friendly. I bought it for my cousin  who is a complete newbie in photography. And he took this picture (attached) in his first day. The focus speed is not as good as Nikon entry levels, and the battery backup is slightly worse as well. But the color profile is much better in Canon. The details are very close to Nikon D5600. Only major negative is fixed display. But again wifi mobile  connection really helps.",5.0
I can say it's a best camera for photography.This is my first dslr I bought during Amazon sale @22k. I was confused between nikon d3500 & canon 1500d after getting the amazing feedback from my photographer friends I chose to go with canon brand.This was my first shoot I did with the 18-55mm kit lense & got wonderful results. I'm looking forward to buy 1 50mm F1.4 lens to upgrade my potrait shoot.Thanks alot Amazon your service & support can never be matched!,5.0
Got it for 19k during festival salesIncredible for that priceEasy to use and good picture qualityEasy to transfer photos via nfcGood battery also,5.0
I am using past 6 months and till now I am very much satisfied from this product using day light photography but I do not know what settings are required to capture night light photo.. using default auto setting. So it's drawback or my lack of knowledge. If I get setting details from product seller then fine picture quality at night then I will revise my rating.,4.0
It's my first time DSLR very nice product.i really like it .I also inquiry before purchasing it canonn 1500d . I found Nikon 3500 vs to canonn 1500d . really it's very nice . but Amazon company delivery person very bad.he didn't delivery my mention My attitude is dependent upon the way u treat me..i will take my product another person talk with him.amazone company should be look into this matter,5.0
"Battery was not gud enough even after charging for long hoursFirst time we didn't get fine photos, aft getting help from professional photographer we got the settings done and know that Battery is the oly problem but camera is gud",3.0
I got defective lens and no buddy is helping me,1.0
"The camera is not working,  the didn't give replacement option only return so I was disappointed",1.0
It is only closeup shorts cant use ordinary external  flash. Only use ttl flash it too costly.,4.0
Ideal for beginners.Just adjust the ISO and shutter speed and u r all set. If u don't know about ISO just set to Auto mode and click. Cons:No dedicated video button,5.0
I got this camera in unsealed packing...it seems someone tried to open it...I didn't expect this type of packing of an expensive thing,4.0
For tech illiterates like me please write in bold that this camera cannot record sound and neither can an external mike be used in this model. Please don't buy this camera if you intend to record videos.,1.0
The product is good but the battery charger is not getting charged. So returned the product. But it takes lot more effort to return the product as amazon support dnt respond fast.,1.0
Good DSLR to use but buy both lense together because using small lense u can capture shot distance only then camera is got to use but u need to lean the trick to capture good pictureGood DSLR to buy,4.0
Really good entry level Dslr for beginners its a great photography but if u r looking for video camera  its not for u.,4.0
"Good product, easy to use for beginners",5.0
"Worth of moneyGood focus , battery life, weight, carry bag, pictureand video qualityy.Recommend for begginers..",4.0
This is the best entry level DSLR in the market till date. Without any second thought just grab it.,5.0
Superb pic quality..easy to access everyone one...best DSLR ..and useful for whoever wants plan trips ...thanks Amazon... Whoever wants rent this cam for reasonable price... please contact 9705111107,5.0
Product is nice only thing is bit difficult to understand the options for beginers but online videos helps us.Kudos to Amazon for great deals and spontaneous delivery,5.0
Got in offer at 20k18 - 55 lense and camera body A Focal earphone was also free with this.That was a good deal.,3.0
Camera is very good and easy to handle. It functions well. Good product at this price level. For beginners it has many functions n all works good.,5.0
Excellent product,5.0
I like very much.super quality,5.0
This is my first camera and I just want you to check some clicks of this camera by me.I feel overall performance is good as expected.Without doubt go for it.,4.0
Delivered in perfect condition,4.0
"Good one, I like it",5.0
"Its my first DSLR , I m very happy with this, auto focus mode take easy photo without any complicationsimage stabilizer is also good over all 5 out of 5",5.0
It is the camera for biggner not for professional purpose,4.0
I got it by 29000/- and its cheapest from any other seller.. I am very satisfied...,5.0
Picture quality is really good... Easy to use ... Worth ... Really superb,5.0
Good for beginners. Not a professional camera.,4.0
Good for beginners vut if you can spend more go ahead. Colour reproduction is not that great.,5.0
"A perfect kit for beginners level.You will surely love it if you experiment it.Image clarity and especially built in WiFi connectivity is lovable.Do not stop with kit lens,play with different lenses.",4.0
Can't connect external mic so can'tCatch audio from distanceSlow to adjust auto focus,1.0
Good dslr....but flash is not good...without flash picture is looking good..,4.0
"Its very good camera , picture quality is very osm I love this dslr🤩😘😍and I like it.10 month old camera very goOd experience . Nice one low cost big quality......",4.0
After a year it Stop charging.,4.0
The camera itself is awesome. I liked the interface for canon cameras. The only con i found was regarding the auto focus. It has got only 9 auto focus point but manual focusing can be easily done. Beginner just go for it.,5.0
got a very decent deal on sale..1st DSLR overall satisfied experience,4.0
Pic quality is good...Easy adoptive technology so it is great for the beginners...,5.0
Got best deal in great Indian sale,4.0
Nyc Picture capture in this dslr😉Good Picture Quality 🤩🤩Good For Beginners 🤭🤭🤭,5.0
The camera came well packaged and before time. So well pleased with the seller who took time to ring me to find out if the product was ok and i was happy,5.0
Good price from amazon,4.0
"Compared to other models and brands, this one is good and easy to use. Much more scope to learn for beginners.",4.0
Good for beginners at low price and better performance comparitively.,4.0
Excellent CameraFast Delivery - Tnx Canon and Amazon,5.0
I like package,4.0
AwesomeSome pic clicked by this cam with 18-55 mm lense...,5.0
"Best camera for beginners, easy to use.",5.0
Received a damaged product with missing parts.,1.0
sooper,5.0
Very good Picture quality,5.0
My worst experience in Amazon 16 GB memory card is missed I call Amazon customer care no one response email also don’t buy in Amazon,1.0
Feels heavy.Moderate quality with default lense,4.0
"When I bought the canon 1500d slr camera, I did not get the sd card when I opened it. I bought this product for Rs 29,999.",1.0
I like it's design and prime features.  But I hae only faced the issue of taking pictures while video mode is on,4.0
My first DSLR and I am happy with this product.The best beginners level DSLR in the market,5.0
Good product nad pictures quality is also good,5.0
This is not working as a dslr but a normal camera.,4.0
"Easy to use, picture quality is great",5.0
1) Recording button is not convenient.2) Not good for low light images.,4.0
Awsom camera for beginners,5.0
Have not received memory card,1.0
This is really a good product for beginners specially. Picture quality is awesome...buy it if you want to start shoot,5.0
Plz do not buy is very  bad,1.0
Amazing product.,5.0
Good,5.0
काय मूर्ख पणा आहे राव. मेमरी कार्ड आणि camera बॅग नाय मिळाली ३२०००₹ मध्ये..  उगाच घेऊन फासला मी.,1.0
Just buy it... If you have more money... Buy this with 2 lenses... Very good DSLR under the price bracket... 🎉🙂👍👍,5.0
"Good one, but not available Bluetooth facility.",4.0
Very nice product. Easy to use. Connectivity option with mobile is also awesome. Build quality is bit low than nikkon. Otherwise very nice,4.0
Camera is in good quality and awesomeThanks to Amazon,5.0
Best product shipped from amazon ....you can really trust amazon as per packing and everything,5.0
All are well cost is excellent but no additional mic may connect,4.0
The camera was paired with a vivo phone . Not sure how it got paired . Rest all is good . Camera performance is excellent,4.0
It was a nice piece of work for beginners. The image quality is above the expectation but portrait mode is not responding as was expected....,4.0
"Easy to handle, quite good DSLR for beginners to learn photography, has most of the necessary functions.",5.0
Good youtube videos are available for learning the features and operation of the camera. This is an excellent product from my point of view.,5.0
Perfect camera for beginners,5.0
You won't regret if you are really looking for an entry level camera and with price of 22k,5.0
Worst products very poor quality of picture pictur mode not working also difficult to operate,1.0
Awesome Product .  Buy If you are Beginner.,5.0
Good_Quality,5.0
Continuous Video recording was not good after 10mins it’s tops automatically,3.0
Picture quality,4.0
Good for beginners,4.0
My first cameraNice productNice DilheveryValue of moneyGo for it5 starsPicture quality is very good😘😘,5.0
Good,3.0
Love it!,5.0
Nice,5.0
Got this awesome camera at a very resonable price. Thanks Amazon Best DSLR for beginners,5.0
Good,5.0
Awesome product,5.0
Best for beginners. easy to use.genuine product by Amazon.,5.0
"Everything was good Packageing, product. But I hav not received the USB data cable, and the warrenty details was not properly given in the warrenty card.",5.0
Upto date product at rock bottom price.,5.0
Superb quality 💓💓,5.0
Very good dslr camera for beginners..if you are beginner and want to learn photography blindly go with camera value for money,5.0
"Best camera for beginners, image quality is also great.",5.0
Good,5.0
Amazing,5.0
it is a good camera for beginners and in budget camera's.it is best in segment,5.0
Good for close photos..,5.0
Good product,5.0
working very fine in every aspect,5.0
Nice camera Thank you to Amazon 😊,5.0
Excellent Camera.. Good packaging by amazon But I got damaged Canon bag ..never faced any such issues with Amazon..,4.0
Excellent,5.0
Best DSLR for begginers.It will give more quality if you use more advanced lens with this camera.The price is also very good.,5.0
Good,4.0
Good,5.0
No.1 product for beginners...good quality of photos...,5.0
Very nice packing with safety.. product is no damage.. Superb from seller through amazon,5.0
Beginners should go with this. Suggest to use manual mode also for better innovative.,5.0
Nice product 👌 received within 2 days of order. Click nice pics good for beginners,4.0
"Good Product , best for photography...Buy a zoom lens for More ExperienceGood for Beginners",5.0
I did not got sd card.I am not happy.,3.0
No memory card,4.0
Good one for beginners,5.0
Pics Nice qualityFocus excellent,5.0
No given camara lenses,2.0
"Happy to buy this and then use it,  great quality pictures",5.0
Canon is always best,5.0
Good option for beginners. Best combination would be a 50mm f1.4 lens.,5.0
It is very easy handling & through mobile also. Quality is excellent...,5.0
Little heavy,4.0
you can be a good photographer of you know to read the options in the instrument.. superb product,5.0
Good product.. but didn't receive memory card and bag..,3.0
Best dslr for beginners...i got it in 24k in diwali sell.Delivered in 2 days. Packaging was very good.,5.0
Excellent,5.0
"Good product, specially for beginners to start with",5.0
Nice product and also this is a budget price product I really loved this thanks to Amazon ❤️,5.0
Ok,4.0
Waste of money  suitable flash not available so don't buy Canon 1500d can waste of money and heavy headache why this product buy,1.0
It very good in auto focus and blur background .,5.0
Beginners it's best camera,5.0
"Auto focus is not working properly, picture quality is good",3.0
"My recived battery problem, battery not charge so i return",1.0
U need to set for auto focus but good for Begginers.....,5.0
Good..,4.0
Best DSLR for beginners,5.0
Best camera for beginnersVery Easy to handleEven good quality pics in night as well,5.0
"Great camera although slow focus, macro incapable. Good quality.",4.0
It's good for beginners,4.0
Easy to use and good picture quality,4.0
Best,5.0
What a camera 😍😍😍,5.0
For beginners best budget dslr,5.0
Good,4.0
Amazing picture quality,5.0
Average picture quality but camera is good,5.0
---,5.0
Nice product. It's a best one for beginners. Amazon delivered on time with neat packing. Worth purchase.,5.0
I love this camera.,5.0
Picture quality is not good,1.0
Like that product....Canon 1500D best deal🥰,5.0
"Great for beginners, auto focus is making noise and take time to focusPicture quality excelent",5.0
The lens cap for 18 55 lens is jammed and I cannot open it. The camera otherwise is working fine. Dealer please call me if you see my comment.,3.0
"Excellent camera, value for money. Blur & sharp images can be captured. Recommend  to buy.",5.0
I am very happy to use this product.. Thank you Canon.. Nice Product.,5.0
Good camera for beginnersGood packingFast delivery,5.0
Awesome,5.0
Jesa maine socha tha usse kafi accha hh ye dslr I love this body and lense 😍😍😍😍,5.0
Best for beginners nice product worth for money,4.0
Good entry level DSLR. Must go for it product,4.0
"I have purchased this camera and gifted to my daughter, she  is so happy",5.0
Only one word super,5.0
Best,4.0
Great,5.0
"Auto focus is so slow and it makes so much noise, I am mostly using manual focus",5.0
It’s a good product,4.0
Nice product,5.0
"very low quality... don't buy,,,buy nikon dslr or other canon camera but this camera don't buy guys,",1.0
I didnt got a invoice with this item i was cheated if there is no invoice i wont get any warranty,1.0
"Value of purchase, good product",4.0
Turely this camera is awesome and thanks to amazon,4.0
Nice camera. Good build quility.... & fast delevery. Thanks Amazone..,4.0
Over all good to start for beginners,4.0
Handling the camera is easy 🙂..,4.0
Good for initial buyers,4.0
good product,5.0
best price best camera,5.0
I did not find camera case in delivary .,3.0
Product is as expected..auto focus is awesome and picture quality is lit👌👌,5.0
"Superb camera, bought it for just 19k on sale,Only issue, cannon lenses are very costly",5.0
Very good camera.,4.0
Best for beginners  worth for money  its value,4.0
Price is good,4.0
THIS IS A BRILLIANT PURCHASE....FOR BEGINNERS...MUST BUY.....IT....,5.0
good picture quality,5.0
Nicely covered and delivered on time. No defect in the product. Picture quality is great. Thanks to amazon.,4.0
Good,5.0
Excellent....!!! Very good camera for beginners...,5.0
Awesome camera . Some limitations for blur images. Value for money .,4.0
Yeah this is the one of the best Cam for beginners like me..!!,5.0
This is the best camera for beginners,4.0
Outstanding product..Just what I was looking for.,5.0
It good for beginners i love it but its live view shooting is too slow otherwise its good,5.0
Best product at this price.,5.0
Awesome product mind bloowing,5.0
Good one for beginners.,4.0
not good,1.0
Not good,1.0
Overall Camera is best .Best for beginners.But Auto focusing is time consuming.,5.0
i am not happy with the product quility .,1.0
This camera auto focus very bad and picture quality bad and this camera battery backup so bad,2.0
At this price point product is best and at all its canon.,5.0
Nice product,5.0
Not as much as expected.,3.0
very good above my expectation,4.0
The best entry level DSLR. Go for it...Exlpore the world of photography...,5.0
Best quality camera,4.0
Bhaut Shi,5.0
Best quality product,5.0
Nice.good for beginners,4.0
Nice,5.0
Please do not buy,1.0
Nice camera 👌 and nice featureSuper camera quality,5.0
Very best picture quality. For ametures,5.0
Well and good at this price,5.0
Best camera for beginners,4.0
"nice, value for money",5.0
Awesome DSLR... Quality as expected,5.0
"Good product . Excellent auto focus , good for beginners",5.0
Good camera for beginners.,3.0
Awesome Camera...This camera cannon 1500d is best form the beginners....,5.0
Only disadvantage is its battery. You need to carry an extra one always.,4.0
None can beat it at it's range .... Value for money ... I am So happy with my purchase..♥️,5.0
Good for beginners,5.0
Good,1.0
Up to the mark for the beginners,5.0
Good product and quality cam for low budget and thank you for giving with cam bag,5.0
Greate camera for bigginers,5.0
Nice camera under this price range,5.0
Nice camera,5.0
nice product,4.0
Good,4.0
Best camera,5.0
Awesome product . Good to using for a beginner. Good clarity,5.0
wonderfull camera. absolutely loved it.,5.0
Excellent composited other cameras in this range,5.0
"If you r beginners, blindly go for it....",5.0
Ok,1.0
It is very good DSLR auto focus quality of picture is very clear.,4.0
Nice,5.0
Nice for bigineers,5.0
I think the best camara for the beginners,4.0
Gud for beginners,4.0
Best camera for beginners to be more better in photography,5.0
Dlsr under budget camera ......,5.0
Blur is not ok,5.0
Nice one ....,5.0
Good,5.0
Good camera,4.0
Really very good for beginners..,5.0
Product performance was more than I have expected!!!,5.0
Good camera,5.0
Good Quality,4.0
Nice Camera,5.0
Overall it's very good DSLR camera for beginners.,4.0
Great product at this price range,3.0
Good for beginners,5.0
Awesome camera,5.0
Very good,5.0
Not bad,4.0
Excellent product. Prompt delivery.,5.0
Product is very good it's good for low light photography,5.0
Paisa Vasul,5.0
Very good product in this price,5.0
Good picture quality,4.0
Good,4.0
awsome for beginner,4.0
best for beginners,5.0
Good quality and very good for beginners,5.0
Buying this camra with zoom lens will be helpful,5.0
Excellant for beginners.,4.0
This is good for beginners and casual photography.,5.0
Awesome,5.0
Just awesome for beginners,5.0
Good for starting,4.0
A,5.0
Not user friendly,3.0
Great need to improve more in performance.,4.0
Good,5.0
Excellent for beginners and quality for price,5.0
Nice product I like very much,4.0
An excellent camera for beginners,5.0
I need Data Cable ASAP,4.0
Ok,4.0
Beginners,4.0
Excellent,5.0
Best camera so far for beginners,4.0
"Product is deficted, flash is not working",1.0
Worth Buying at a discounted sale..,5.0
Battery is not working after a month,1.0
Really awesome!!!!,5.0
Good quality photo,5.0
Good product..,4.0
Very nice,4.0
It was worth for a bigginer level,5.0
Good for beginners.,4.0
Okay....,5.0
Carry case and Data Cable Not in Box,1.0
Good one,5.0
superb camera....love it,5.0
Good for beginners,5.0
Good,5.0
Very good quality,5.0
Worth the money spent,5.0
Ok good,4.0
for beginners,4.0
Good for beginning photography,5.0
Nice,5.0
Awesome product,5.0
Nice Priduct,5.0
Good...,5.0
Super,5.0
Nice one within the Budget,5.0
Only normally use..|,3.0
Supper,5.0
CANON 💯,5.0
Good,5.0
"It's really good, I bought it for 23000",5.0
Awesome picture quality,5.0
The best cam for beginners....go for it,5.0
Nice pic,5.0
Awsome,5.0
How to blur photo background....,4.0
Image quality was owsome,5.0
Love it,5.0
Mice,4.0
Best DSLR camera at this price.,5.0
Good,5.0
It was worth buying,5.0
Nice,5.0
Nice camera,5.0
Good.,5.0
Osm,5.0
Nice,5.0
Goods,5.0
User friendly,5.0
Best,5.0
No problem,5.0
Best,5.0
Very good,5.0
Amazing delivery. good packing. picture quality is good. easy to use for beginners. Very satisfied with the product and amazon Service,5.0
Very friendly for use. Aswame click. Good battery life. Very light to carry.. I love cannon. Best DSLR with this price.,5.0
Canon camera is good. It is for beginners to start with to learn photography or get knowledge how DSLR works.,4.0
"Such a great product. Easy to use, awesome DSLR. Easy to use. Great picture quality. I am satisfied with it.",5.0
"Awesome click with canon 200 D camera but 55-250 lens us not working properly with this camera it is showing that:-connection between lens and camera is faulty,clear the lens contact's.",5.0
This product is  very good.for photo shoot it's better for less users.if more douts we can see the practical videos.amazing product.,5.0
This model is fit for beginner level photographers.If I could have got a copy of the product invoice through email it would be helpful for me.,5.0
Nice product at best price by Amazon...good product nice pictures...Nice product at best price by Amazon...good product nice pictures...thanks Amazon,5.0
not that good,3.0
a very good product,5.0
Photo taken with canon  1500d,4.0
I will have to think about it.,5.0
It's is the very good camera.,5.0
Its a best option for begginers 📸📸😇,5.0
Suitable for beginners,4.0
Good dslr at this price.,5.0
Picture so beautiful,5.0
jitendratank20@gmail.com,5.0
Good dslr for beginner,3.0
Good for new one...,5.0
Auto focus,1.0
good,5.0
Awesome,5.0
Very specy n beutifully designed for beginner,5.0
Nice product,5.0
Very good,5.0
I am not going to buy this brand because the price got increased surprisingly after my EMI got approved.,1.0
ØSM photography,5.0
Ok,5.0
Awsome product love it,5.0
Nice,5.0
Nice one,5.0
All over good product,5.0
Like,5.0
Very good for beginners.,5.0
Good,5.0
Good,5.0
Awesome product with good pricing for beginners.....Loved it,5.0
Good,5.0
Auto focus not up the markOk for beginners not for videos,3.0
