review,rating
I got it in 183/-   GO FOR IT... IT'S BEST BRAND FOR LED. I've purchased more than 20 LED bulb from Eveready of different watts and none of them worked fine for at least 2.5 YEARS. I CAN SAY THAT WHEN GOING FOR LED BUY PRODUCT OF THIS BRAND.READ MORE,5.0
Very very west product.  Within a month all led light are short. I have called for warranty no one ready to give service........ Pls don't buy this product and flipkart don't give the the plat firm Like this types of service providers. You are one the best product online service provider every one trust you.....READ MORE,1.0
quality-feels pretty solid and worth 300 rupees.brightness-its brightness is equal to 12w cfl bulb.i replaced 3 8w and 1 12w cfl bulb in my fans shade and leds were much more brighter than the cfls  i would say they are worth every penny spent.remember you are not just buying a bulb but you are burying a semiconductor technology.READ MORE,5.0
One LED bulb stopped working after 15 days of use . so i don't recommend anyone to purchase LED bulbs online . It's tough to change them .READ MORE,1.0
Nice led bulbs... good and affordable price... Good and Superfast delivery from Flipkart...READ MORE,5.0
"good product, received exact same as shown in image 3 led bulbs 10 watt and 4 battery eveready. all of led bulbs are okREAD MORE",5.0
Good product I like it superv awesome I am happyREAD MORE,5.0
"Everyday 10W LED Bulbs Are Good Lighting Brightness Still Not Remark For LED Bulbs.So It's Good, After Using Well I'm Repeated For Ordered Everyday LED Bulbs And Ur Flipkart MemberREAD MORE",2.0
Bulb is OK fair but packing is very  bad. not a fragile pack careless seller so please sended in  good a packing next time thanks to flipkart for given me good service I am satisfied with flipkart Customer service thank you so muchREAD MORE,3.0
instead of 40 w led u have sent me50 w led bulb..I noticed latter that u have sent me wrong led...it's too heavy for my electric holder..other wise everything is good. and lights bright enoughREAD MORE,3.0
"good product, received as ordered, good delivery and on time. but the brightness is not upto the mark, it's like 8w or 9w not much difference between 10w or 9w..READ MORE",5.0
Must Buy LED Bulbs For Your Home... Its best offer.... Effective Price 95/- For 2 Bulbs Deducting 40/- Of 4 AA Battery'sREAD MORE,5.0
good worth for money I strongly recommend to go for it best light is alsoREAD MORE,3.0
Good quality nit excellent though. 4 cells free n price was competitive. Worth purchasing.READ MORE,4.0
nice led bulb received all work properly and light is also goodREAD MORE,4.0
Excellent product                 The Eveready 10 W LED bulbs are excellent quality and more importantly brighter​ than other products available in the morket.Good value for the moneyREAD MORE,5.0
Ordering it for the second time n I brought it before a year and they r still working Packing form Flipkart was good built quality is also good Lights are very bright when compared to other 10w bulbsREAD MORE,4.0
this is very good product from flipkart. the light works Very well. I  happy to get this product.you may bye this from big billions day sale at the price of 159...But the delivery period is long...READ MORE,5.0
"Got them for Rs.100. That's an awesome pricing for the deal. Bulbs are good, 7W is enough for rooms upto 7'x8'. However the light is not completely cool as like Philips, Crompton, etc. It's a slight yellowish/warm and looks good.READ MORE",5.0
good wark koriyar boy but not good order this products not B22 LED Bulbs only LED bulbsREAD MORE,3.0
this 10W bulb bestvin this price.  and the light was very bright it's not enough for 10x10 ft room.. it's 20x15 is best for  that bulb class..  really loved itREAD MORE,5.0
not bad at all .  but its not 10w bulb.  its only produce 900 lumin.  siz is like 9w bulb and light comparatively low with other 9w bulbs in available in market.  but its come very less price range for this reason i am comfortable on this productREAD MORE,3.0
very nice product.. LEDs are super bright and of good qualityREAD MORE,5.0
Nice deal. The batteries which have come free have proved to be handy & useful. The quality of Eveready LED bulbs is good. The light output is quiet decent.READ MORE,4.0
working nice and brightness is also good like phillips led bulb....READ MORE,5.0
Product quality and packaging was too good but one thing which did not satisfy me that is shipping time and delivery speed should be e more faster I place it on 9th and deliver me on 15th.READ MORE,3.0
"best product at best price,  I was purchased 4 led (10 watt)  + 4 batterys at just Rs. 309/-  with free delivery..  super..!!!READ MORE",5.0
Awesome combo offerA good deal below two hundred. Good quality item.Bulbs are suitable for bedroom. Has enough brightness. Battery is also genuine and fresh.READ MORE,5.0
"not better than Philips, Orient and other valuable brands ,,,i already used philips 9w led , this is 10 w bt not better the 9w philips ,,,,,bt the best thing of this led is their cool light it is very comfortable on eye overall best purchase🤗🤗🤗🤗🤗READ MORE",4.0
Excellent product super 3years nunchi vaadutunmamu super no dimming I like it productsREAD MORE,5.0
i m using wipro led lights in my home and wipro 10w bulbs are bigger in size and much brighter than eveready led 10w bulbs... 3 star out of 5 bcoz of less brightness than wipro 10w.. but overall a great deal @ 159READ MORE,3.0
Really Nice product and suits for big hall or room. more brighter than normal 9w. 2 bulb combo with 4 cell is good offer n worth the price.READ MORE,5.0
best product nice look and best brightness and save money thank you FlipkartREAD MORE,4.0
Lighting quality not good I think it's 7w otherwise goodIam writing again after 7 month. My all led running well iam happyREAD MORE,1.0
Nice product all bulbs working fine and bright light. The cells also good using the lights since a month no problem at all.READ MORE,5.0
"perfect product technically in this watt, better than other good, costly brand, delivery 5 star but it cab more faster  packing 4, light 5 star, white light good for 10-12 size roomREAD MORE",5.0
right now all led work properlyREAD MORE,5.0
"Really Nice Product... Delivery also was in promised date... Our family love this product... 10x10 room have full effective light. more than this spec room size, you need to put two 10w LED in opposite direction... Nothing to say anything... Marvelous product...READ MORE",5.0
All the bulbs are in proper working condition and the illuminance is brilliant of each one of them true to the product description as cool day light in every sense of the term. You can blindly go for this product which is also quite affordable. Thanks a lot Flipkart.READ MORE,5.0
every bulb work so I am happy it's original price is 150 per bulb.and I am happy with brightness of bulb and fast delivery if any one purchase must buy when need more bulb.READ MORE,5.0
It is nice product light and lumen quality is best and you will get any branded 10 W led above Rs.150 so it is cheaper here.READ MORE,4.0
"They are good ones. No flaws. Gives good, bright light. Good for small rooms. Not enough for studying.READ MORE",5.0
Was little doubtful to order intially thinking like how the bulbs would perform.Can say now they are good based on past 1 month of usage.ordered 10w they are bright enough for small room and outside.Got 6 batteries as well that's bonus.Warranty is mentioned at the time of ordering.Not sure how we can claim exchange for faulty ones.READ MORE,4.0
"All the bulbs are working fine. Thanks to FK for giving a good packing, unlike Amazon. worth every penny. Got it for a reasonable price too..READ MORE",5.0
all are working fine... 10w is enough for small rooms like 6x5... for big rooms better to take more than 10wREAD MORE,5.0
Nice product. Great lighting. Thanks to flipkart for such a beautiful product at amazing price.READ MORE,5.0
"Deal at Rs 179/- , very good at this price .Both bulbs are working well .Very much like the product . I already ordered two  14wt bulb last year ,till date no any issue .Thanks to Flipkart . Delivery is free ,😘😍READ MORE",5.0
awesome product with 🔋 nice one I loved it thank you FlipkartREAD MORE,4.0
At market these bulbs are available at 110 to 120 per piece and no freebie. On purchasing 6 bulbs from Flipkart average cost is coming as 83 only. furthermore one AA battery free with each bulb. it's unbeatable offer without negotiating with quality. Illumination is not less than similar products from Philips or CromptonREAD MORE,5.0
THE BULBS ARE GOOD GLOWING . ALL ARE GOOD .GOT BATTERY. LETS SEE HOW MUCH LIFE IT GIVES.READ MORE,5.0
just go for it... full paisavasul.... great value for money in 9w-10w led bulbs. very nice packing. thanks for Flipkart and seller...READ MORE,5.0
NYC really appreciate it very much suitable for havalls led NYC one I personally recommend to all 👍👌👌👌😊✌️✌️✌️😄😄READ MORE,5.0
"Excellent bulb, Very Bright light. I recommend it if you are looking for bright LED in cheap rate.Go for Eveready LED bulb.READ MORE",5.0
"Fair price.       Pros. 1) Sufficient light for a 10W bulb. 2)With 4 free batteries the effective price becomes very low. 3)Purchased it at Rs. 159.     Cons. 1) Packaging is not good at all.  2) The bulbs actually doesn't look premium. But you can't expect premium lighting at this price, right? Overall its a pocket friendly deal. Go for it.READ MORE",4.0
9bulbs are working good .. other thanone bulb was nt wrkng... if flipkart have any option to refund money fr one bulb means am satisfy wth this product..READ MORE,3.0
moon Brite Ness best price  I LOVE FLIPKART  good items available hear budget rangeREAD MORE,5.0
I got this only for 309. The best product. I want to purchase again. The best part is free Batteries along with bulbs.READ MORE,5.0
"Led bulbs are working fine. But it is 10w, so one can expect 1000 lumen, but you are getting 900 lumen. Fast delivery. Packing was good. Overall happy with the purchase.READ MORE",5.0
Super bright light..... Just awesome .... So happy with this purchaseREAD MORE,5.0
"Product tells for itself. Good thing was, I got excellent compony's product with less cost. Brightness is super cool and luminous for room size 12 by 12, 2 bulb needed for bigger rooms.READ MORE",5.0
"If we are buying light they must be bright and actually light the light, and Everyday are good in that ni issu with the light works well ..but i think soo the build quality is not as accepted other than that its just awesomeREAD MORE",5.0
it is good but when opened the package I found the bulb glass was separated from the body of the bulb. plz give extra protection while packing the bulb by bubble sheet for better care while transporting the product.READ MORE,3.0
I couldn't avail the benefit of replacement for non working bulbs within the stipulated period as per Term & Condition. It is not mentioned how and from where will I get replacement of the bulbs which were not worked full tenure. Hence it is requested to mention clear address of getting replacement for non working bulbs.READ MORE,2.0
Best product at best price.Got 6 piece 10W led bulb with 6 AA batteries free at only ₹539READ MORE,5.0
"At first I thought 10W led has average lighting, but never thought it could bring nice intensity of brightness to the whole room(bedroom). Thanks a lot Eveready. Well I have to mention, planning to buy the same product again.READ MORE",5.0
Nice product very bright for 10 watt power light weight very nice deal 1 bul b cost me around 82 i bought pack of 5 at 329 very nice product would recommend to everyoneREAD MORE,5.0
nice led bulb. sufficient bright white led light.READ MORE,5.0
SUPER OSAM ORIGNAL PERFECT EXCELLENT BRILLIANT OVER ALL SUPERREAD MORE,5.0
"excellent illumination. very good price. however 1 piece stopped working after a few hours, but I was able to get a prompt replacement from Flipkart. excellent service from FlipkartREAD MORE",5.0
safe and fast delivery by Flipkart.This bulb is very bright and best quality even in low prize.READ MORE,4.0
Not sure it is 10W because. I have purchased before 9W Wipro LED bulb 💡 it was same bright. And Wipro 10W led was awesome. But 4 led with 2 set AA batteries 309 rups OK value for the money. 👍👍👍READ MORE,4.0
Awesome products. Very happy to buy it. Genuine products and genuine review. Flipkart  rocks. Thanks.READ MORE,5.0
"Nice quality Led Bulbs and Batteries from Eveready.Only thing is it should have been 1000 Lumen, (as per description ) but is 900..but light is bright enough. it's worth buying.cheaper than Market rate, Flipkart delivery was awesome.Liked it. 👍👍READ MORE",4.0
Good quality... Not brighter enough to power the room.. but it is adequate to light the store roomREAD MORE,4.0
"Reviewing this product after using for 2 weeks:Bought this led bulb combo for rs.149/- and its quality seems good and really worth for the pricevery bright led and sufficient for 10x10 feet room but the lighting will never match a regular tube (since the tube spreads light horizontally for the entire room)Moreover  the light is not so cool like a  tube !  Fits perfect for large bathrooms/small kitchen.Good to see ""Made in India"" bulb, but don't know about its warranty (so check the prod...READ MORE",4.0
lighting is sufficient only for small rooms like size 10× 10 however it's a great deal at this price I paid 150 rupees thank you Flipcart I like youREAD MORE,4.0
The product is really good... The LED bulb is 10W and 900 Lumens. It is far better than even 20 W CFL..It is not 100lumens per watt as given in the description...  Flipkart should check whether description matches the products... Even then product is really good cheaper than local market.. 1 bulb is enough for lighting a medium sized hall and 2 will keep the hall bright... The brightness is way more than even a 23W CFL... So this LED bulb will save you a lot of money...READ MORE,4.0
"nice but not best product quantity , Low range nice , I am not happy to Flipkart delivery to this type productREAD MORE",2.0
Good very good I brought 10w of 10 LED bulbs & 20 AAA batteries free of 535 Rupee's.READ MORE,5.0
i will suggest you to go for 12W eveready led bulb since difference seems to be only of 2W but in terms of brightness the difference is quite noticeble. 12W led bulb is also quite bigger than 10W led bulb.The brightness of 10W bulb is also quite nice & sufficient for a small size room.The brightness of 10W led bulb is 900 lumen which in photograph of product is described wrong as 1200 lumen. while 12W led bulb have brightness of 1200 lumen. if your room size is bigger than go for atleast 1...READ MORE,4.0
It is a veryyy good one. It brigther and energy effecient.. I love this n i strongly recommend to buy it.READ MORE,5.0
"The bulb is good and good brightness also .The most disappointed thing is GST is applied on it is 18% is led by'be is used by rich people, the Govt should change its range. I bought it at 84 only with GSTREAD MORE",5.0
"added it in cart for Rs 95 and ordered it with few more stuff, in mean time it automatically got changed to price of Rs 119/-. that was disgusting.... still bulb was received in fine condition and is working well, bright enough but not suitable for studies.READ MORE",1.0
I bought set of 10 good and genuine product. All bulbs are functional and I am happy. I strongly Recommend the product.READ MORE,5.0
The was not good i'm not happy at all when I was purchased I am very happy....that the bulb is good but no...u order two led bulb 1 was running good but 2nd is the worst...READ MORE,2.0
led bulb is good but its light was mid low and not good for reading..but overoll is goodREAD MORE,3.0
Thanks to flipkart to delever the product on timeThis the best led in the range of 9 wattSufficient brightness for the 10×10 roomJust go for itIt is good and also energy savingREAD MORE,5.0
"This is very good bulb , simply Awesome . You can't get more at this price ....I really like it , nice light , cool  for eyes , best for study...READ MORE",5.0
"I have been using Eveready led since 3 yrs and the experience has been well satisfying. The quality of the product is quite good and a 9 watt can well lit a 10 X 10 room sufficiently, although not quite suitable for reading purposes. The best thing about Eveready led is it's after sales services here in Kolkata. The process of replacement within warranty is beyond satisfactory. No questions asked- simple way replacing. A recommended product for those looking out to save that extra bucks in mo...READ MORE",5.0
All led bulbs are working good till now..and by the way it's a great deal..go for itREAD MORE,4.0
"Nice product from Eveready . These led bulbs are enough to brighten a room like 2 tube lights do, must buy one.READ MORE",5.0
Very good product highly recommended  2 battery free Mila 145 rs with shiping good lightREAD MORE,5.0
"Awesome product , this review is after over 6 month of use. Product quality is good and light after 6 month is also quite impressive. Good value for money.READ MORE",5.0
"One LED bulb of Everyday 9w became fuse today on 24th January 17. It was purchased on 4th , April 16 through Flipkart. Everyday is a reputed company but LED bulb is hopeless. I will recommend not to purchase LED bulb of this brand. Rajkumar Ghaziabad.READ MORE",1.0
"Honest direct review,It is enough bright light far better than other brands LED.onestar less - only because it's little yellowish compare with different models of Eveready.All-over good product.READ MORE",4.0
Nice led bulb with bright light.. I am happy with the quality.READ MORE,5.0
Worth buy. Very clear light. Nice packaging. Overall satisfied with productREAD MORE,4.0
"awesome product , no words so bright light ... worthy product low power consumption , brighter than 23 watt CFLREAD MORE",5.0
Excellent product with outstanding qualityA must buy item for who searching led bulbs in good performanceREAD MORE,5.0
"Great bulb with affordable price tag, luminous is very good must go for itREAD MORE",5.0
"Good Led bulbs. I often purchase eveready led bulbs from Flipkart. But amongst those, 2 bulbs stopped working after 2-3 months. Is it possible to replace them now?READ MORE",4.0
"Awesome product..... I got two led bulbs and 4 batteries.... The brightness of the bulbs are very good for small areas like kitchen,  bathrooms or some other storage rooms,  in case of bigger rooms these are not appropriate.... I ordered these for my kitchen and these are amazing..... I have used havells, Bajaj, syska before of higher watt all 18watt but these are not less of you want  more brightness then you can use both led bulbs in the same room. Hope my review will help you to make you...READ MORE",5.0
Nice light considering it to be a 10 watt. Nearly equals a tubelight. But what I don't like is the light colour. I prefer the power cell bright white colour light than this. This might be soothing for the eye but power cell is brighter and more effective.READ MORE,4.0
"Last month I went for this. Initially,  of the two,  one was burning.  Got replaced within two days.  Good packing.  Cool and good lighting. Hats off to flipkart!READ MORE",3.0
"Good package along with free battery cells. Good bright light, highest lumens efficacy.I got it for 350, which is very low for these bulbs. Quality is good, looks are great.READ MORE",5.0
So far nothing has been able to beat Eveready for its neck breaking prices and durable products. I will still not rule out that Eveready hasn't been in market of leds for long enough to actually test the lifespan of their led but comparing their products to other bigger brands like Philips and Osram i do not find any significant difference . Considering the fact that Everyday has been giving us LED products at amazing prizes with promising quality i give it 5 stars . The products that i have ...READ MORE,5.0
Hello guys I brought this yesterday and it's worth to price . Bright lights 10 w enough for small room or bathrooms. Actually it's paisa wasool product.And also it's delivered within two days hats off to flip kart.READ MORE,4.0
"This LED is better than the bigger brands and is the best possible price (amazing value for money) i ordered another dozen two weeks later... very happy with Eveready, only not able to think about what to do with 48 AA batteries that came free with the LED Bulbs...READ MORE",5.0
"As soon as i recd. the package i opened and tested the bulbs and voila it was good n bright like my old eveready bulb, with free 4 batteries.But the exictment soon died down as the other bulb didnt glow n was faulty.But here comes the other part. Flip kart and ws retail kept the goodwill alive by sending a replacement within one working day and i got 2 extra batteries ! Thanx all.READ MORE",5.0
Everady led 10 w bulb gives better brightness than cfl and tube light.the bulb is nice and good quality.thanks to everady and Flipkart.I just bought it for 399 only.I have to wait and see how much it saves.however the manufacturer giving 2 yes warranty.Flipkart timely delivery is super.READ MORE,5.0
"U know bought it I thought that I'm just paying for the brand & the product will have almost similar performance like any other led bulbs !But after the use of it , the truth revealed itself!It's amazing bright light doesn't stress ur eyes too!So over all five star at  (329 rs. for 3 bulbs + 60 rs. for 6 batteries!)READ MORE",5.0
Got a real good deal and the shipping and packing were quick and excellent.The bulb is really bright enough for a small room.READ MORE,5.0
Good product. Nice build quality. Bright enough to lighten 10x5 room.READ MORE,4.0
Best quality led bulbs and gives brighter light than any other led of same wattage.READ MORE,5.0
"These bulbs are very bright enough to lit up a semi large apartment lobby , but always mke sure to install these led bulb in a such a way to get maximum light coverage.READ MORE",5.0
Nice lighting from a top brand.... batteries were a great bonusREAD MORE,5.0
Light of these bulbs are very cool and very bright can be used in hall and as well as in rooms.its a very genuine product with low price and best quality.READ MORE,5.0
I purchased 9 watts LED(1) and 10 watts LED(3) for a total price of 548Rs. I got 8 free batteries also(MRP 102/-). That means per bulb cost is Rs.112/- only and it is same as the cost of 15w CFL bulb..Actually the 9 watts bulb is older one and is made in china and the 10 watts bulb is newer one made in india. >> Eveready 9watts LED bulb(Total Lumen 900) gives brightness of 18 watts CFL & 10watts LED bulb(Total Lumen 1200) gives brightness of 23 watts CFL. So it is good. Brightness is good b...READ MORE,5.0
"Great product, Everady as usual stands out for brightness. It's more than enough to brighten up your 10/12 house. If you are really looking out to change your tube lights with LEDs. Please go for it.READ MORE",5.0
"excellent product  i recommend this to all LED buyers  , marvellous brightness , lightning to our home , thanks for the advance supply specially at that day in which our electrical repairing and workout was doing ,READ MORE",5.0
Having good brightness. Luminous Equivalent to 20W CFL. Giving d best luminous in 10W.READ MORE,5.0
This product is really awesome and is 70% more brighter than 15W CFL. This 9W is suitable for a large room but 7W is enough for a normal room.READ MORE,5.0
"A fantastic package of three LED bulbs. Emits white light. Its light covers the hall area of my residence, and light is ample to read under it. And Flipkart ? they are nice as always. Faster delivery on the next day of order. A good packaging, neither too much nor insufficient.READ MORE",5.0
"Many years back my initial trials with those cheap chinese LEDs were a flop. The branded ones were expensive, but with more competing brands coming in, its soon becoming affordable. This is the first time I am switching from traditional CFL to branded LED 'cos I always felt LEDs were over rated and expensive. Boy what a change with these 10W Eveready bulbs, the brightness is better than a 20W CFL. The lumen is rated to 1200, pretty good for a 14x12 or 16x12 bedroom. For larger rooms or halls ...READ MORE",5.0
This Eveready LED Bulbs are really great. 9W = 900 Lumens. Great Shooping Experience from Flipkart. Nice Packaging. There was also Freebies...I just loved itREAD MORE,5.0
Bought a 7 W Philips earlier for my room but room was underlit so bought these 10W led bulbs and now my room look bright and properly litted. Shifted 7w led to kitchen. Great product with good brightness.READ MORE,5.0
I Happy to buy Eveready 10 W LED. It's Brightnees is equivalent to 20 W CFL. LED bulb is very good product.  :) :) :) :) :) :) And product deliver on one day before... :) :) :) :)READ MORE,4.0
very good . i think it is the best led blub you can buy online and as usual the flipkart is awsome i love itREAD MORE,5.0
In local market you will get just 1 LED bulb for the same price. Here I have got 3 and that too 10Watt LED bulbs which are brighter than 20 watt CFL bulbs.I recommend everyone for these bulbsREAD MORE,5.0
THIS IS REALLY THE TOP BRAND WHICH GIVE HIGH LIGHT INTENSITY PER WATT. ALSO GOOD COLOUR MATCHING . BONUS SIX BATTERIES. RECOMMEND FOR MEDIUM SIZED ROOM LIGHTINGREAD MORE,5.0
"i recommended to all my friend go for it......product is very good ,flipkart service very fast to deliver all item, i am  satified  this itemREAD MORE",5.0
"IF you want to save electricity, as well as have excellent lighting, then Eveready LED bulbs are the ideal buy. Added attraction is the complementary aaa cells.READ MORE",5.0
"Just Average Product. I am already using Eveready 12W LED Lamp with 1200 lumens (100 lumens/W).This 10 W LED Lamp claims to be 1200 lumens(120 lumens/W) but light is less. I doubt its 120 lumens/W.This LED Lamp is Made in Ibdia, previous Eveready lamps which I have are Made in China but they are better than this one.READ MORE",3.0
"Works on inverter also, their are some led bulb which doesn't work on inverter current so be careful while purchasing. Try to purchase the genuine products only.READ MORE",4.0
Nice deal. Loving it. Got it at a good price. The brightness is good. Even i would say its too much brightness for 9w bulb. Also much energy saving.READ MORE,5.0
"Eveready 9 W LED 6500K Cool Day Light Bulb is the best LED bulb in the market. the light is yellowish. So, do not produce any strain in eyes. It gives 100 lumens per watt. So, its the best energy saver. Sufficient light soothing to your eyes. But unfortunately I missed the offer and bought it in higher price. I could have ordered few days latter. Evereaday Ultima batteries are very good. I used them previously. Through those free pairs i have not used yet.READ MORE",5.0
Awesome product. Nice lighting. You can try this. I though it can't be as good as Phillips. But i think i was wrong. Using for 3 months. Never faced an issue.READ MORE,5.0
Good one should be buyer very good luminance comparable to Philips awesome producvat good rateREAD MORE,5.0
Nice & speedy service appreciated. Got supply within time as per the order the quality is excellent as promisedREAD MORE,4.0
"THANKS TO FLIPKART FOR QUICK DELIVERY. EVEREADY 9W LED BULB IS ADEQUATE FOR LESS THAN 10 BY 10 ROOMS. RECEIVED FOUR EVEREADY BATTERIES FREE WITH COMBO PACK. PRICE IS LESSER THAN MARKET. GOT IT FOR  JUST Rs350, THAT IS Rs.175/- EACH.READ MORE",2.0
"I have replaced all my CFL bulbs with Eveready LED bulbs. For a 7W bulb, the brightness is more than good. Good part about this is, we get the top end Ultima AAA battery which can be used in TV remote, AC remote, wireless keyboard/mouse etc. for free with the purchase of LED bulb.READ MORE",5.0
"Nice cool light as expected, brightness is good for use in kitchen......Overall, would say light is better campared to CFL bulbsREAD MORE",4.0
"This is a very nice product of Everyday. Its light is so cool and bright in comparison to CFL bulb. I have personal experience one of 18 watt CFL bulb not give light as comparison to this. This bulb consume less energy. So, save electricity bill. Thank for Flipkart to send this product within time.READ MORE",5.0
"After a month i write this review.Till now its doing grt. Light is sufficient for 9 wat, slight more than 14 wat cfl philips..Placed it in the center of the hall ,suffice for watching tv n stuff.If u need more light add one on other side wall and it wud be a bright place,for rooms 1 is ok.Yap not to forget the freebie AAA batteries using in remote.READ MORE",5.0
"It's great product at the price point...the light is sober and is also full glowing and not like others i.e. Syska, Philips which glares your eyes...really a good one to buy..READ MORE",5.0
"Nice led light from eveready, price only 329/-, better than 18w cfl bulb, nice buy... battery also good which come free with the bulbs.. thanks flipkartREAD MORE",5.0
As per 9 watt the brightness is very good. Enough to replace 23W CFL. Build quality is good. Slightly Yellowish light which is comfortable on eyes. Price is low and affordable compared to other brands. Got 2 bulbs at just Rs. 348.  Go for it. Its a good product and a good deal.READ MORE,5.0
I have just replaced 18W CFL with this Eveready 9 W LED 6500K Cool Day Light Combo Bulb and feel it preety brighter than CFL. I strongly recommend this LED used and save power bill.READ MORE,5.0
Very good led bulb combo. Considering the power savings led can offer this is a very much good alternative. Got from flipkart for super deal.READ MORE,5.0
Very good led bulb combo. Considering the power savings led can offer this is a very much good alternative. Got from flipkart for super deal.READ MORE,5.0
