review,rating
good quality and smooth click with light weight.  best mouse in suitable priceREAD MORE,5.0
it's the best mouse I have ever used and also it's price is low instead of being a product of HP.In my opinion you should buy it.It was fantastic purchase and a mind blowing for PC gaming thank you very much HP and flipkart for such a nice and beautiful product thank you very much.Everybody should try this mouse it's fantastic mouse for PC gaming.😙😙😙😙👏👏👏👏👏👍👍👍👏👏👍👏😙😙😙😍😍😍😃😃😃😃😃😃😃😃😃READ MORE,5.0
good product at best price....using it since 1 year... no issue.. compact size... handy...best buy in this price range with hp brandREAD MORE,5.0
"very satisfied with this fast delivery...nice products..excellent service provide by delivery boy (subhadeep) the delivery boy is very good character , we need this guy as a deliver boy, he delever every product very fastly if you accect our request and chose him as a delevery boy in pin 713125 then we shall be highly oblighed to you otherwise we never buy anything in flipkart..thank youREAD MORE",5.0
Guys trust me this product is mind blowing here is the complete review of this product .look wise its very stylish it looks better then the image . now the function it works smoothly . The connection wire is long enough . this product is the best go for it guys and the delivery was very quick in 1 day i recieved the product .Thank you flipkart .READ MORE,5.0
works good but is a little small for my hand. if you like big mouse then keep looking.READ MORE,4.0
Good mouse with comfortable holding experience. At good price and fast delivery.READ MORE,5.0
Small in size and good surface finishing also very smooth  touch and i love this product. And wire is very long well done hp😊😊😊.          Perfomance is very good. And all is good.READ MORE,5.0
it is small and very comfortable in hand.  just plug in your cpu or laptop and it gets started because this doesnt need installation.  it has a shiny glossy look in top which looks very nice.READ MORE,5.0
I m very happy and satisfied with mouse its good nw i m using and delivery man is also good behaviour...READ MORE,3.0
I have been using this mouse for 2 years now. Works perfectly fine till date. Very robust and sturdy. I dropped it more that 50 times in these 2 years. Still works fine.READ MORE,5.0
Very nice product. Genuine and best quality ...size is a bit smaller than it looks in pic. All in all its a good product...9/10 my ratingREAD MORE,5.0
Expected a big mouse but its very small mini mouse.It's a mouse perfect for laptop and notebook users.Doesnt use with desktops.Does nt Perfectly Suitable for gaming but you can .A marvellous mouse from a World leading company.I trust HP.Guys go for itREAD MORE,5.0
"The mouse is very tiny so people with king-kong fingers might not even feel the device in their grip. However, being feather weight, the mouse is easy to use. Though I have used it for just 2 to 3 days, I'm confident with the products carrying the HP name will definitely do justice both for the brand name as well as for the end user.READ MORE",4.0
Pretty good one for PCs awesome gaming experience and fast response !!!!!READ MORE,4.0
"I had purchased it in the year 2015. Till today,  it worked fine. I would say,  i really liked the product, and would like to buy it again.READ MORE",5.0
"It's pretty handy and stylish optical mouse.. if you are looking for one , just go for it!!!READ MORE",4.0
Great mouse. It is very handy n fast performance as wellREAD MORE,5.0
Good product received seal pack product easy to setup seller is good overall good experience with flipkartREAD MORE,5.0
Great mouse..small and nice..really easy to use no need for instsllation...its very smooth..i loved it..totally worth of money investedREAD MORE,5.0
"Nice and handy. A little small compared to the traditional desktop mice but is perfect for usage with a notebook. Been using it for a few months, amazing product.READ MORE",4.0
"It's a nice mouse looks awesome and fits well in hands. Response is perfect, works fine on all surfaces almost best deal in that price rangeREAD MORE",5.0
"On 16th may I booked this product with the offer price, As the flipkart service known in India as one of the best e-commerce website. They shipped my product as they said on 19th may. This is my 3rd product from flipkart. They never break my trust.Talking about the product, the product is shipped coagulated cardboard sheet in bubble rapped case. When i opened my product I found the product as shown on their website no mismatch. As usual HP products have a class This mouse is very comfortable...READ MORE",5.0
Very good mouse. It is very fast & small. I fully satisfied. It is very comfortable mouse. Thanks flipkart for this product.READ MORE,5.0
Really nice mouse very good to hold works fine USB cable length decentREAD MORE,4.0
Very good for me and for my laptop it's very good for use any person.....I am very happy for this...READ MORE,5.0
"The design of the mouse seems nice , handy and easy to operate. Thank youREAD MORE",5.0
A very good product which works fine yet now for past 2years and also at affordable price....READ MORE,5.0
"I am using it last 3 year. very nice product.Responsive, plastic build quality is very durable.Wire is long enough.It is better to have it rather than 100-150rs mouse.Packing is awesome and delivery of Flipkart is good as always.READ MORE",5.0
The mouse size is smaller than usually available in market...I was not knowing this before arrival of mouse. The look is nice but handling the mouse is somewhat less comfortable than bigger one..READ MORE,4.0
It's a nice sleek mouse. Worth the price. Small nice n nice to work with.READ MORE,4.0
Nice product at right price in right time delivery . FLIPKART BEST SITE FOR ONLINEREAD MORE,5.0
good one. it is very smooth and easy to use.but i will only give 4 star because its size is a little smaller. but performance is very goodREAD MORE,4.0
"It does its work perfectly. Perfect product for a perfect price. Really affordable, lightweight, smooth & easy handling. Well what else to say, the stars say it all..READ MORE",5.0
"classic design but in small size, it dose not fit to my hand properly so ita good but not that perfectREAD MORE",4.0
I must have dropped it like thousands of times but this tough-nut does not seem like bothering much.Sometimes double click works on the single click.The scroll wheel is just fine.Overall good product.Value for money!READ MORE,4.0
"Excellent product @Rs 300. Reviewing it after 70 days of use. Pros: 1.Good Speed, does not skid on smooth surface2. Good quality click buttons & scroll button 3. Long wire length @ 5 feet 2 inch 4. Small size hence easily gripped. Cons: NothingREAD MORE",5.0
Seemed great in the picture but flipkart could have done a little better by posing it near some real life standard sizes like a credit card to  give the buyer a feeling of the actual size. I understand the dimensions are provided but many people couldn't translate that to a real speculation.READ MORE,3.0
"I'm well satisfied with the design, build quality and functionality but the button click sound is heavy. Top design is full glossy and catches smudges easily. Mouse is of compact suitable size for one palm.READ MORE",4.0
quite good enough for gaming and others work... easy to use...and quite good performanceREAD MORE,5.0
It is good mouse .. though bit smaller .. good for smaller palm  but not suitable for person with bigger palm.... performance is very nice and look is awesome.. good mouse at this price point.READ MORE,5.0
hp x1000 wired optical mouse is very good in nice price very fast service by flipcart...and speed of this mouse is too good I am satisfied to buy this productREAD MORE,5.0
"Pros:- Good laptop mouse, nice and stylish- Long cord, good material and grip, ease of use- Good for small palmsCons:- Small in size (please check the dimensions in HP's official website for details)- Esp. good for ladiesREAD MORE",4.0
"The mouse is nice and smooth. However the size is very compact compared to other products available in the market. You basically get what you pay for, dont expect wonders.READ MORE",3.0
Good product i am using this product  some months this smooth easy to handing for  me .Delivery and  payment easy and fasterREAD MORE,4.0
"HP X1000 Wired Optical A good mice with a good price..The mouse is medium sized, smooth to move around and is the perfect mouse.A must buy at such low price.DPI is great and it is pretty smooth.READ MORE",4.0
"nice hardy and comfortable for hands... perfect value for money,, have been using i for many days and woww,, just love it,, beautiful looksREAD MORE",5.0
"Sleek looking mouse. Satisfied with the performance in the first day. 1000 dpi is satisfactory. Only that the left mouse click can be a little less hard. In other words, it should take a little less pressure to click the left button. That would have earned this product a 5 rating from me. But it is not too bad anyway. Workable deal. Cheers!READ MORE",4.0
I found it very very handy to use and it has got  a good stylish aristocrat look.The brand is really trustworthy.READ MORE,5.0
THIS PRODUCT IS GOOD IN QUALITY WORKING SMOOTHGOOD CORD LENGTHBUT ITS VERY SMALL IN SIZE IF ITS AS BIG AS SHOWN IN FIGURE IT WOULD HAVE BEEN AN EXCELLENT BUY STILL ITS GOOD YOU CAN GO FOR ITREAD MORE,5.0
At first I like to praise the very swift delivery of the product by Flipkart. I have purchased many a product of different category from Flipkart during the last few years.and in almost every occasion Flipkart has maintained its commitment of delivery in respect of time as well as packaging.This is really a unique feature of Flipkart.        About the product:    It is really a good mouse from HP.It looks very cute.I have been using It with ease.In a word the mouse is excellent in al...READ MORE,5.0
Awesome product good fast dilevery  flipkartNice to be use smoothly & 100% originalREAD MORE,4.0
Its a good product.. I liked her..  Its my first time to use HP mouse.. NiceREAD MORE,4.0
"Hi,Its a nice product. I have used it earlier too.itz a nominal size mouse & comfortable to operate. Seller's packing & timely delivery is also appreciable.READ MORE",5.0
"Awesome one and fits well in hand. It is one of the best products I have ever purchased from flipkart.Glossy look, Perfect for gaming and for working purpose.A must buy at such low price.DPI is great and it is pretty smooth.READ MORE",5.0
"this is awesome mouse in such cheap cost(250-300)rs and also comes with 3years manufacturing warranty which makes this product perfect in this price and it's works also very well but it's size is quite small, except the size everything is fine. It looks also nice....You can go for it considering the size.READ MORE",5.0
"really good one .. i have been using it since 3 week and it is nice ,,,nice shape ,perfect size and fast also ..READ MORE",5.0
"Satisfied with the product. Been using it for a month now. Size is smaller compared to other mouse. Good for laptop use, not recommended for people who play lots of games using mouse. FOr my daily use and office work in laptop, I'm quite satisfied with the product.READ MORE",5.0
This HP mouse is responsive and well worth the price. The small form factor makes it easy to store when travelling.READ MORE,4.0
"HP is good brand. But small in size comparatively normal size. First time when I used, It seemed small in my hand, but after a time being it made suitable for me. It is more useful for Laptop.READ MORE",2.0
"Absolutely loved this product. However I have to say IT IS VERY SMALL. Not ergonomically designed for people with big hands. But if you're used to using the mouse with your fingers only this product is a dream. It's got a great design, it's light and works really well. I very small shortcoming I'd say is that the scroller sometimes gets stuck but just for a second, you don't even notice it really. Above all it's fabulous value for money!READ MORE",5.0
"Definitely Go For This Product!Its small and compatible for Laptop Use, Its not as much shiny as shown in the picture but it works Well!READ MORE",4.0
The mouse is super smooth and feel comfortable. Only thing that the size is small. So people with bigger arms may not feel comfortable. But it works great. I'm fully impressed.READ MORE,5.0
"Hi All, I use laptop for 3-7 hours every day..i was using wireless mouse earlier..since wireless mouse are expensive and battery consuming ...so i decided to go for Nice wired mouse with Small in SIze...I liked this mouse ..and its really good...in case you use Desktop ..you may not find it comfortable to  use...for laptop its no doublty a good choice.READ MORE",4.0
Hi I purchased this mouse for 230.I purchased this mouse when it had discount on it.Firstly i like to say flipkart took a lot time to deliver the product.Now coming over the product i like to say that i am little bit dissapointed with the product.It actually seems to be small in size when used .It is like a little mouse.And wire is pretty long.That's it.It looks like decent well in the website but when i purchased and got finally the product it was small.It works pretty well.READ MORE,3.0
"Excellent product, excellent quality with low price. I bought this HP mouse a month ago and its awesome product for money. No issues with it.. Very Happy buying this product. Thanks FlipkartREAD MORE",5.0
Nice cute Mouse go for it.Small handy mouse Look is charming :vREAD MORE,5.0
"Using this mouse for nearly 4 to 5 month, and i can say very good product, its is a small mouse. for medium size hands like mine its a perfect fit, the dpi is also good, good for any gaming, though not comparing it with other gaming mouse. The packing was good, delivered in time.Happy to have it.READ MORE",5.0
It is a very good mouse. Smooth and also has 3 years of warranty.Lenght of usb wire is also large so you can easily use it from a distance. Good for laptops and pc. I would highly recommend it. Please don't buy any other company's mouse for saving few bucks buy only original products.READ MORE,5.0
This is a very good mouse. Out of every mouse I have ever used I find this one the most precise and easy to handle. Also it looks very good on a high end desktop. Good value for money and quick delivery. Thank you flipkartREAD MORE,5.0
I really well satisfied by this mouse for my HP laptop. recently i purchased a hp laptop and i selected this mouse. it perfect for me.READ MORE,5.0
Good product ... but takes some time to install in Win 8.1 and 10. build quality is good. good performance . suitable for laptopREAD MORE,4.0
"i like this product and its working excellent but the size of the mouse is small then comparing to dell mouse and its very light weight and the usb cable is very lengthy , Quality is excellent i would like to give this product rating 5 :)READ MORE",5.0
i bought this product and its very smooth working mouse and it has also a good look. i wanted to buy i ball mouse but when i saw this mouse i went for it.so its a worth buy.READ MORE,4.0
"this is only for laptops,becouse it ill be small but very nice using it it will be nice for laptops only......   this is only for laptops,becouse it ill be small but very nice using it it will be nice for laptops only......                                               this is only for laptops,becouse it ill be small but very nice using it it will be nice for laptops only......READ MORE",4.0
I work extensively on graphics and mouse usage is more. This mouse is so small that it actually fits good for my 7 year old son's hand. On long run you don't find it comfortable holding to work. But its good if you are taking it for travel purpose. performance is good and smooth. Operates well without mouse pad. I use my computer table.READ MORE,2.0
i ordered this product 4 days before and i received it today. the packing is good and the product is also handy to use and it serves the purpose for which it is made.. finally  a good purchase from flipkart.READ MORE,4.0
"flipkart  as usual roxxx.... this mouse is worth it's price, very comfortable and comes pretty good at playing CS, Just Cause 2, Watchdogs etc. good for medium sized handREAD MORE",4.0
Just recieved it yesterday and its working very well. Looks totally cute. Nice small n compact!! when I recieved the mouse seeing the box I was not so sure..but it was in very good condition and works very wellREAD MORE,5.0
"Mouse is small in size, may not be tough enough like normal one but with this price tag of a HP Brand Mouse is worth to own. Cords are long but again because of size it is not comfortable to use for those whose palms are big. Regarding Warranty, its of 1 year clearly mentioned in a box so don't come on a trap, info is wrong in a website which is mentioning the warranty for 3 years. Performance wise HP's this product is Good.READ MORE",4.0
"good mouse for the price, it is very durable but a bit oversized. not recommended to people with smaller palm, else okREAD MORE",4.0
good product of this range with nice design. compatible with every laptop .easy to handle. light weight  .l liked it .READ MORE,4.0
"it is a good product for laptop users , small,and easy to handle. But it is not comfortable to desktop users who were doing graphic designing or other mouse related works. hence think about your need before buying this product. Performance wise it is a excellent product.READ MORE",4.0
Flipkart delivery was so fast and trustful always. Especially delivery people are on-time and without making any delay. i just ordered this product one days ago and i got it next day fast delivery. Delivery boys super-fast!!!HP Mouse is very simple and very good quality. Its worth for the money and its super strong...Its absolutely 1000dpi and good for all type of work and gaming... i dnt see any con's and its awesome!!! good product from HP..:)READ MORE,4.0
"I used to change mouse every 2 months till i bought HP X1000. Used this mouse for 1.5 years and then tried various high end gaming mice. Didn't like anything and ordered this again.Pros: Everything lol. Looks like 1000 DPI is my sweet spot. This mouse works well on wooden surfaces and you don't really need a mouse pad (Although recommended since it will accumulate dust if you don't use mouse pad). Awesome for gaming, amazing precision since it is extra small and light weight. Find this mouse...READ MORE",5.0
Mouse Is very good and design iss best fits in hsnd perfectly and ihas optical sensor therefore gives good performanceREAD MORE,5.0
"M a huge fan of Hp products and as expected this particular product did not disappoint me as well. Great finishing, great functioning, smooth buttons, overall a great experience.And as for Flipkart... great service as usual...ordered it yesterday and received it today...keep up the good work.....READ MORE",5.0
Its a good mouse and has a good smoothness when moved on  a mouse pad and the pointer speed is amazing !!!READ MORE,4.0
I got this mouse for my hp Pavilion Laptop.Its tiny! Those who have big hands like me its hard to get used to it at first!It has a long wire and Very comfortable to use.The Gloss Effect makes it look stunning! But attracts Dust!Flipkart delivered the product within 2 days! My second mouse and Satisfied as always! :)READ MORE,5.0
Bought This Mouse A Month Ago On Flipkart Because My Old Dell Mouse Clicker Went Out Due Excessive Gaming.I Really Thought This Mouse Is A Normal Sized Mouse But Then I Really Realized It Is A Small Size Laptop Muse But It Fits On All The USB Ports And Works Good Too. The Mouse Works Awesome.READ MORE,5.0
"I have used many HP products before, all were good but this was a disappointment. Build quality is good, sleek design. Now after 1 year the right click button gives trouble and needs more forceful taps to work. Though my friend's same mouse works fine, guess mine wasnt that good. So i would still like to recommend it since its a nice product in all.READ MORE",4.0
Pros1. Good quality2. Good simple design & good griping comfort3. Long USB cord4. Scroll is very good compared to other products which is very important to me as it starts    malfunction at first.READ MORE,5.0
"Bought it in November last year. Recently died. The left click just stopped working. But with the low price bracket you can just use it for a year and get a new one.Plug and play and comparatively smaller than a standard mouse (This is preferential thing, some may like bigger standard sized mouse). Use and through stuff with good quality overall at this price point.READ MORE",4.0
"I ordered this product and i got it the next day. In my experience with other e-commerce sites, i find Flipkart the fastest delivery system. About the Mouse, i find it very much useful and the quality is also very good. I am a heavy user and i find it very efficient. I would definitely recommend this product for others who want a good mouse.READ MORE",4.0
V nice exterior and works wonderfully well. Good delivery from flipkart. The mouse fits into the palm very well and the clicks are silent. Recommended.READ MORE,5.0
"At first hand, it's an awesome product by HP. First of all, it's perfect for medium size of palms, there is no sign of stress. Buttons are perfect. Less noise. Scrolling is also good (specially for the facebook-scrolling guys :D )... It's good fit for slight little budget for a quality performance.Package was good. And delivered within 3 days which is good enough for this distance. Go for it. You won't regret.READ MORE",5.0
It is a very nice durable mouse.I used I used some other branded mouses but they are not durable but this one is really goodREAD MORE,4.0
The mouse is small in size but has good quality. It works well with any computer and very easy to install. No drivers and all. Just plug n play device.READ MORE,4.0
"Got my order today...plugged it and started using it straight away...nice product from HP...very smooth and easy to glide...very nice looks too...slick and smart...but only one drawback is that it is quiet small in size, not recommended for people with Big palms, and not good at all for gaming purpose. But it was never meant for gaming. So I would recommend this one.READ MORE",4.0
"Awesome Mouse......You will love it while using. Ur hands will love using it. Its smooth and quite glimpse touch and works with its brand name. Microsoft as the name suggests, it is the best ever mouse I ever used. Strong enough to resist the external damage. It fell twice without any scratch.READ MORE",4.0
It is a very good mouse. Its shape is quite small and easy to hold. I am using this for 1.5 years and it has given great service so far.READ MORE,5.0
A neat ergonomic small size mouse with fine lines and a sleek design. the click buttons and scroll wheel are crisp in response with negligible play. The delivery was well before the promised date and in consonance with flipkart's standards of good packaging.For this price - getting a branded product is worthwhile deal.READ MORE,5.0
This is a very good mouse. very good built quality.But the size is small. not for those who like regular sized mice.I returned the item as it was smallREAD MORE,4.0
Well it looks fantastic & works fantastic too. It may not be ideal for people who are used to big size mouse.READ MORE,5.0
"Well its a hp mouse - it has to be coolPros-i. Looks good from every angleii. Glossy and feels nice to holdiii.the click is very responsiveiv.Works on every surface including the rough ones toov. sensore is extremely responsive (works from 0.2mm distance)Cons-i. Small mouse and very probematic for ones with big handsii. sometimes fingerprints are attracted to easily on the glossy surfaceiii. Clicking sound doesnt feel good- bit highiv. not recommended for gamingOverall, this st...READ MORE",4.0
Excellent mouse.. Very Comfortable and the scrolling button is smooth as butterWell designed and the size is neither small nor big.. Earlier I had used a mouse which was too small is size which was not that comfortable..I own a HP laptop too and now I own a mouse from the same company.. And both are black in colour..  Go for it guys u ll not regret!!!!READ MORE,5.0
"I like the HP mouse. Fits in the hand comfortably... though picture shown is black & silver but the actual product delivered was all black mouse.Another point: Flipkart website mentions 3 year warranty but the product box mentions 1 year warranty .... This is a BIG GAP ... not sure if Flipkart will honor a 3 year warranty while the manufacturer supports a 1 year warranty only !Because of 2 above points, I gave it 4 stars ....READ MORE",4.0
im giving 4stars jux because in an optimistic vision reviewing its proper and convenient functioning keeping in experience m enjoying.with the functioning no doubt you will love it. jux because u r not using the decade before mouse but USB. supportd n. ready to use drivers built in features of dis mouse makes it all the way to b used conveniently ..1 star m not giving is at purchase intention of either choosing wireless or wired mouse of ours.I bought wired. m not satisfied with it.  becau...READ MORE,4.0
Ease of Use .. Easy to handle .. Perfect for laptop ..  Just Connect n its ready to use Great Product at this price :)READ MORE,5.0
I got this HP mouse which is working wonderfully and is nicely priced for a home use mouse.Packaging was also excellent by Flipkart as always and delivery was as expected.READ MORE,5.0
"this mouse is ideal for a person who use a mouse for simple and sophisticated matters....simple like web surfing ,and all the other simple computer activitiessophisticated means gaming online and offline etc........this is the best mouse  in this price categorydesign: 8/10user friendlinnes;10/10my opinion;10/10READ MORE",5.0
"This mouse is a great choice for a lappy. I have relatively small hands so it fits perfectly and does not feel bulky, The top has a glossy finish that makes it look great but also makes it a little prone to finger print marks. Negligible clicking noise and the scroll wheel is great. I hope the mouse has a good longevity too (i received mine yesterday).READ MORE",5.0
i received it 2 days before the expected delivery date. super fast delivery.-> 1000 dpi mouse + HP(the name is enough) at this prize. Great deal!i had ordered it with a dell laptop. now i hardly use the touch pad of my lappy. i like it.READ MORE,5.0
glossy finish!Worth buying!And Flipkart delivered it within one day!😉READ MORE,5.0
Good workingREAD MORE,5.0
Nice Product👍READ MORE,5.0
Good ProductsREAD MORE,5.0
good product. it is perfectly working on my acer laptop. delivery good.READ MORE,5.0
It's really working good. so stylish and looking good.READ MORE,4.0
Value for money 😍😍😍 Thank yuREAD MORE,5.0
"purchased it 3 1/2 years(feb '15) ago. No problem whatsoever.  Go ahead with the purchase, you'll not regret it.READ MORE",5.0
"Good product, Not a great one but still get the job done.Easily fits within your arm & very light to use.READ MORE",4.0
nice mouse... size is little smaller than usual mouse size but it is ok for me. It is working very smoothly.... I love hp product.READ MORE,5.0
AwsmREAD MORE,5.0
The size is so appropriate! Really responsive! Satisfied with the purchase!READ MORE,5.0
very good build qualityi order with out Delivery charge 😈READ MORE,5.0
awsome nd nice productREAD MORE,4.0
"I bought this product few days ago.Product is smaller as shown in the image and be careful guys here it is written that you will get 3 years warranty but it is clearly mentioned on the box of the product that it carries only 1 year warranty. This is second time i came across such wrong information being displayed on flipkart. About shipping, it took 4 days to ship this item to Delhi, maybe they are intentionally delaying it so that people opt for one day delivery.READ MORE",4.0
Awesome 👌👌👌READ MORE,5.0
"small, but satisfiedREAD MORE",5.0
"I've been using this product for 13 months now, and its working fine. No complaints. Its small size does not cause any inconvenience.READ MORE",5.0
Amazing  mouse go for it!!!!!!!don't trust negative reviews.....Wire length is good....Mouse size is little bit small.......but overall the mouse is amazing.........READ MORE,4.0
Very niceREAD MORE,5.0
i used this product and got upset it lost its sensor in just 1month and its useless dont buy this it iis not worth of its cost and i didnt use it for long also used only 2 hours a day for this itself this did not withstand for 1 monthREAD MORE,1.0
It is a very good product from Flipkart. I bought it from 249 only.READ MORE,3.0
Best product... Blindly go for it..READ MORE,5.0
"First look - Premium quality Size - small (than what i expected)performance- Extremely smooth experienceSurface on with it works- not specific, you can use it on any surface(don't just start using on sand)Overall a nice product just a size issue if  u have a big palm.READ MORE",4.0
Nice product.. but quite small in size... but good for laptop use..READ MORE,5.0
worth it!!READ MORE,5.0
the wheel has issues in just 12 days I cannot even return the itemREAD MORE,1.0
BestREAD MORE,5.0
I have purchases this mouse for my hp laptop . It running smoothly and worked with high performanceREAD MORE,5.0
Quality quite satisfactory. Looks premium. Works flawlessly.READ MORE,4.0
good product and shinyREAD MORE,5.0
"it's good, but little small in sizeREAD MORE",4.0
NiceeREAD MORE,5.0
Good👍READ MORE,5.0
GoodREAD MORE,3.0
Nice product 👍😌READ MORE,4.0
GoodREAD MORE,5.0
It's very nice ☺️🙂 productREAD MORE,5.0
The mouse is good but too smallREAD MORE,5.0
fabulous.. and very smooth finish.. working very fineREAD MORE,5.0
Very small in size.. But performance is good. Not that much comfortable for me. Because of it's small sizeREAD MORE,4.0
Smaller than expectedREAD MORE,3.0
"Nice experience,there is no negative things and reviews from my side, I am satisfied with this product.READ MORE",5.0
Mouse is good but wire is very forcelessREAD MORE,3.0
"I used dell ms116 always and it used to last 2 years approx. but this time thought of using this mouse and the mouse is giving problem within a month. Mouse clicks not working properly, scrolling issues. Don't buy this product.READ MORE",1.0
It ok and Good performance. Small in size.READ MORE,4.0
