review,rating
"one of the best soundbar in this price range..... perfect match for my philips 43"" smart tv......  with bluetooth connection it has great sound, but with arc connection it's like a sound blaster..... if you are searching for a great sound in less price according to other brands then blindly go for it..... thank you flipkart for this awesome deal......READ MORE",5.0
"Grab some snacks it is going to be a lengthy review with a few tricks and tips.Initially when i opened the box i couldn't wait to test it so I connected it to my phone via bluetooth and played a song. OMG! The bass was hitting so hard if you set the volume to 25 and bass at level 4 you can feel the vibrations in the ground. Then I played a classical song in the system via bluetooth the sound seemed muffled to me, the dialogues weren't clear while watching movies, the bass would everytime ove...READ MORE",4.0
Many many thanks to the FLIPKART company for giving me such a beautiful product...Awesome quality of sound super duper product like a king of music.. I like it so much. If you don't buy it in life don't buy anything excellent product . Thanks for Flipkart and board company thank you so much for this nice product..👍👍READ MORE,5.0
"Review after 1 week of use, Amazing subwoofer with crisp base effect and clear audio fro. 2.0 speakersAux, Bluetooth and optic works wellHDMI not supported on few devices (not working with my MI tv)Premium quality audio experience Plastic remote but works well from distance as wellPoor Audio quality with normal setup box, the tweeter makes noiseBought on flipkart sale for rs 5400. Value for money purchaseREAD MORE",5.0
"Tested and just want to say that this product has shaken this segment with kind of price tag and quality like never before. It's under 10k but not to mistake, It's better than many sound bars in range upto 20k. Although it doesn't offer Dolby Digital, but for a 2.1 speaker system, it's nothing more than a gimmick. It's 3D surround sound does the job very well. And the subwoofer is enough to vibrate the window glasses of your room! I tried but couldn't play with it's max capacity for more than...READ MORE",5.0
Sound good and Original Bass osm 3d song Rimot qantrol quality good Sound bar good pirce Boat Soundbar Movie bass good song good Sound super 1550 120 w  Boat Sound quality Super BassREAD MORE,5.0
"best product not just in price but also otherwise, pros..... almost every type of connectivity options are available for different devices.  for my Mi TV 4pro 55 in HDMI connection is best, Bluetooth connectivity respond near to accurate with TV.Base is very good more than expected in this price.sound from the bar completely changed the the viewing experience, suddenly watching TV come to live.  Other than pre-set, you can adjust base and treble to get sound of your choice.cons..... I am...READ MORE",5.0
Good build at this price range.. sound and bass both are sufficient. Bluetooth range is good. It would have been still better if aux cable length was upto 2mtr. short length aux couldn't connect to TV. rest all is good and worth the buyREAD MORE,4.0
Awesome product no complaints at all amazing quality if any one is comparing between the creative stage and this then its a clear win fro.the boAt 😍🤗READ MORE,5.0
"Was Really Impressive with the bass, it made the mark as i played the first Bass Song. The quality is real good and the output will be just as you expect. I’ll give 8/10 for clarity ; 9/10 for Bass ; 9/10 for Treble ; Overall experience for me would be 8/10. Just hoped that there could be more loudness but still this setup will make the party litREAD MORE",5.0
"got this in the recent sale for 5400 net after cash back. for this price i think it's pretty decent. bass is very strong. very easy connectivity. i tried connecting using all options like hdmi arc, optical and bluetooth. best output came with hdmi connectivity. hit unfortunately an having problem with hdmi connectivity options. have LG 43in smart tv. hdmi connectivity giving trouble. not sure whether problem with HDMI arc port in TV or the sound bar. hdmi connects after several attempts. but ...READ MORE",4.0
This is so cool and the sound quality feels premium. It has a best bass with many modes. i love the 3d and movie. it feels cinematic in every way. It is awesome.READ MORE,5.0
"boAt is always provide premium sound quality whether it is earphone or soundbar. Performance of this product is beyond expectations. Really amazing for music, movie and gaming. it has160 W RMS soundbar with 400 W subwoofer. better than home theatre actually. if you are love bass then buy it. thanks boAt.READ MORE",5.0
Sound quality is superb. 160w is more than enough for 20*18 Hall. I think design may be improved by Boat. But overall product is awesome. Flipkart delivered it in time and within 2 hrs. enginer comes to install the music system. Highly recommend product.READ MORE,5.0
"awesome experience, its really superb one, in fact the best in the market, fully satisfied with boAt Avante Sound BarREAD MORE",5.0
"superb sound quality, excellent bass overall very very good product for this price range, thank you flipkart. (demo &installation company's service is very bad)READ MORE",5.0
very awesome product that have powerful bass and very clear sound and the shipping and installation was perfectREAD MORE,4.0
"Its a great product, bass is just awesome will recommend highly for the people who r thinking of buying it , you will fall in love with the sound.READ MORE",5.0
this product is very good quality and sound effects.bass is to good  so....I am happy purchasing this boat avate bar 2000.READ MORE,5.0
"THE ONE THING THAT I HAVE NOTICED ON FLIPKART IS, ALL THE REVIEWS FOR BOAT AAVANTE SPEAKERS ARE ON THE SAME PAGE IRRESPECTIVE OF THE MODEL THE USER HAS BOUGHT. IT CONFUSES USERS TO UNDERSTAND WHICH REVIEW BELONGS TO WHICH MODEL.hence, here i am mentioning which model I have bought, it will help others accordingly.Model : Avante bar 1550 120wPROS:- Good bass. Bass is sufficient to satisfy your ears.  If u go for other model ie. 2000, it has more bass frequency than this one but it could ...READ MORE",4.0
"Soundbar and SubWoofer is Suberb And bulit quality,Sound Quality is best bass is extremely highWoofer is also good~~Bad part is Second day onwards remote control is not working properly (Volume high low button mute button Not working,Very Bad Experience,on that day I went to mechanic shop &they said everything is good but why soundbar remote not working properly I want to return this productFlipkart Sent Fake Remote Pls Send Genuine remote to my Address Its my request #SAiNAThREAD MORE",3.0
"Affordable, Premium bluetooth sound speaker and woofer. Worth every penny. Crystal clear treble, Punchy bass, all possible connectivity options. Sound clarity is excellent with ARC-HDMI, so is bluetooth. Flipkart sells genuine products with great discounts. Delivery was fast, demo was also quick.READ MORE",5.0
Excellent product in this price range. Best of best for Bass lovers. Love it.READ MORE,5.0
I buy this sound bar now running big savings day just 4999/- only. I am BOSS lover my exptation is fulfilled. Awesome low budget sound bar. I love it ! great job Boat !READ MORE,5.0
Good sound with heavy bass but I was expecting loud sound as compare to my old I ball booster home theater. Price was high for this sound experience. I recommend to go for home theater system but if you are a bass lover go for it just like me & also i want to tell that door delivery is not provided to me & I visited to their stoping point which was total 8 kms that's why I am giving 3 stars.READ MORE,3.0
I like this product and the packing was nice. The sound quaility is good under 7999.Bass is punchy to hear.The product came safely to me without any damage. My Expectation were true so u can also buy this product. #boat.aavante.bar.2000READ MORE,5.0
"Design Awesome, Sound Super Awesome, Bass super super super super awesome... Recommended.. Please buy this 120w Soundbar... Purchased at 4,999 from Big Savings Days. Low Cose, high sound... Awesome bass.... Superb bassREAD MORE",5.0
First of all ... Bass..!!! heavy bass..!!! deep bass..!!! The entire room will vibrate if you play some heavy metal songs..I got this for Rs. 6698 on Diwali sails.. Thanks to flipkart for giving this beast at this price.. Ordered on 21/10/2019Delivered on 24/10/2019Installed on 26/10/2019Again thanks to flipkart and Jeeves for the fast delivery and installation.Now coming to Pros and cons1. Deep and clean bass. The woofer is producing heavy bass at very low sound itself and it is ...READ MORE,5.0
After the long use of product things verified as below............ Best sound... Best looks... Good made quality... Full satisfaction... Just the delivery was very late by GATI... This kind of service providers should be parted out from flipkart... Better if this product would have delivered from ekart itselfREAD MORE,5.0
"Excellent product and excellent music, bass is so nice. I just got this product for 5000( boat aavante bar 120w). The size of the product is exactly set with my TV place. Worth for money.READ MORE",5.0
Delivery is little but late but it's OK. The boat is name enough. Fantastic sounds and Bass are awesome. I am happy that i have chosen boat. Thank you flipkart.READ MORE,5.0
"excellent product from Boat, didn't expected this from boat, ARC and Optical option helps me alot to connect from tv.. where this option is available in big brands only...Really Loved this product after 15days of use...I recommed this product for the people who need sub woofer with bar and that too under 10k rangeREAD MORE",5.0
Awesome sound. Bass is terrific even at maximum volume sound doesn't crack. Remote has all features. Overall i am super satisfied with the product keeping in mind it's price.READ MORE,5.0
"superb sound quality, excellent bass overall very very good product for this price range, thank you flipkart. (demo &installation company's service is very bad)READ MORE",5.0
"The boat soundbar is very good and this sound and bass awesome. I got this 4100 rs. Only. The sound voice is very clearly. This is my fourth sound bar, before this I have used three diffrent sound system but this sound bar is very good compare to other three sounds. I use this soundbar in my hall, where the sound is mind blowing. I always suggest this soundbar to all my friends and relatives.READ MORE",5.0
"Now I am using this sound bar for four months. excellent product. movie mode, news mode, music mode works great to give the best experience. Bass is amazing, just go for it.READ MORE",5.0
The best premium soundbar.. class leading fit and finish ... crisp and clear sound with ample bass for its compact size...and a useful remote control too..READ MORE,5.0
"I have used many brands speaker like Philips, Samsung, Sony but now boat is awesome in this budget.  Bass , voice clearity everything is awesome. Go blindly and buy and I am a bass lover thumping is also wow.READ MORE",5.0
"Really it was awesome product at this price,i have bought it on BBD sale it got it for a good price when compared to other brands,really it was good and good sound for hall enough for small budget.READ MORE",5.0
Awesome buy and very much satisfied with the product. Sound n woofer quality is excellent in this  range.I got it for 5400.Thankq Flipkart n Boat.READ MORE,5.0
"Sound is too good and clear, I never test it in full sound because it’s too high, you can enjoy song in low sound too, bass is too good and we love bass+, but if you don’t like bass, you can control using remote. Product delivered within 2-3days, Installation is so fast with in 30 minutes of delivery by Jeeves. Looks is too good feel like premium product, I recommend use to connect HDMI cable, which is far better then Bluetooth connection or AUX connection, it has 4 different mode, “Music”,”M...READ MORE",5.0
"Very good but not canected hdmi arc port to my mi 43inch smart tv Only cannect with aux cable but sound quality is very bad, Bluetooth canectivity with mobile, laptop is very good, But i am dispointed about hdmi port boat avvante soundbar to mi tv  not working so Totaly i feel very badWhat can help me boat soundbar team..?READ MORE",5.0
product is very nice worth for 4400/-sound quality is very good package is also good over all satisfied with productREAD MORE,5.0
Awesome soundbars....Bass- Bass- Bass 🔥🔥🔥Very good looks nd premimum quality...if u r bass lover then don't think ..just go for dis......This is totally extraordinary productREAD MORE,5.0
Please don't confuse with Battery back-up details. This sound bar directly works with the power supply.The speaker is best for home purpose.One will get a complete theatre effect completely if you play a video with best audio quality.Really loved it !!! 😍👌🏾👌🏾👌🏾READ MORE,5.0
":::PRODUCT - BOAT AVANTE BAR 2000 160W :::Over all nice sound quality. The vocals are good The highs are great and Bass is Extraordinary.No distortion on high volume Has decent channel separations.Over all nice product. ::::::The issues I faced with this product :::::::*the wireless subwoofer sometimes goes out of sync and mismatches the rhythm.*it has bluetooth 2.1 and this is very misleading at least they should give 4.2 support. *remote is not durable, looks cheap.READ MORE",4.0
"Very deep powerful thumping bass when you place you subwoofer at any corner of ur room ,ultra crystal clear clarity sound bar,vocal super,bass no words,sound very loud,bass and treble adjustable, treble awesome,connectivity very very good. Just shut ur mouth and close ur eyes and go for it. Iam a bass lover and i loved it.READ MORE",5.0
"boAt is the only brand i am loving for the past 2years. Their product's build quality and sound quality is just like wow! That's why i have boAt bassheads 225, boAt Rockerz 510, boAt aavante 2000, boAt AUX cable, boAt Micro USB cable. boAt is company where you get awesome products at your budget. but, I am facing auto connectivity issue with this sound bar. Everytime i have to unpair this device and research it, add it again. but, still a great product to buy.READ MORE",5.0
Treat for bass lovers .. excellent sound quality .. it's truly amazing product and thanks to flipkart for making it available at such a low price.READ MORE,5.0
Best In PriceI got it at 3860I am super happy with the product and My 2nd Day experience also same Happy Shopping With Flipkart And Installation Process Also Good And Fast...READ MORE,5.0
"Super Soundbar From Boat, I already have 2 headfones from Boat, So again decided to buy a soundbar. Got it for 6000/-. Now Sound review - Bass - 5/5, Treble - 5/5, Vocal - 4/5, Loudness - 4.5/5 & Overall Sound Quality - 4/5. Build Quality - Woofer 5/5 , Main Bar 4/5. Connectivity - 5/5. Bass is full but without depth as F&D But enough to rock. Treble is average but clear, Vocal is OK type but without depth.Zero distortion,3D mode is awesome.Wooden woofer cabinet. Fine remote control.But at 6...READ MORE",5.0
Day 1 ReviewI Have connected my device to my Mi TVI deal with music so hope you find this review useful.Boat Aavante 1200 80W The Bass is just Wow. You can organise a small party with this device the whole room gives a superb theatre effect The sound gets a bit suppressed due to basss or whatever. The voice sounds a bit low that can be configured a little bit with the treble.The volume resets to default where you power off the device.I played in all the modes but the most conf...READ MORE,5.0
"i got it for 4999rs, one of the best soundbar for this price range.At first i was so confused to go for boat avante because of the doubt about how will be  bass performance, after getting it guys it has a superb thumping bass with good level of sound clarity with lot more connectivity options(optical, HDMI,aux,usb, Bluetooth).bass -    9/10sound -  9/10connectivity- 10/10design and built- 10/10(pwolli item anu.kannu adachu edukaam)READ MORE",5.0
"It's worthy for money, great product with in this price range. If you are using MI 4A Pro TV, first time using the sound bar with blutooth mode it won't detect, you need to update the TV os, then it will detect for for blutooth mode. Feel the   great sound experience 😊👍👍READ MORE",4.0
i bought this sound bar connected to my samsung n4300 smart tv via HDMI as well as optical i can hear sound from my channels thru my set up box but while playing USB im not getting sound from sound bar but it plays mp3 .. kindly guide meREAD MORE,3.0
"Excellent product and I just got it at rs=4999 . very happy, thank you so much flipkart, I recommended all of u plz go for it if u look for good quality and want bass as well as sound and looks very premium . extream performance of this sound bar,..... and the installation and demo process of jeeves is very good, the installation done next day of deliver the product, good behavior and very much satisfied with purchase from flipkart, and at this time during covid 19 flipkart takes more securit...READ MORE",5.0
"This is Fantabulous product. I am extremely happy bcos I got it in just Rs. 6999. what a deal on the Sale ! Thanks a ton Flipkart. Just one feedback. I haven't seen any serial number on the Boat Product which I received and I have also shared the feedback on it and awaiting for the response which I am very sure that, I will get it. No complaints.. no sweat. This team Flipkart was way way too ahead of all other eCommerce platforms. I promise to shop from Flipkart always now because of the gr...READ MORE",5.0
Boat is a decent product. I feel this soundbar is ideal for Music lovers and for people who would like to have a mini club at home. The bass and treble are good when songs are played.The audio quality when you watch Movies is pathetic. I have tried playing with the audio controls but no hope for watching movies. You would need to set it at high volume to hear any dialogues. The audio quality also goes out of control if its being played at high volume. I'm sure its designed to become the ult...READ MORE,3.0
"Here are pros and cons 120W variantCons.1  Sound is not clear only bass,bass and bass. Voice quality is poor.2. HDMI arc is nightmare3. Even on news channel you will feel like to dance (loud bass)4. Disconnecting subwoofer not helps in reducing bass. Even soundbar produces a loud bass. .5. HDMI cable is not with the package.6. Equilizer modes are not proper. Gives nearly same soundPros1. If you are music party lover, go for it.2. Look is premium.3. Bluetooth connectivity is good....READ MORE",3.0
Boat 1550 120 watts good  sound bar and bass awesome super sound really nice thank u boatREAD MORE,4.0
As per me the product is good you want find much bass in normal songs but yes when you will watch movies 🎬 amazing feelOverall I would say if you planning to buy then buy in sale not on regular price because you might regret later that i would have spent some more money and purchased something more better or best as per your expectations I would suggest one more product you will like F&D T60 of T80.Rest is your wish 🙏READ MORE,4.0
Good budget bar got at big savings day so good soundbar at sale daysBass and sound quality for rate payed But no display indication showing volume increase or anything Rest its a good soundbarDelivery  unit good😊READ MORE,4.0
Best soundbar at this price range. Really nice bass. You can't expect high volume. But good sound quality as well as build quality.READ MORE,5.0
One of the best sound bar in the modern segment.. Dont think just go for it you will love the sounds.READ MORE,5.0
Very much satified with this purchaseBoat is ruling in this sound worldtotally happy with its basd and soundit gives perfect party scenario like DjEasy to move from one place to otherREAD MORE,5.0
"I use the product with my 55"" 4K TV that enhances my viewing experience a lot. It has a good sound output with deep bass and clarity. It gives theatre like sound experience at home. Looks is elegant so also the delivery and installation. You can register the product on website for extra warranty as instructed in product guide book.READ MORE",5.0
It is really a good sound bar. Very useful to improve watching TV experience. Both Bar and Woofer has their own wire to connect with main power supply. There is no connection between Sound bar and woofer. It is corrected wirelessly.Worth to buy it.READ MORE,5.0
"Review for 160W version ( as people are not mentioning there version while reviewing)Product came in time as mentioned. Soundbar is surprisingly smaller and compact than previously thought. However, subwoofer is quite big, but as it is wireless, you can place it anywhere(I haven't tried placing it far as some mentioned in there reviews that it will create a sync problem between subwoofer and soudbar) Sound is loud and clear and bass is also great if you are bass lover. Different modes given ...READ MORE",4.0
"Sound is awesome with more than enough bass, sound clarity is superb without any disturbances, simply go with it blindlyREAD MORE",5.0
"Awesome sound quality with crystal clear sound, it's amazing products I swear. Bass, Treble, surrounding, it's all perfect Thank to Flip kart and specially bOAT 🙏.Only one thing I tell to bOAT. it's all operate on Remote control, but when it's damage what I do that time,  can it available easy to us.  but overall good, better, and best...READ MORE",5.0
অসাধারণ!.IT'S A CLASS...GO FOR BOAT...NOW IT'S A BIG PROBLEM FOR SONY (ABOUT THE PRICE)...PROS:SOUND QUALITY IS JUST ANOTHER LEVEL * (MUCH BETTER THAN SONY UNDER 10K)*BASS IS VERY MUCH POWERFUL...if you play 320kbps songs or musics then u will actually feel the level ...TREBEL is also very goodBASS & TREBLE  control is very goodBUILD QUALITY - 5 out of 5..metal grill of speaker and matte finish of woofer with stylish X design is attractive...REMOTE has a sexy look with full control but...READ MORE,5.0
This is an awesome product. The sound and bass as well as the design and quality are awesome. I love this product so much. It's the best soundbar for this price range. Just go for it if you want a good soundbar at a low budgetREAD MORE,5.0
"Pros: Satisfactory bass and Quality budget music system.Sufficient enough for 1000 sqft flat/apartment.Although FK provides free installation/demo, but it's installation is conveniently easy and hassle free.Wireless sub-woofer- no need to keep them coupled together at the same place.Awsum deal  and delivery by Flipkart.Cons:Remote build and quality could have been more better.It doesn't come with any HDMI/AUX/Optical cables, which is mandatory for TV connection.Sometimes, few high b...READ MORE",3.0
"design is good....sound quality is good.....bass is not so good as compared to other low budget 5.1channel speakers like zebronics, intex...overall it is not a waste of money but if u just need a bass not design then go for low budget speakers they will do it fineREAD MORE",3.0
boat soundbar is very good music system ....but flipkart is very bed because filpkart delivery timing so long 14th to 21st day ......i am not happy flipkart delivery work . product is very good but filpkart so bed.READ MORE,3.0
"best sound bar value for money,  superb bass,  bill quality is awesome,  sound quality is really amazing am really satisfiedREAD MORE",5.0
"1. Better sound may be due to better signal processing with digital inputs.2. Voice clarity good with 3 levels. (default mode is Movie Mode on initial start)3. Sub woofer and sound bar sync well, felt better with movies and EDM4. Bluetooth works well with auto shifting when enable Bluetooth peer.HDMI ARC out port works with TV) consumes one HDMI of TVREAD MORE",5.0
"well, I got this soundbar for 4400 during the offer and for this price, you will not find any other speakers coming to this quality. Crisp and clear voice. The base is awesome. Best for small parties or function at home. It is unbeatable at this price range.READ MORE",5.0
"Nice , sound is also too good. Superb design.But mind it you should buy it only when it is on sale. 7999 is high for this.So buy it on sale. Superb quality  bar.READ MORE",5.0
"Gys Don't look those are given negative reviews, I think they haven't any idea about sound, my opinion is to good, if you compare JBL, LG, SONY, SAMSUNG upto range 20000Rs, before I buy this product compare all those by listening showroom. Boat Cristal clear sound, Bsaa & Triable extra increase upto level5, and is super, my rated for this product 5/5, Bluetooth connectivity fine, and use all people those haven't smart TV, by using AUX cable, providing by Boat. Simply close ur eyes and buy it....READ MORE",5.0
Its an amazing product you can afford within medium range of budget .Sound quality is so good. Voice clarity is awesome and bass is also good.READ MORE,5.0
"Full paisa vasol and go for it with 160w model onlySuperb clarity superb bass and superb Connectivity.No one can beat this value for money product.For MI 55 INCH TV USER, HDMI 1 IS ARC PORT, JUST PLUGGED IN THE ARC CABLE WITH THIS SOUND BAR AND REMOVE ALL THE HDMI OR ANY OTHER CONNECTED DEVICES. THAN POWER ON THE SOUND BAR AND MI TV AND KINDLY ON THE CEC SETTINGS IN HDMI SETTINGS. INPUT SOURCE IN SOUND BAR IS HDMI AND IT WILL DISPLAY AS HD.NOW CONNECT REST OF THE INPUT SOURCES. RESULT IN...READ MORE",5.0
Best soundbar at this price range. suitable for basic house dimensions. good enough to annoy your neighbours with this beast soundbar. Thanks to boAt for not disappointing in terms of quality and thanks to flipkart for timely delivery.READ MORE,5.0
"Thankyou Flipkart to getting such a good product by Boat as in low cost. Clarity of sound is good, but bass is something low if your hearing in medium sound. But overall it’s to good to get this prise . Once agin thankyou to Flipkart.READ MORE",5.0
Bass is little on the higher side for this. If you have Bass on 5 then I think you will not be able to hear the mids and lows of songs. So its better to hear the songs with Bass at level 2 only for nice sound. I must if volume is full then it is same as somebody playing DJ in my house. Its really class product got this deal at 6750 which is a big steal. Thanks alotREAD MORE,5.0
Amazing sound. Mingblowing bass. If you love bass just go for it. Never heard such super bass from any music system. Its highlight is that it can give you significant bass even at low volumes which is a rarity.The installation process was a bit complicated as the jeeves are saying they move apart with flipkart. Boat said they do not perform installation. Flipkart executives had no clue who will install. Ultimately an Ekart guy came and installed the product. These speaker do not require any...READ MORE,5.0
"Its good quality soundbar,  very clear sound.  Best bass,  totaly its a prfrble prdct. Im totly happy. Volum after 22 its bigger sound.  This is more enough for a 14* 12 sqft room.  My windows are vibrating when its playing.  Deep bass is givs us a good feel.READ MORE",5.0
I am writing the review after using it 4 months. The sound bar perform at its best and i am impressed by the sound quality and booming bass. No distorted sound at full volume. You just need to place the subwoofer at right place to get the maximum performance. Just place the subwoofer at the corner of a room on the floor not on height. Sound is balanced. This was a steal deal at Rs.5000 Price for me. u cant believe your ears untill you hear the sound from it. Go for it without thinking. Make s...READ MORE,5.0
Everything good but not found HDMI port as I suggest you that if purchase for LED or LCD TV you should be sure about the HDMI port while purchasing any sound bar or home theater that makes you feeling like real home theatre experienceREAD MORE,3.0
If you are aware of the sound quality in Sony or any other branded company's then you will not like this product.It is a budget friendly speaker.If you need real home theatre experience then it comes with a cost for which you need to prefer Sony.If you need budget friendly speaker then this is the best one in this price segment.I got this for around 4500 and installation is done on the same day.READ MORE,4.0
The product is awesome till date..I bought it 10 days back and it's working quite good till date. One thing is that amount for this is a little high. Rest amazing product in this price range.READ MORE,5.0
Wonderful and amazing product..i will really impressed ...bass is too good and voice is too clearance.. I like this product... And flipkart delivery  and installation is too good ...thanks flipkartREAD MORE,5.0
Good product with best quality....and awesome base sound..... I loved it....best potion to choose.... Worthy... Great boAt aavente 2000.....totaly EXDRODUNARY product.....READ MORE,5.0
Speaker is awesome.. Feel like theatre experience which is awesome.. Installation was very bad. No proper explanation about the speaker. He was not patient to listen me for some clarification.ARC - Try with proper HDMI cable. I think 1.4 cable not working for me and tried with different one. Yes it was worked.HD mode is awesome than AUX. But AUX also giving superb experience.Connecting ARC in smart TVs1. Ensure your tv has HDMI port with ARC support2. Connect HDMI cable in that Tv’ ARC...READ MORE,4.0
"Overall great experience with this product!Overall sound quality - 4/5Bass - 5/5Design - 5/5Value for money - 5/5Ease of connectivity - 5/5Flipkart installation - 5/5 (done on same day when product was delivered)Rock music lovers may not like the sound quality as much but remember the next best thing is either a high end Bose, Sony or a Yamaha- 3x the cost of this one.If you are a Bass fan, know that the woofer is powerful!Use HDMI or TOSLINK cable for better audio quality.READ MORE",5.0
"In love with bass of boat, superb sound quality but i found little connectivity problem.Sound of bar speaker sounded less to me. Finally product is worth for payed amount.READ MORE",5.0
"bought this superb sound system for 6,755 rupees.it has clarity, different modes for sound(movies,music,news&3D), good bass,loud enough for small indoor parties and functions, good built quality, looks premiumif you need a great soundbar and subwoofer system for TV,Comp, etc... then this is the best under 10K.if you buy it , trust me, you won't be disappointed.READ MORE",5.0
Nothing can be better than this at such price.... awesome product... Strong build quality and amazing sound with great bass... I got it for only Rs 4499 during BBD saleREAD MORE,5.0
"I purchased product for Rs.4499/- during this offer on 02nd October,2019. I already well known about this speaker. A very very boombox quality speaker is this. Very powerfull bass, like DJ. Treble is very nice. Very high sound. Remote is very nice. We can operate it from any directions. I love it a lot. it is very very good for one room kitchen. Just go on & purchase it. You also like it.READ MORE",5.0
Excellent product sound is crystal clear bass is sooper duper  jhakaas like a fire vibratre the things in room when u  play full bass beeter if give dolby digital 3d mode is availaible.READ MORE,5.0
"Gyus...boat avante 160 sound bar is totally amazing in this price. Sound bar sound output is very crystal clear & Bass is such an amazing with boom bash output...my house main hall size is 15*12 & when I played song with bass with only 1 level & Volume level just keep 10-12, I seriously feel my hall is shaking and if you watch movie then you must feel like home theater...I will give for boat avante bar 160 10/10...READ MORE",5.0
Amazing sound quality. Rating 4.9Bass is very good . Rating 4.8Sound is surrounding like PVR . Rating 4.9Sound is crystal clear. Rating 4.6So it is best deal for every one to purchase for home use.READ MORE,5.0
"Guys! I got my sound bar installed. Viewed many negatives but they are all unlucky to have a defective pieces/ products didn't meet their expectations. However, @ Dis range This Z an amazing purchase..its value for money...sound quality Z very good. Bass Z awesome!! Overall good review from my side!!. Yet to experience more in D coming days. Vl update its performance every 10 days. It's a Yes!!! From my side. Just blindly go for it guys!! It's a sound Beast!! It's more than enough for a mediu...READ MORE",4.0
"when we connected to au mode 3.5 jack it's very distabance and remaining things is nice Bluetooth is very nice connectivity and bass is very nice and sound is very nice I brought it 5,500 if any body buy itREAD MORE",4.0
"Really excellent product, just feel like movie theater, thank you flifkart... Amazing sound clarity... Great full of Boat company.READ MORE",5.0
Really a good one with the best price. love the sound quality.Thanks to flipkart for fast delivery and installation was done in the given time.5 star to boAt for build and sound quality.READ MORE,5.0
You can go with this sound bar blindly... absolutely phenomenal bass and treble too... superb highs mids and lows... connectivity is awesome too... just perfect sound bar can't expect more... go with this without any hesitation.... The subwoofer sounds just awesome and the bar is loud enough.... just expect an amazing home theater experience.. though not dolby digital still it's close to it... if I compare to blaupunkt (which I have in my room) boat one sounds better and crisp... go for it w...READ MORE,5.0
I am one of the critics who believed in perfection & this BOAT SOUNDBAR (AVANTEE BOAT 160 W SOUNDBAR) IS WELL DESIGNED & AT THIS MINM COST VERY VERY PROMINENT TO MARKET IN COMPARISON TO ANY REPUTED BRAND.I understand NOW that the beauty of BOAT SOUND BAR system depends on PLATFORM OF INPUT MODE. The MORE ORIGINAL SONGS  playing in RIGHT PLATFORM through Bluetooth gives you extraordinary beauty of this system.THIS BOAT SOUND BAR GIVING ME EXTREME EXTRAORDINARY SOUND-BALANCED WITH WOOFER SY...READ MORE,5.0
