review,rating
Doesn't have Quick switch option or button to switch between two paired devices.,2.0
"Your browser does not support HTML5 video.


   Left side headphone not workingSo pls kindly check and revertPls help meI used Just only 3 month's",2.0
"I first gave 4 stars as it had good sound,  but the serivce is awfull  one side stoped working in 2 months and service center dont have pic up options",2.0
"Your browser does not support HTML5 video.


   Liked battery back up....But it's painful in my ears...not comfortableSound good",2.0
Aotomatic pair is so delayed 2 to 3 times we should stick the magnet and realise untill it didnt connect properlySound and bass s ok but magnet not up to mark,2.0
"Not working properly, gets disconnected within 1 hour, and within 2metres only, disappointed, sound quality also not good.I think I got a defective piece.",2.0
Boat Rockerz 255pro plus better than one plus bullet wireless z bass edition,2.0
Battery backup is not as expected. I tried to replace it from service centre but they can't accept the issue.,2.0
Best things=====sound quality+bass+design+blutooth rangeBad things====battery life is very low .. after full charge maximum 6hours at full volume.,2.0
Overalp Sound quality is good but the vocals tend to distort at  sometimes which I think is not acceptable at this price range.,2.0
I have purchased 10 days ago and now mic is not working well. How can we replace it ?,2.0
"Not able to listen with Right ear phone, Only left one is working. This happened after 5 months of purchase.",2.0
It's been 2 months already and right side of earphones sounds low.,2.0
Need to improveI think my I got damage product,2.0
Pros - Sound quality good for songs and othersCons - Noisy sound for Google Meeting and normal call.,2.0
If you have a poco f1 don't buy this.Has some issues with mi devices also .,2.0
Battery capacity low,2.0
Left earpiece automatically stopped working. It's been 6 months since purchased. How to claim warranty,2.0
Calls and meetings and sometimes songs.. was delivered on March 2nd and May 3rd right side not working,2.0
I buy this neckbend for running but after 1 day neckband loose is sound in a winter morning during fog sounds is breaking,2.0
"Neckband disconnect 5-10sec and connect again ,poor connectivity of neckband",2.0
Everthing is working fine except noise getting break while using in laptop.,2.0
Battery life is short it's less than 10 hoursEven I charge it for 1 hour,2.0
Worst product after using for 4 months it stopped working it's microphone.,2.0
The more sharpen side the name bid bass edition but it's not true,2.0
There is cracking sound while playing music after 3 months of use,2.0
My both ears becomes painful. I have no option but to return it.,2.0
1 hours later right side earbuds🎧 not working..,2.0
"Not of good sound quality,not autoconnected in videocall",2.0
In game sound is slow and delay voice in my mi note 5 pro mobile,2.0
"After 20 days, headphones started glitch sound on calls.",2.0
My headphone not working...how can I return and replace?,2.0
Somedays using this product sound quality is nothing good,2.0
Mic stopped working in 5 months,2.0
Realmi is suparb base...,2.0
"Performance is not as expected,",2.0
"Received faulty , can’t change due to lockdown",2.0
"Sound quality is good,but the microphone is not working properly.",2.0
Not recommended noise cancellation is poor...,2.0
"The sound of one ear bud reduced after a few days of using it, dont know why.",2.0
Very bad on nahi horaha 4 mahine mein hi kharab hogaya,2.0
Not as better as normal edition,2.0
Only one sided sound is hearing,2.0
Not it is not working properly,2.0
"Quality is good but ,connectivity is very bad",2.0
Jitna  suna tha utna acha nhi,2.0
Lagged a lot,2.0
It is getting damaged,2.0
Right side not coming sound,2.0
It is not working after 2 months,2.0
Got damaged within a month,2.0
Sometimes it's not working,2.0
"Pathetic, broke after a month",2.0
Mic problem in two months,2.0
Battery is not up to mark,2.0
Nothing that should like,2.0
Bass not so good,2.0
Sound quality not good.,2.0
Sound quality was good.,2.0
Average quality,2.0
"Google assistant doesn't works at all, sound quality is decent...low base....the only good thing is battery backup and it also charges quickly!!!",2.0
After 6 months this product have many problems like switch off on nd also sound problem and after more 3 months this will not work properly.,2.0
Worst sound quality compared to basic edition is the best .Call quality totally bad.my money wasted 2000 rupees .Bad base quality,2.0
Very bad experience. Not working after 2 days of use. Going to change this. I felt like looted by one plus.,2.0
"Battery drained early, not price worthy, even I didn't used it for 30 days, it's drained early, so don't buy it",2.0
"Poor mic quality...make too much noise while in a call,for other stuff its ok.but call qualiy is very poor. We",2.0
"Your browser does not support HTML5 video.


   Calling problems",2.0
