review,rating
"Not a good product, it's hang whenever start.",1.0
Good product,5.0
"Very bad performance,.only 1 month use and laptop hang...",1.0
Good product for the price,4.0
Good but so lag in its battery life 4 hour,4.0
Its Made in china product,1.0
You must purchase,5.0
Best pc,4.0
For me at this price it's best,5.0
Super,5.0
Good,4.0
Good,5.0
Value for money,5.0
It’s definitely value for money,4.0
Good products I got from amazon thank you Amazon,5.0
"Light weight, perfect for everyday task",4.0
Value for money,5.0
Slow,1.0
Very good laptop,5.0
Good Laptop.,4.0
Value  for  money,4.0
Speed and sturdy,5.0
Super,5.0
What a control buy this laptop and smooth grapichs wowWowWowAwesomeExcellentGoodGoodGoGoGoBuy,5.0
"The laptop is good only for doc work and net surfing.Issue being pentium gold is a weak processor and only good for battery saving.If you think of anything else like gaming or development using IDE please buy an 8th gen core i3 or AMD Ryzen 3 3200u or above laptop.BTW ryzen 3 laptops are cheaper and perform as good and have better  integrated graphics.(so save money and put that in more RAM and ssd)Also it has only single RAM slot, so you would never be able to run it on dual channel memory .Please remember dual channel ram + ssd is the key to smooth performance.Ssd alone will only make startup and shutdown fast but applications benefits from more memory bandwidth.",1.0
"It's no doubt that this laptop is a great buy. It sells for this cheap price and you are still getting the best of it.But if you want something even better with the same money for value aspect then definitely go for this Acer laptop over hereJUST SO YOU KNOW ITS A 14inch laptop and it doesn't comes with a DVD drive.-Build quality-top notch with light weight design.-Battery life- great, 6hours plus-Performance-smooth-Display-good-Track pad - more than usable-Lifetime WINDOWS 10-Permanent MICROSOFT OFFICE ACTIVATION-SSD drives which makes your system flyWhat else do u need...",5.0
"I have found 2 issues with the HP laptop I bought from Amazon . It’s a 2 week old laptop as per date .The HP laptop often looses wifi connectivity. I never had issue with wifi on other laptops I used earlier . I had to reconnect to wifi manually and again the connection drops . I have little or no confidence whether the laptop would stay connected to wifi .The other issue is the print on the keys of the laptop . Print started to fade already . With a bit more laptop usage , the print on the Keys E, R, D,C and V will appear much lighter than the rest of the keys . Overall not very much satisfied with my purchase .",2.0
"Within 5 months of purchase the internal SATA HDD crashed. 1TB Western DIgital internal HDD. Battery is amazing 10 hours backup with 1 hour fast charge, keyboard feels like Mac Keyboard, DIsplay is amazing. Now i have replaced the internal HDD with Solid State Hard drive which has increased the speed to reasonable speed, but the Western Digital internal HDD was giving pathetic speeds. Also note , onle 1 RAM slot is giving on motherboard, which has 4GB Ram, if you want to upgrade to 8GB or higher ,this RAM is wasted.",1.0
Don't buy,2.0
"At this price point it is a reasonable laptop. SSD make it super fast. Couple of drawbacks to be aware of: Display is only HD. If you are used to Full HD, you will immediately feel the dull display. The Wifi adapter supports only 2.4 GHz. This is very disappointing, since nowadays even a 10K phone has dual channel Wifi. However, this can be easily fixed with a USB wifi dongle.",3.0
Purchased on 1/10/2019.till today good.no one issue from this laptop.,5.0
Within 6 months usage the hinges broke from one side. Very poorly made laptop. 4 gb ram is useless for even basic usage. Added 4 gb extra thrn only it works. Power backup is not predictable. It shuts down with just one sign of battery is low...,2.0
Good buy,5.0
"Speakers are not working properly, sound not at all clear, working well for one day only. There is no option to return this item",1.0
It came a defective object later faced a lot of problems with exchange do not buy anything from this seller Very Offensive,1.0
Old processor . It is not returnable  . O want to return it but it doesn't do.,2.0
Pathetic config very slowIt's recommended for 60's people any application takes ages to openWorst device never go for it,1.0
