review,rating
Overall very good. Solves the purpose for small household works. Definitely recommend it to all those who don't want to depend on others for small works.Accessories though could have been of a little better quality. I face a lot of difficulty while changing screwdriber head. You always need a plier to take it off. Plastic here and there is a little average.,4.0
Thank you Amazon for delivering a genuine product. This drill machine is really awesome and it is very easy to use . It works bidirectional and two mode for hard and soft surface drilling. But no speed regulater ( can be managed by pressing lightly the button) which makes it harder to tight or loose the bolts/screw.,5.0
"The machine is good enough for household jobs but accessories along with it are not branded, like quality of measuring tape (units are only in cm),cutter is not upto the mark but I think overall package is worth for money. you can buy this product if you dont have to do drilling of more than 10mm dia regularly at your home",4.0
Used this product for 10 mins and one of the drill bits broke within a minute of its use. I haven't gone beyond this to explore the product but this first impression itself was enough for me to return this product as it spoke volumes about the quality. Disappointed with Bosch as I expected a good quality product.,1.0
It's awesome. I bought it for home use. Though i dont know most of equipment name or how to use them. But still i like its sturdyness. So i am gonna learn how to use them. Thank u amazon for early delivery.,5.0
I am using this product for more than 1 year now. Still working. Good product. You can  use it for drilling as well as tightening of screws. Clockwise and anti clockwise movements available. No additional handle. The product is in pretty good condition for me still,5.0
"There should have been a screwdriver in there with a magnetic tip to mount the bits (for smaller tasks). Now i have to plug in the cord everytime i need to use it.The masonry drill bits are getting worn out easily, threads for a particular bit lasted probably only 3 drilling sessions while others were good.Other than than delivery, packaging, quality, sturdiness is great. Love the case it came in.",4.0
"Bought this kit at primeday sale for a great price. The product is of bosch so will not comment on quality as it is imperative. Have used the drill machine couple of times for day to day work such as screwing, drilling on wood, rcc and wall.. works like a charm.. if you have basic knowledge of how to use these tools.. go for it.. otherwise you can break the drills by not using properly.Its a good buy and addition for day to day job which we keep on delaying because of n reasons..",5.0
"Worth buy from Amazon. Drilling machine is excellent. There are different set of tools for drilling steel, concrete and wood those are good quality. Screwing also excellent. Hammer, measure tape, level checker all too good. I learnt many things now to do at home without workers. Keep away from kids",5.0
"Loved the drill. Lots of options inside to assist in the entire process. Have drilled into walls, wood as well as kitchen tiles and no issues till now. The hammer mode works really well for drilling into the sturdy walls or tiles.",5.0
got everything in a package wahtever u need for home useage....trigger has variable speed according to pressure applied...u can screw unscrew things too....i have drilled thick metal too with it....and obviously BOSCH brand trustall this for Rs3699,5.0
Only issue is it doesn't have screw driver... It does have the bits that can be used with the drilling machine but not a standard screw driver.Overall a must have for every household considering the electricians now a day charge heafty for drilling holes in the walls... Might as well do it yourself.,4.0
"BEST DEAL BOUGHT FOR 2360rsBought in Great Indian festival sale with 10%extra discount on rupay debit cards, thats the reason the price is very less and more over i have enquired about the DIFFERENCE BETWEEN 10RE and 500RE and in that 10RE is the best producr as the speed varies from 0- 2600rpm which helps in removing the screws and in carpentry work it doesn't make problems and finishes the drilled holes as you epected and even the bosch showroom price is 2400+ 432(18%) gst total 2832 seems like i got it less than the producr price without gst thanks for amazon dont read the negative reviews  product is excellent",5.0
"Very bad quality product, delivered without any outer box packaging, bits of screwdriver were missing, drill looked like it was used before with worn out wire, dust everywhere, damage to the toolbox on the inside and outside. Won't recommend buying from this seller. Returning right away.",1.0
"This is a complete kit and comes with a host of various equipment. The drill itself is easy to use and does drill into concrete. Different drill bits provided enable drilling into Concrete, wood and metal. This Bosch product is worthy of the reputation the company has.",5.0
100% Awesome quality product with a very good packing without a single damage I received this. As I wish it is very smooth control and easy to use.  Best product for beginner. Every accessories in the box are genuine.,5.0
Used it first time and it was awesome.very easy to use and best thing I like is other bit which can be used for screw and unscrew..That work take max time and effort in daily usage which is too easy with but provided,5.0
Excellent product and one should have at home for all small repair jobs. Very easy to operate and the box is very neatly organized except there is no marks for wood/concrete/metal drill bits (i did thru a sticker as can be seen on the photo). I liked this product and i did my first job of rack fixing today and came out as perfect as a carpenters do....,5.0
1. Drilling machine is very good and easy to use.2. Screwdriver arm head is not available. It only contains bits and small handle to fit in drilling machine. Screw driver bits can only be used with machine.,4.0
"If you are looking to make improvements around your home or simply fix stuff around you this is a must have. Sturdy components, Bosch technology and storage box provided making it easy to travel with.",5.0
"Price goes down from ₹2,999 to ₹1,999 for 1 minute & i crack the deal..Got this only in ₹1,999 during Greater Indian Festival Sale..Thank You so much Amazon for this great sale & offer And Bosch for the product..",5.0
"This product is really helped me a lot for my new flat. I installed all the tube lights, currten rods, readymade wooden furniture in the hall, soap stands in bathrooms, Wall hangers in bed rooms by self. Thanks to Amazon.",5.0
Product is nice and perfect but 3 star only for holding case and design by Bosch. This is a heavy item with multiple accessories which all are to be stored properly. The storage case shown and described seems perfect but actually it's of inferior quality. Many parts don't fit in the slots.. Very cumbersome experience. I have to store all parts separately now..,3.0
But very disopint  that the toos withbkits arevnot under made  by BOSCH.Only drill rest not made by BOSCH.WHY BOSCH DID THIS?Other wise ok in this price,3.0
"A good to have toolkit box from a branded company. Quality of tools are good and I got them at INR 2600, I'm using them at my home for small he needs like drilling, hammering and measuring. I would recommend this box if you are looking for a good driller for home use along with some required small tools.",4.0
Quality was good for home usage.Would be great if they provided vertical fore grip and screw driver female handle.Plier and measuring tape given with the kit was so cheap other than that happy with all other attachments.Finally coming to driller Bosch made a outstanding machine in this budget.,4.0
"Been using it for over a year now (and it has been used for literally everything!! Workworking on Harwood, drilling through concrete walls, tightening loosening screws, takes some practice but works like a charm). Thought I should drop in and assure you in case you were confused :). Think no further.",5.0
"Writing a review after over a year if purchase and hardly any use. One of the main tools in this kit, the sacrew driver just got detached from itself and now instead of 1 screwdriver, i have multiple parts of the screwdriver that cannot be put together again.",3.0
"Product is very nice and must for household small cores, I would have expected a detailed manual as it's not meant for professionals only. Value for money.",4.0
Only the drill machine is of bosch which is not so powerful as i expected and the other products are all cheap quality,4.0
Not up to mark.... only driller and bits are good rest of the material used cheaper quality and getting rust...i am using last 3 year driller machine still fine and working good...,5.0
"This tool kit contains everything you may need for any household utility jobs. The only complain is w.r.t its quality, the materials used for the measuring tape, spirit level are made from really light quality plastic but other than that, the functional utility is great. The only thing missing is a screwdriver, I wouldn't want to plug-in the drilling machine to tighten a small screw somewhere.",4.0
"I purchase this product, get defected.. trying to search service in Noida.. found two-three on address in Google but I reach there, it not available.",1.0
"Product is good. But two tools were missing from the box when I unpacked it. One could be screw driver holder, another could be torch as I guess from the slots curved into the box.",3.0
Awesome product and has everything you need for your day to day home needs. Only problem is the box  as few things gets loose and products fall onto each other,5.0
"I'm very much satisfied with the product, Although I just got it delivered by amazon logistics. Build quality is very much satisfied, obviously it is Bosch.",5.0
"The tools are useful in general.  The tape only has measurements in cm, no inch/ft.  Inside of the carry case isn't sturdy and gets damaged every time you pick up and place back a wrench or a hammer.",4.0
very good and very useful and one must need to have this at home :)Product is really good and excellent quality but quality of Drill bits are not good.,5.0
The product is good. It contains all the tools from small to big which can be helpful for various applications. Best product. The quality of the product is very good. The packing is all good. Value for money product for those who do.,5.0
"The quality is great and the tools seems to sturdy, yet to use it though. Please note there is no screwdriver so you need to use the drill for same.",4.0
I have been using Bosch products over last 25 years. This seems imitation and not genuine Bosch. The quality of tool case and tools inside are low quality. Avoidable at all cost,1.0
Bosch quality! It's almost a must have tool kit for DIY. Highly satisfied with the quality. It also offers three different drill bits in various sizes generally useful. Impact mode on drill machinebis really helpful on walls. Overall pretty impressed with quality.,5.0
Excellent quality. Drinking bits could have been of a better quality though. I'M using this tool as all in one.Wear protective gears while using this for DIY.,5.0
"Loving it, nice product from BOSCH and a great deal from Amazon.Purchased it under lightining deal at 2700/-.All house hold maintenance tasks are getting cared easy with this tool kit.",5.0
"Nice heavy duty drill at low price,but except machine,all the items are local and getting rusted in just 2 weeks,they should not count screw and wall plugs,without counting them,its only 40pcs set,fast delivery got it in just two days",3.0
"As expected got good quality kit from Bosch, as shown in image all items are inside box.Keep in mine before purchase that, the drill machine is not suitable for heavy usage, it's good for normal usage.",4.0
"Drill machine is OK but feels little under powered especially while drilling hard concrete surface even after using hammer mode. Some of the accessories are of low quality especially measuring tape, cutter.",3.0
Safe and easy to use. Tried all the bits and pieces; the box is full of surprises. The only disadvantage is that it is difficult to use on hard concrete but perfect for dry wall.,5.0
the black button of the drill used to keepnthe drill at a constant speed is also not working...and you can also check my other review of the kit,1.0
"Such an awesome package.. delivered on time.. must buy product for DIY... Worth to buy.. if you buy all these items seperately it costs you much higher, but as a package its reasonable.",5.0
"Excellent product, packing of the product, performance of the same are very good. It gives great satisfaction to me to have a Bosch machine. value for the money",5.0
"Very good useful tool, must have in every home.  I like the product.Acessories like tape, hammer, level gauge etc are of low quality.The drilling machine is very good and light weight.",4.0
"Drill machine works like a charm but the other supplies in this kit are not of good quality broke my metal drill bit after some time and also the cutter,tape and a few other things are not up to the mark....",3.0
Excellent product for house hold purposes. Could be used for many hand works with help from internet. My dream purchase. Only problem is first time users should have access to new drill.bits in case they break.,4.0
"Yes,""easy to use"" If it is a NEW ONE, OTHERWISE...It is ""value for money"" or ""not"" don't know, because there is no printed price/label (which i got) on the box by BOSCH company. Sellers & amazon company are enjoying by including GST.",4.0
"Easy to assemble but proper instructions mannual is not available, for ussing the product",4.0
The box had a dent in one of the places.. but other than the product items were intact.. not sure if I can get just the box replaced ... Will post a review after couple of months on the usage..,4.0
Very good tool if you are interested to make some small repair work ourself in home. I felt good product as of now used 5-6times felt good.,5.0
This machine does not support for drilling in concrete walls even though it's lighter..,2.0
"Great Product, wanted to buy from long time & finally got it after reviewing lots of reviews 😇👍..... Worth appreciating, Bosch keep up quality for years to come",5.0
"Awesome product. Buy it and do it yourself, and avoid contact with mechanics during this pandemic.",5.0
i dont understand why this stopped just after drilling two holes in wallnormal wall not in hard wall just used it after 25 days it was running without any stress on it when actual work came i tried it and now it is not evwn working i dont recomend to any one,1.0
"Bosch drilling machine adheres to Bosch standard. The other tools are not to standard at all. The measuring tape, hammer, cutting plyer etc., have already started to rust.",4.0
Good working but warranty is less in 6months that it's overall is good product for use home purpose and ect,4.0
Quality is very bad for the tools inside the box utility knife hammer are easily get rust soon once u take outside for work. Wall plugs are very worst. No proper arrangements of screw and wall plugs so beginners cant easily take which one suits.,3.0
"The quality, the working is just perfect, no doubt Bosch is the best in this, it's just like a companion for me, and a good one. Useful product overall.",5.0
"Seal of the box was broken already when i received the product. Everything inside was working, so didn't think for a replacement. Got it at a fair price of 22OO. GREAT FOR PRODUCTIVITY.",4.0
The box doesn't fit drilling machine wore very easily. Screws fall down from the container everytime you open the box. So I have to use another box for screws. Rest all is fine.,4.0
Best product to drill and screw. Instructions aren't provided properly but YouTube tutorials help you as to how to use them. Pretty easy to handle even for women,5.0
"Bit quality is bad , it's not sturdy at all . Okay for simple usage .can't rely on this for professional use .",3.0
Great tool!Easy to use and completed a lot of my pending work. Could have done with a better manual regarding the choice of bit for different materials. Great kit at the price!,5.0
Drill machine is Made in India and the box in china. Cheap quality plastic used.,1.0
"Product as described, no issues at all...looks great and worth the money...",5.0
Its a must for household fixtures. Everyone should have one of this. Using it from 6 months and no complains,5.0
Good kit. Speed hold button doesn't work. For home use buy battery operated ones wireless. For concrete get ones with more power hammering,3.0
"Case was damaged due to no packaging. It was naked and handled poorly when received the product, otherwise OK, kindly change the case.Product in the case is useful. Two stars less for damaged case",3.0
I totally satisfied for these product but i slight problem in it that after a few work with it it tools get rusted quickly but rather than that overall product is good,5.0
I thought it will be good in terms of performance however not as good as I thought. Will not recommend to any one.  Kit is not justifying it's brand name.,3.0
Excellent product. Happy with the purchase. Bosch products are made to last,5.0
Great tool kit. A must for every DIY kindof man at house. Bosch has good range of tool kits and it is one of them to get your work done.,4.0
Got all the items as mentioned in the box with good condition ...happy purchase .,5.0
Thanks Amazon !.  Good Quality. Nice products with many options. It should be helpful for all house hold activities and maintenance.  Must go for it.,5.0
One of the blades that is used to cut metal is very sharp otherwise good,3.0
i think bosch drill machine is best i personally use it and i can say the power and the drilling ratio was impressive thank u amazon,5.0
Had been using for last 2 months ..Very useful handy product for home mtce works...,5.0
Has almost everything you need for usual home improvement projects. Some of the screw bits keep falling off from their recesses.,5.0
Very bad quality . sparking when drilling,1.0
Works easy and litterally bosch always good1 problem noticed - tools easily removable from notch which always creates issue while closing the bags.,5.0
"The drill machine stopped working in the second time of use. Calling till free customer care but not picking, tried several times. No way to claim the warranty. Worst company or worst experience. No the drill machine is lying useless.",1.0
A good product at throwaway price. A hands on tool kit for general home use.,5.0
"Very usefull, it has many extra things which is good for professionals. For a beginner it will be like , omg what is this particular thing is used for.",5.0
Awesome driller,5.0
"I liked it, value for money, the tools shown are a bit smaller than expected but still i find it very handy and use full be it drilling wood concrete Fastening screws or nuts,i personally  liked the box",4.0
This product is so nice and the machine is very easy to use. There is all tools that we need for drilling purposes. The machine works very well. The case is good. There were all the parts they mentioned in the description in the box.,4.0
I bought this for general house hold work...so being a layman I needed instruction book which was missing.. so took help of videos etc .. otherwise it's good it's from BOSCH have to be good.,4.0
There should be one screw driver for complete set also space for Auxiliary handle and depth guage is there but its missing..i think thats the way seller has reduce the price also not useful for concrete surface,4.0
Awesome product. Reduced one star because thin drilling spare got broken 3time use. Machine is value for money but spare parts are local product poor quality,4.0
"Orginal and good product ,this product is very good condition and good works,including all pricesand attachments.Highly recommended ,",5.0
I was searching for a proper tool kit for many days ..It's bit costly but I assure you about the product quality.. Great experience till date.,5.0
"The drilling machine is not good, First unit received was not working, so Amazon send me a replacement unit,The new machine's Chuck is not good, the drill bit get loosened often, the tightening mechanism is also broken inside",1.0
Very disappointed with it's quality...drill material quality is quite good but expect that all tool or plastic quality is not good...as brand I purchased and I give money for that..,3.0
It worth for the money. And the spare parts which are given is also use full  and with good quality.,5.0
"This is really very nice toolkit. It comes with various tools in it. Now I can save money by doing all small works at home, by my self.",5.0
A must have product by Bosch. It helps in many ways in fixing a lot of maintenance related tasks. Go for it... Quality of all products is also good and value for money.,5.0
I bought this product on 16th September 2020 and still has warranty (6 months from the invoice). The product stopped working. We go the customer care number of Bosch but no response and sent email also no response.,2.0
GOOD TOOL BOX FOR ANY DIYer AND  RELIABLE BOSCH QUALITY YOU CAN TRUST,5.0
waste money  this product and buy single drill machine in the market R. 1000 to 1500 best quality other product u get max Rs. 500 to 800  me mil jata hai,3.0
All described items available. Total 100 pieces. Looks professional. Drills Wood concrete steel with ease. It's very powerful. For conectarte drilling just activate hammering mode.,5.0
"The drill is very good, pliers have got good grip and functionality, hammer is good for light house works. Good product. Completely satisfied. Might have added handles for screw drivers.",4.0
Very useful product.Need of everyone,4.0
Not so powerful. Yuo cannot even drill a brick wall,1.0
No more paying to local plumbers for household work...Bought this and watched some YouTube videos on how to use a drill machine and that's it...,5.0
The quality of the tools are great but the only drawback is that the box doesn't give you a screwdriver handle.,5.0
"A must product for every home. Its MRP written in the box is Rs.5160/- but I got this product in Amazon by Rs.2990/- only. All the components in the box is highly durable & the vibration of the Drill machine is very less in comparison with other products in the market. In a single word I can describe it ""UNPUTDOWNALBE"".",5.0
"Bosch is well know brand, so go ahead and buy it.",5.0
Best price for best product.. after a long wait decided to purchase this tool in my home depot for household action...truly it was worth every bit of money,5.0
"Overall its good item for home. But it didn't come good, meaning it was not handled good during delivery.",3.0
"The drill gun in the kit is very  good. The measuring tape got spoilt within 2 months. On opening, it was observed that the spring material used for retracting tape was rusted and broken.",4.0
"Has all basic tools which you need to a house hold, drill is really good",4.0
Good product . Got all my handy tools in one box. Saved me so much of time and effort specially when the carpenters forget to get their own tools,5.0
"This is my first product in Bosch.As I believed, Bosch's quality & performance is extremely good.👌Very simple and easy to use.I bought this at Rs.3122 with Drill pistol + hand tool kit(100 tools).💥",5.0
It was a great product . The drill and bits are of amazing quality. However other addons where below average when it comes to quality.,5.0
The speed controlled reversible drill gun/hammer is quite handy for normal applications. Other tools are also useful. The consumables like wall plugs and screws are also counted towards the total of 100 tool bits.,5.0
Fab product by amazon & seller. Good for heavy duty also....,5.0
Fantastic product easy to use........ Really that is useful item at home.,5.0
"Whole set is too handy to use, you will save alot on carpenter/plumber or any other visits...Superb build quality, has got some parts a lil rusty but works great.",5.0
Product is good and branded.Its good for light drill like hanging paintings etc when it comes to concrete it does not work. go for bigger machine if looking for heavy duty,3.0
Useful tools and quality is good.Measurement tape doesn't have inch units.,4.0
"Can’t even able to drill a hole in brick wall. Fed up with the product, don’t works for basic home needs. Disappointed.",1.0
Drill machine is very good. other products are of B-Grade quality.,4.0
As expected it's good..for affordable price.. But machine power cable  slightly insulation is damaged... I think it may  due  improper arrangements  of accessories inside the tools box while closing it may get damage... Please make sure while dispatch  all arrangements are OK...,4.0
A proper handle is missing . Otherwise a good product,4.0
yup works fine... it is for all those who need pro like equipment at same time for home use...,5.0
"Product is good, but the packing is not much appreciated. Received in a damaged box, both the sides are damaged",3.0
Awesome. Just awesome... I'm loving it from the day I got it,5.0
Drill machine is okayBut other part are not satisfying,3.0
Good home tool kit. Thanks Bosch & Amazon.,5.0
A very well organized and selected tool set,4.0
"Excellent. Very easy to use ,powerful",5.0
"Box slightly damaged . Tools like split level, measuring tape, drill bits, adjustable spanner are not seems original .Drilling machine is greased and its spreaded outside the cover.",2.0
"Enjoy doing the drilling work. Easy to use. Have installed flower polts, ropes for clothes, frame installation on wall.",5.0
It would be great if they have included screwdriver base for heads,4.0
GOOD PRODUCT AWESOME 👌👍👌 FAST DELIVERY BY AMAZON THANKS AMAZON LOVE YOU SO MUCH,5.0
Good One For Domestic Uses. Each And every Home Should have Such Type of Tools. Easy to  Use & save For 💰...,5.0
"deliver defective product  after replacement ,except drilling m/c other products were not up the mark",2.0
I bought a product of bosch bcoz it is a most reliable company for its products but I have use drill machine I am not satisfied and want replace met it's reverse fiction stopped working,1.0
Drilled and fitted some thing on the wall in 5 mins,5.0
Good Quality build. So far no issues,5.0
Mind blowing......quality materials....Driller is powerful enough for daily usage....,5.0
"Every thing ok, only thing driller getting burning smell.",4.0
My product was defective. Hence I returned it. Aside I bought black and decker from Amazon later. Found that to be much B cheaper than this,4.0
The machine is very good and all the accessories are very nice and overall working experience is very good. Simply perfect it is.,5.0
Great Tool box for DIYFor more information see YouTubechannel: Myworthyshare,5.0
Only drill machine is of Bosch brand. Rest is local made. Other tools are getting rusted in a span of one week.,4.0
Good Product qualityOriginal..,5.0
"Very good product, good for house.",5.0
Nothing to say . This is the best.,5.0
Amazing Sturdy product..!!I gifted it to my Dad...He Loved it...Bosch is the best...!!!,5.0
Made my job easy and helpful in almost all household works,5.0
Smooth and easy to use .,5.0
good product - very usful,4.0
Excellent.. Excellent.. Excellent.. No other word found to express!,5.0
Good product,5.0
This tool box has made me skilled..Easy for small plumbing works at home..Good product quality.Must have toolbox for all home.,4.0
Using from last 2 yrs no problem found. Every thing is working perfectly.,5.0
I like this tool kit just it doesn't have front drill handle which will make it more usesuable,5.0
"Good product, Genuine Bosh products and accessories but be cautious to use the right bits for different items while drilling.",5.0
"Great kit, great value pack, must buy for a home.",5.0
Check YouTube before drilling first time..,5.0
"The only things i felt bad is, the measuring tape is not printed in ft it is printed in cms....Rest if your are buying its worth.",5.0
Excellent product,5.0
"Outer box is broken also after replacement, earlier also outer box was broken. Packing is very poor. Drill machine seems to be fine, as just today I have received the item. other items were local made of inferior quality.",2.0
A good product.Complete in itself.,5.0
Very good product! I recommend for all who fix things at home.,5.0
Best product. They are generally required at home.,5.0
A must have Tool Kit DIY enthusiasts.,5.0
Box corners are damaged when delivered. Tooklkit box quality is not up to the mark. Some more user manual were required.Just ok kinds of product,3.0
"quality product, easy tools",5.0
"Same as mentioned in description, thank you.",5.0
I am using this product for 4 month and. This product durability is fabalious and at this price range this is good product.,5.0
Perfect for home and light commercial uses. Value for money.,5.0
My father bought this and it's really handy for household stuffs,4.0
Easy to use for personal home need,4.0
Very good products,5.0
its very useful for home based work purpose.perfect product and quality is good finally worth for money i liked Bosch products.i am satisfied with product finally.,4.0
Very easy to handle.,5.0
Either the company or the amazon is fraud as some of the drill bits broke on the first use itself,1.0
5 start quality.,5.0
Extremely sturdy and easy to use. Absolutely perfect for household projects.,5.0
Excellent product.my dad is loving it.drilling machine is something we were looking from longer period..,5.0
"Good product with company seal and complete set with all accessories, received it in a day with prime service great delivery system. Liked it...",5.0
Product is amazingquality is goodnicely packed.  very handy.,5.0
"Great product for Home use, and easy to use.",4.0
Good product. It was as I expected it to be.,5.0
It was gift for my husband. He is real happy.,5.0
Bosch always gud for its product. No issues uptill now for almost 2 years. Quality upto the mark,5.0
No questions and concerns as it  comes from BOSCH,4.0
Aswome working for my self it is very useful to me,5.0
"Bought this in 2k,it's amazing utility product.",5.0
"Nice,",4.0
"Good, But plas Materials is bad quality",5.0
Good tool for household work,5.0
Tools are not upto the mark,1.0
Lovely,5.0
Excellent tool...,5.0
never used since I bought... not worth creating more garbage in your sweet small home...,3.0
Doit yourself your work without the help of carpenters plumbers etc,5.0
Nice,5.0
It is a good product. But the screw driver is slip,5.0
Good,4.0
Good Quality of Tools and Container is also rough n tough.,4.0
Worst product.all items in the box got rusted within 6 months. No positive response from Amazon. They sell the product and owes no further responsibility.,1.0
I got a used product with all items misplaced and all screw packets unsealed,1.0
"The drill machine was only from BOSCH, the rest were normal and not that much good quality.",3.0
very good product easy to work and drill very fast thanks bosch,5.0
"Perfect for newbies, and best price. Worth the price.",5.0
Universal Products Completely Satisfied,5.0
Best for home useI got it for Rs. 2610 only,5.0
"Tough, sturdy and neatly packed. Few more basic tools like screwdriver could be there.",4.0
"Very nice, just as shown. Great that all items are described are found😂",5.0
"An excellent product, easy to use, robust and very essential which solves household problems",5.0
Well known Brand and is working good.,5.0
"Nice, i think every one have to this in his home.",4.0
Value for money.,5.0
"Tools are pretty fine, but the box for keeping it has very low quality material.",4.0
Solid Built Quality,4.0
while drilling on wall in hammer mode it makes so much noise that you can not stand without ear muffs,3.0
"very good product at his price , a complete Home maintenance  KIT , I t is a must for each house",5.0
Good product...,5.0
First experience: Awesome product and genuine build quality. Shall update more reviews later.,5.0
Useful items,5.0
Good,5.0
Excellent product. Worth every penny,5.0
Nice product I am using from 2 yearNot value for money,5.0
A must have for every home wether you are inclined to DIYing or not.Excellent home toolkit with everything you will need to do almost everything around the house.,5.0
Satisfied with the product.. Quality of Drill Bead is not good.. I have purchased it for Drilling m/c and compact box and it worth money.,5.0
Good product but came with missing bits. Amazon customer care said to return and reorder. But just kept it.,4.0
nice product in sealed packed condition.,5.0
Always requirement in house for emergency tool kit. I like the brand very much,5.0
Its better you do work manually as screwdriver is missing which should have been given...for small work one can’t take entire machine out...,3.0
Must have product. But you need to invest extra for screw driver.,5.0
Excellent product for home works,5.0
Timely delivery and good product,5.0
Good product... useful for house work,5.0
Ok,1.0
Ok,4.0
It’s a very good buy which I feel is must for every household. Easy to handle is the key complimented by a good value for money...,5.0
Reverse direction switch not working in just 2 months,1.0
"Bosch Toolkit is a must for every house hold. It is a very good and useful tool, easy to assemble, use to handle.",5.0
Nice product,5.0
"It's a worth buy. A branded one, so satisfied. I bought it for my brother and he is quite happy to have this. All parts are well and good.",5.0
you wont need anything else if you have this product at home.no need to call carpenters for some small work at home,5.0
