review,rating
I have been using this phone for the past 5months..The phone is a perfect choice... But as soon as the climate changed to summer... The phone cannot even handle any tasks properly... Let me explain.. If you play ludo - a less graphic demanding game.. The phone gets hot and the climate is also hot (indoors-with the fan on) heat is not the issue.. But the network cuts off... Both the sim will be off... Then you have to restart the phone and literally cool it with a cool cloth... Otherwise ev...READ MORE,1.0
"It is absolutely value for money,The display is good enough for movies and casual social videos. It isn't especially vivid, but is bright enough to be used just fine even under direct sunlight. Widevine DRM is restricted to L3 so you'll be streaming videos at lower-than-HD quality, but you might not even notice. The speaker is surprisingly crisp and loud.Worth IT!Just Go Ahead and buy......!READ MORE",5.0
"I got this phone within two days.. the delivery service was awesome, and the mobile is super Amazing 😍🙈. If you're planning to order this phone , go for the green colour as it is mesmerizing 💓💕My family and all my friends loved the colour too!!It comes with 4gb ram also in this price which is a bonus 🤓Just go for it.!!!🤘READ MORE",5.0
I am purchase this mobile for my dad. Absolutely perfect for him. No comments about mobile. Best thing i ever seen in this mobile is speaker voice. Soft music is really makes you feel happy.... Overall good product.is Very best resmi 8 mobileREAD MORE,5.0
Camera is good & the battery backup is strong & at this cost that is amazing phone & due to heavy battery it have more weight like other mobile.Back design is awesome.you can purchase without any hesitation.READ MORE,5.0
"Have received the product today (13/08)  and the phone looks great, battery back up is excellent till now, camera is satisfactory , screen size is good and in terms of performance (4 GB RAM) do justify that.Over All 4/5 - A good budget smartphoneREAD MORE",4.0
Camera is superb 👌 for photography 🙌I really loved it its too handsome please in performance  and it's cool and it gives a long battery backup up 😎READ MORE,5.0
worth for money good mobile but camera is not much it's have 5000mAH But it's not working like that is working like 4500 mAhworth for moneyREAD MORE,4.0
super and wonderful .. value for money and good quality .....  i am very happy with productREAD MORE,5.0
very fast delivery by flipkart. excellent phone battery backup is powerful..my suggestion for this price very good option.thank you so much flipkart. i love it.READ MORE,5.0
It's really a nice phone with a good camera quality... backside design is also amazing with a beautiful shining...READ MORE,4.0
"It's an awesome phone at this price with 5000mah massive battery. Also, the phone's performance is great, and the camera is also very good. If anyone want a good phone at this price then it's highly recommended.And specially I thank Flipkart for delivering so quickly  even during this lockdown in the orange zone.READ MORE",5.0
very nice mobile it's display is very nice and the camera is also very nice thankyou flipkart for giving this good productREAD MORE,5.0
"Attractive Colour n Specs. Value for Money Product. If u r not giving more importance to Camera then this is the Right one for u. Battery capacity, Stylish, Memory space. All worthy at this Price. Mi Rocks. 😍🤘READ MORE",5.0
Very nice Mobile phone  Colour is Best and Display super .and Camera quality is BestREAD MORE,5.0
Nice product... Verry smooth tuch screen... Cemara quality is beautiful. Battery backup is verry good and fast 🔋⚡charging.READ MORE,5.0
Very good phone in lowest budget and good performance. Very good fast deliveryREAD MORE,4.0
"Super phone I gifted my dad, he was very happy and it gives normal calls in 4 to 5 days in single chargeREAD MORE",5.0
Very nice amazing phone📱 valu for money🤑💸💵💴💶💰💳 Good battery and good displayREAD MORE,4.0
"Super mobile i am full happy  ,olny on 8000 4gb ram 64 gb inbuilt 5000 mah battery super product by redmi. Thanks to miREAD MORE",5.0
camera quality is too good excellent fast delivery thank you FlipkartREAD MORE,4.0
"Redmi 8 is a choice upgrade to its predecessor. Sporting a massive 5000mAh battery, you can work and play uninterrupted. This smartphone also comes with 18W Fast Charge support, so you are charged and ready to go in no time. The all-new Aura Mirror design is sure to impress anyone with a whole new range of colours including – Ruby Red, Onyx Black and Sapphire Blue. The phone is also protected by Corning® Gorilla® Glass 5 to protect from drops and falls.Make this phone realy Great👌• Powere...READ MORE",5.0
"Awesome phone in this price , value for money , i give 4 starts for display just comparing to Samsung,  but if I look at this phone with this price then this is amazing , battery is good , and design is awesome awesome.... buy it ..READ MORE",5.0
great product i love this productcamera quality is great pics look like DSLR camera PicREAD MORE,5.0
Excellent phone  good to use good for gaming good for priceREAD MORE,5.0
super product💪good designgood displaybattery is okbut camera is too bad👎low clarity and when the portait mode opens camera got lagged😶please solve it on next update🙏storage only 51 gb availablesolve these problemsotherwise it is agood and superior productREAD MORE,4.0
Battery backup nice front camera not good but back camera very good nice phone value of moneyREAD MORE,4.0
"phone is very good and in camera the potrait mode is nice but the only that is,not  so impressive is the performance it hangs manier times.all other than this its a worth it choice...READ MORE",5.0
Display could have been better because in normal view some of the content is missing some time directly it is showing in full view not in normal view in YouTube only. And Even Processor could have been better too. Apart from that everything is perfect. Value for money phone. Loved it !READ MORE,5.0
"My honest opinion would that you cannot get anything better than this in this price range. The back camera and battery performance is totally awesome, screen quality is decent considering the price point and as you all know the design is so beautiful that it totally takes the points away from its competitors. I definitely give a thumbs up to xiaomi for such great product..... Thanks xiaomiREAD MORE",5.0
"Pros :1. Because of SD439, it does not consume a lot of battery and does the battery life of 5000mah is a lot. I do a lot of social media and the battery lasts for 2 days.2. The Phone is very good for someone who does not play games specially pubg because pubg does not run well on this device.3. Screen brightness is very good and type c port in this price is also good. 4. Speakers are very good.5. Only budget phone available in stock during lockdown. Cons :1. SD 439 is a bit outdated ...READ MORE",5.0
"Nice mobile,it is better for me .I love it,the battery performance is very good but the processor is not so goodREAD MORE",5.0
Amazing phone. Super design. I bought it for my friend and he is so happy to have it.READ MORE,5.0
"considering the price point 64 GB ROM and 4GB Ram with dedicated memory slot it's fabulous. what I like most: 1. Mobile screen, it's a 6.2 hd+ with 269 PPI, no issues looking excellent no pixelation found.2. Battery performance - Excellent3. Front Gorilla Glass protection - superb4. camera - good, not expecting more with this price segment.5. MIUI 11 - new vibrant colours on icons looks stylish.etc...nothing to complain.. some reviewers mentioned that Snapdragon 439 processor is not a...READ MORE",5.0
affordable and good quality products.. battery show 5000mah but it works like 4000mah .... overall it's one of the best mobile in 8000 price ..READ MORE,5.0
"The phone is quite good, it cannot get a good phone at such a low price. Battery backup is very good, display quality is not as good. The camera is also fine according to the amount, overall best phone in this price range.....READ MORE",4.0
Good Smart Phone In Thish Price . Camera Quality Is Best & Battry runing 2 days. Over All  best smart phone. Look Is Very Nice & Build Quality.READ MORE,5.0
"FlipKart can close my return window now itself. I am not going to return this phone at all.At last a budget phone with massive 5000 mAh battery and superb camera.BTW, If you want a good smartphone in this price segment I will highly recommend this phone. Go for it blindly.I ordered on Nov 29th 2019 Friday, & FLIPKART got it delivered on December 01st 2019.(colour- Ruby RED, Variant- 4 GB Ram & 64 GB RoM)Now let me start about with the pros & cons about the new ""Redmi 8"" ---Pros :)...READ MORE",5.0
"Display is not Full HD (It's HD+)Camera is Good in this budget.Processor may be more powerful, but not bad.Battery is 5000mAh which is great.It supports 18W charging, but you get 10W adapter in the box.Type -C is also good.Overall it's a good phone.READ MORE",4.0
this phone looks soo classy 👌 and it has a very nice premium design as well....I am happy with this phone...for the camera quality I think mi should go few step ahead becoz the camera is not at it's level best... everything is very perfect in redmi 8..the only thing what I didn't like is the performance of this phone...some time I felt frustration with it's performance...but it's okay with this price segment...READ MORE,4.0
"Very good smartphone, value for money, i am very satisfied with this smartphone. Xiaomi (Redmi) is the best smartphone in India. I love Redmi mobile, thank you so much Flipkart &  specially thanks to the seller flashter Ecommerce for giving me a genuine assured products.READ MORE",5.0
"value for money pakka product , excellent battery,nice design super phone compare to infinix hot 8  thanks to mi for this wonderful mobile phoneREAD MORE",5.0
I am purchase this mobile for my dad. Absolutely perfect for him. No comments about mobile. Best thing i ever seen in this mobile is speaker voice. Soft music is really makes you feel happy.... Overall good product.READ MORE,5.0
I am very impressed for this device this is value for money 8000 range this is a good phone for a normal use thank you MI for a low budget phone for all of peopleREAD MORE,5.0
Awesome color of mobile..@ great price well done mi & delivery also fast as well nice design nd look ## camera at this price is okREAD MORE,5.0
Typical Redmi phone Not + not -We are happy with Redmi from almost 5 yrs..Nice Redmi budget phone..Emerald Green nice look..10000 as per price looking goodOverall nice experience with redmi..Flipkart delivery also amazing within 26hrs phone is in our hand..READ MORE,4.0
"Trendy and Most Wanted Mobile in OCT 2019.why do we waste money excessive 2kto 3k for better camera and processors for other than Redmi 8?  yes of course we have good battery, display, sufficient camera and processors to perform our daily task in redmi 8 which is awesome mobile... unbeatable with redmi note 8. both are same. after using a month I am providing this review. You can go blindly with Redmi 8 and damn sure it will satisfy your expectations... by Shafeeq, ChennaiREAD MORE",5.0
I am Using Mobile from 1 MonthI will explain my Journey with Redmi 8First Of All The Mobile Is very Good Perfomer At That PriceAnd No Mobiles Are Not Available at This TimeCamera Was Good Performance Is very good at this PrizeU will really AmazedBattery was fantastic really losts for 1.5 to 2 daysOverall Very Good Mobile Blindly Go for it Dear FriendsU Will Don't be DisappointedAnd Also Thank U FlipkartI Also Giving Some Camera Samples Have a lookHope This Review Is Helpfu...READ MORE,5.0
Superb phone.. Great performanceLow prices.. Big budjet phoneI m hpy with disI suggest to everyone.. Pls go nd buy himOne of the best phone in low pricesI give.. 5 0f 5 starREAD MORE,5.0
I have ordered a good product through Flipkart. it's wonderful product and valuable for money.delivery was wonderful because they have delivered before expected on time.READ MORE,5.0
"The best product , awesome mobiles and also best battery settings. awesome brightness . a big phone , value for money . I really really love it .READ MORE",5.0
nice phone camera awesome battery awesome nice color green phone delivered in two dayREAD MORE,5.0
nice Mobil Best of luck finding people nice image cameraREAD MORE,5.0
Very good Mobile and nice smooth display long bettery nice mobileREAD MORE,5.0
"I dont know why some people giving less stars,Let me give my review after using since 15 days.Giving my review as below. 1.Finger print and face unlock is super fast.2. Touch is smooth.3. IPS Display which is HDR Enabled is upto the mark.4. Beautiful colours available i am using Gamma Green.5. Feel and Look is just awesome.6. Notch Display.7. Ram and internal Memory.8. Processor is super fast.9. All Camera working perfectly, i love macro camera.10. Beast for Gaming.11. Build qu...READ MORE",5.0
"very nice phone, but camera is not what i expected. rest of it device is awesome. long-lasting battery gets charged within 35 minutes with c-type charger. now its upgraded to miui 11 version. many settings have been updated. very nice mobile with high config on less budget. nice product, thank youREAD MORE",5.0
Redmi8 worth for money  perfect back camera  battery is perfect really happy  compact and weight less  10 days  delivery time before I got delivery thanks for Flipkart I am really happy happy happy thanks Flipkart delivery tracking facility is really nice and I am really happy to get the product from Flipkart thanksREAD MORE,5.0
Great Budget Phone...• Good Camera• Excellent Battery Backup with Type C• Nice Screen• Space Good 4Gb 64Gb• Excellent DesignREAD MORE,5.0
"In this price range-1. Camera is very good. 2. Display is very good.3. Battery is also awesome. give you one and half  days charge for normal use. 4. Processor is lil bit old but works smooth.5. Other features like Google lense, face and fingure tip unlok works very first. Over all a very good purchase.READ MORE",5.0
"first of all thanks to Flipkart for awesome fast delivery in just 3 days . phone is awesome display, build quality is good but it is little bulky phone and also thickness is little more compare to other brands product which is similar to this range but also redmi provide USB C type charge and also 5000 may big battery . go for it friendsREAD MORE",5.0
"Purchase on first sale and got delivered in 2 days at Mirzapur (U.P.). Flipkart service was very good.I am big fan of MI phone and using from last 5 year. My expectations was very high from Redmi 8 series phone, so that purchased both Redmi 8A & Redmi 8.1- Weight of this phone is heavier than any other other MI phone and u will not feel comfortable on first time.2- Display have gorilla glass 5 but screen brightness is very dull.3- Battery life is fantastic.4- Speed of phone is not good a...READ MORE",4.0
Just awesome mobile..... Everything is fine i am giving this mobile 5 star rating..... Highly recommended to all of you who wants to purchase a mid range phone....READ MORE,5.0
"The best product in this price range with huge space and powerful battery backup. Camera pixels are not too high but fair with this handy price. Except camera all features all highly recommendable just go for it, don't think too much.READ MORE",4.0
The sound quality is amazing wonderful like a woofer when it is in full mode. The 🔋 backup is also amazing 4 day continue when it full chargeREAD MORE,5.0
Im using this phone since 3 and half months still this is performing well battery backup is awesome Redmi is sending update at regular intervals Portrait mode is awesome iam playing Free fire with no problems at this price this phone is bestREAD MORE,5.0
"perfect work for normal use, Pubgi not perfect work in this phone, you càn buy only for normal daily use.READ MORE",5.0
mobile is good display good battery good camera good I am happyREAD MORE,5.0
"It’s look like very nice and colour also very nice , I never seen like this model and price .READ MORE",5.0
Awesome Phone At This Price Range But For Heavy Gaming Go For Redmi Note 7 S Or Realme 5 *This Mobile Has Some Features 1) 4+64 At This Price This Is Only For First 5 Millions Customers2) Wireless FM Radio 3) 5000 Mah Battery With 18 W Fast Charging I Charged My Mobile In 2 Hours 4) Type C Port 5) With The Mi mobiles You Can connect Your Mi TV Which Include IR Blaster In the mobile * *********Overall Rating 4.5 ********👍💓READ MORE,3.0
"First of all I have received a made in China version of Redmi 8 which I did not at all expect at this tumultuous moment, that to be from my favourite shopping platform- Flipkart. I raised complaint against this.. But haven't received any response from team Flipkart which is once again disastrous. Now coming to the product.Pros:1. Battery: Good gesture from Xiaomi to provide a heavy battery at this price range.2. Type C port and 18 W fast charging support can be a deal maker.3. MIUI is a ...READ MORE",1.0
"ALLOVER MOBILE IS VALUE FOR MONEY ,BUT CAMERA GOOD IN THIS BUDGET / IT'S A BUDGET MOBILE /BATTERY IS 5000MAH WHICH IS ONE OF THE BEST IN THIS PHONE /PROCESSOR IS ALSO GOOD IN THIS RANGE/ CAMERA IS NOT SO GOOD TO TAKE  PHOTOS AS COMPARED TO OTHER MOBILES UNDER THIS RANGE....YOU CAN BUY ,BEST PHONE IN THIS RANGE.READ MORE",5.0
"Best smartphone in this range...I have used this phone more than 7 month, and not seems any issueCamera is awesome battery backup is too gooddisplay is goodperformance is awesomeREAD MORE",5.0
Excellent smartphone in this price range. Good battery backup and design. Camera is average. Back panel is not glass but made up of plastic and is scratchable easily. Display is above average as far as price of this smart phone is concerned. I bought this for my mother and found it very much useful in this price range.If price is the restriction for you and if you are looking for a phone under 10k than just simply go for it without any thinking.READ MORE,5.0
Overall experience of using this phone is bestBattery is bestFast chargingType C data cable Full HD displayNo lag while playing PUBG OR FREE FIREsuperb mobileBest budget mobile phone under this priceI like this phone as camera is in middle which looks makes betterCamera is good Selfie 🤳 is also goodREAD MORE,5.0
Its been 7 months to use this phone and this is amazing product in 8000 It has no any issues yet Speaker volume is so loud and camera is also vary good it support farst charging too battery backup is also very nice all about this product is very nice in this price rangeREAD MORE,5.0
Its worth it. Its rear camera is best for normal use. Selfie camera is not that good. Its good till now. I brought it two months ago and it has no compromise with speed.READ MORE,5.0
Owsm phn green colour is very decent work smoothly all programme is working gud choice use first time Mi phn my experience is soo gud nd thnkqww Flipkart 2 days delivery value of money thank you redmiREAD MORE,5.0
Very good phone in just 7999 with 4gb Ram 64gb external storage and Snapdragon 435 processor camera quality is very good normally photo size is approx 2mb to 4mb. I'm Fully satisfied with this phone. My order is just delivered in 24 hours that's great work by FlipkartREAD MORE,5.0
good product and value for money.... we are using this product since last 3 months accordingly I want to put few points. pros:1. value for money2. good display 3. processor of mobile is good at this rangecons:1. heavy and little sturdy (not a slim trim type) 2. poor camera quality (we can not expect good camera at this range) 3. No charging LED indicator like other modelsREAD MORE,4.0
"redmi 8 mobile is ossum,value for money @good battery backup ,when mob fully charged it will become   long lasting backup sinc 3day on single charge ,@display is good@nice variant 4gb ram nd 64 gb internal @value for money @nice look @front camera is awesome @ C typ charger is good ,@overall redmi 8 performance is good@ruby red colour is impressive@value for money ,go  for it @2 to 3 days battery backup it's massive .👌👌READ MORE",5.0
"Not best but good in that budget. Battery is very good but camera is can be better. For me camera is not good. Good looking mobile, performance is likely good....READ MORE",4.0
redmi 8 mobile excellent mobile low price mobile smart mobile super I love I am lucky thank you Flipkart battery excellent mobile phone search excellent smartREAD MORE,5.0
Awesome phone in this price with looonnnggg battery best movie view great look Rich RED............. faster performanceREAD MORE,5.0
Best Budget Phone of the Year Review after 5 Days Uses.First time user of Redmi .1. Best Front Camera specially with portrait mode and Day Lighting..it's seems like 16 MP Camera..2. Best thing in this phone is touch paid and screen resolution3. Touch pas also working very fast.4. Color Ruby Red is very eye-catching with transparent glass.4. Battery is Superb 5/55.Issue with camera in low light ..6. Anyways in this price segments Redmi is providing the service and features like 14k...READ MORE,4.0
"Very good quality I am throughly satisfied.Battery and charger was awesome.No heat felt when charging and gaming. Camera Quality was good but not awesome, for this price range it was OK. In normal usage Battery working for 3 Days.over all I am give 5 out of 5.I am not a great user of games but using Internet for 4 hours daily, no heating problem.No Tempered glass with the package It would have been better if the company send it along with the phone it merely cost 100 rupees. Otherwise phone Q...READ MORE",5.0
"Great Redmi 8 ... Bettery master , camera champion , best one.READ MORE",5.0
Overall good product.camera is good ...edge detection is very well improved than redmi 7.4 gb ram allows you to ...enjoy more app at a time..in this price range ... specifications we have got are very satisfactory. look..is awesome.. redmi changed the location of the camera...it looks like Nokia Mobiles.5000mAh battery with fast charging support ..in this Price range.. just wow... factor..Overall in this price range... it is best mobile.. highly recommended...😇READ MORE,4.0
"5 on 5 for Flipkart,12 hours free delivery. I have been mi user since more than 3 years now, this product looks for the price specified. Camera, front-awesome rear-average. Operating speed-average, battery-gives solid backup, charges very slow- took more than 2 hours to charge from 48% to 100. Overall would say good product for this price range.READ MORE",5.0
It is a great mobile at 8000 more specification battery is awesome it is a 4 GB ram in our it is t best mobile for meREAD MORE,4.0
This is the best phone i ever used❤❤❤❤❤selfie camera is good but the back camera is awsome blossom❤❤❤ display is also very good and the bettery is super duper excellent ❤❤❤❤❤ i love it....thank you flip cart❤❤❤READ MORE,5.0
Very nicely delivered earlier from the date of delivery..Happy with your safe packagingNice product..I'm happy with this budget friendly price and with this awesome redmi 8.. 😊Thank you so much team flipkart.. ❤️READ MORE,5.0
Redmi 8 good phone camera performance good colours brilliant colour fingerprints good this is best mobileREAD MORE,5.0
"Best phone from mi in this price range. This is my first mi phone. Previously I have Motorola and Asus. In comparison to these I think it is a good mobile. I have used it for 5 days and posting this review.Positive pointsNo heating issues yetGood camera both front and backNice displayGood touch pad like MotorolaLight weightSound quality is goodNegative pointsBattery drains fast, around 24hrs with very light use. Asus is better in this regards.No earphonesUSB cable not compatible....READ MORE",4.0
nice mobile and best value for the money nice battery storage upto 5000mh battery and good processor but the camera is to bad and there is a fast charging capacityeven you can play freefire pubg cod and any type of games you can use 2-4g Jio Sims together in this mobile and you Can have a memory card alsoREAD MORE,5.0
In this price range you won't get better than this now. Mi is now a special brand. One thing more smartphones of mi are way more durable than you all think.I have been using this brand since 2014 and all the way from that time they are keep making worth products. If you want a budget smartphone with great storage capacity then this is for you. The only demerit of this device is it's processor but if you are not a gaming geek then you will not face a single issue. Every other feature is cool u...READ MORE,5.0
good mobile budget phone but only problm is in camara quality overall it's good I recommend to buybattery is wonderful 12 hours continues work is possible it's very good in this budgetREAD MORE,5.0
really value of money super mobile I am purchased black awesome look fingerprint very fast nive mobile camera normal battery very long life totally 4.5 my rating & very very fast delivery thank you flipkart but not working back dual camera only working in single Camara one Camara wasteREAD MORE,3.0
I have gifted this phone to my mom.. The phone is good in this price range... Camera is average.. Battery is very good and long lasting...READ MORE,5.0
the camera is very best but the listening small speaker is not good suppose if you call any person the person he is listening your voice the voice is not coming clear but all are goodREAD MORE,5.0
nice product and camera is so beautiful i am happy thank you flipkart...READ MORE,5.0
Camera is not upto expectations...as redmi phones are popular for best camera quality....hope it improves with updation...screen resolution is good... battery lasts for 2 days in normal usage😌my mumma loves it...I gifted her on mother's day...❤️READ MORE,4.0
This was my second purchase of Redmi mobile..Same as shown in picture . ..very nice quality love this red colour superb display ...more than expected..READ MORE,5.0
I have fallen in loveThe build is just wow and the back reflective design is soo awesomeWay more better than realme C3 Support fast charging 18WThe performance at this price is unbeatableDieheart REDMI fan for lufe ???Thats to flipkart for steady and fast deliveryWorth every single penny you pay for itYou too will fall and in Love foshoREAD MORE,5.0
The phone is great but the camera is not good enough to get coolREAD MORE,5.0
"Mi Best phone low budget in this year 🌍 ,Camara quality top front🌹 and  looking nice. l 💓 Mi . Always Happy 🚫READ MORE",5.0
Battery is equal to 3000mah comparing other phone. It's become worst to worst day by day. Notification tone are misbehaving in silent it sounds. It takes almost 4 hrs to full charge even 2A charger are given with it. It's charger are also not capable to give fast charge. Mobile are heated after use of half an hour. Ram is 3 gb but also phone getting slow. Heating is to much that u can't talk on phone without headphones. I can't recommend any one to buy and also me never take the redmi phones.READ MORE,1.0
Battery is very good but charging time is too long because of 10w charger it supports fast charging in box their is no fast charger is giving. Camera is little disappointed..  Over all nice phone but igot in 9800rps so its more than early price.READ MORE,4.0
"Better for gaming.. . Coz I trust on Redmi. But Something are not good in this Phone.. . Camera is lagging more than Redmi 5A (my old smartphone) Screen Quality is not better than Redmi5A (as compare) (Not talking about Notch) Video performance is not good in this phone, Even Screen  is big. . .READ MORE",4.0
Redmi 8 Nice product and good sound quality and good camera quality and good battery backup because 5000 MAH battery and fast performance due to 4gb ram with 64 gb memory. seller is delivered that product on time . Go for itREAD MORE,5.0
Wow the phone and its performance it's really good when it comes to its battery life where it will last at least for 5 days even after using the phone in high brightness and also the processor and the performance of the phone is really great and games like pubg doesn't lag and it's very smooth and the graphics are really great and the display is really an inspiring thing to look at in this segmentREAD MORE,5.0
verry nice performance and good working..I like this redmi 8 ...this price awesome redmi 8READ MORE,5.0
Fairly good product. I mean 8000 rs is not a bad price. Coming to the specs of the phone this phone having 4gb of ram but this still show lags while operating this is becz of not a strong processor.. Please don't think of pubg on this. And camera is fairly good with portrait mode it takes decent pictures. Sound quality is quite good not too loud. Battery performance is quite good as MI is known for its battery. I would suggest to buy it for the person who needs a smartphone not a performance ...READ MORE,4.0
superb battery life. the face unlock and the fingerprint unlock works super fast. power packed with 4gb ram and 64gb rom with a launch price of 7999 is worth the money. The mobile looks very premium and the case cover has a Designed by Xiaomi Logo on the lower side. super fast delivery by Flipkart. Received in 16 hrs from order.READ MORE,5.0
"Best for online classes, value for money, but now there are more mobile phones in this rupees with more specifications like xiaomi poco m3. Bad camera. Good for just day to day activities, dont think about its game play. Battery good. For young users, skip this phone, suitable for old ages uses... THANK YOUREAD MORE",3.0
"It's a good mobile in budget, battery is super, i am into service industry and I get many calls a day and data usage, once I charge it it gives me minimum of 14 hours battery. Camera is good But if loaded with many apps, it starts to hang. It can't be used for gaming or any other high ended app usage purpose Overall I am satisfied with it . It's the best phone in this price. I got it for 4500 with exchange of my old mobile.READ MORE",5.0
The mobile is very bad I would never suggest to spend mo ey on this after using this mobile for almost 2 weeks i would say none should go for this ... Automatically mobile gets heat... While speaking in call voice gets breaks on continuously and also charging is very bad very soon battery gets dry and camera is almost ok to the mark but still overall performance is very bad... It was actually a gift for my sister but every thing got flopped iam very upset on this ... I would better say when u...READ MORE,1.0
"If overall performance is perfect in this price range.But your heavy user, you want a good game and even a camera, this product is not for you.But for those normal users who only use this video call a little internet, this is perfect for them.Battery-7/10, Camera-4/10, overall performance-7/10, build and design-6/10And one important thing is charger out box is not giving fast charger.READ MORE",4.0
"Fabulous mobile at this price level...According to the low budget mobile under 10000 redmi/Xiaomi gives better features more than the price value at this price now they had been launched redmi 9, redmi 9 prime they also have same features like redmi 8 but they are dull in gaming performance but the redmi 8 gives better experience on gaming like good quality of graphics and smoothnessREAD MORE",5.0
"Phone is best in this range. But when i bought it, it was priced 9k, and before a month it was 8k, and now this time it is hitting 10k. Are they taking advantage if a good phone?READ MORE",5.0
"I really don't recommend to buy this for the users like gaming, premium smartphone users.. Because this have higher radiation level, back panel is looks like plastic (i didnt drop my phone to test its toughness even some company like samsung make their budget phone made of glastic [plastic+glass mixture] u can see in M series phone). you can see 5000mAh battery, i say it is all fake... Its just last me for only 3 hr continues use...Points I think is relevent:- 1. If you dont have enough mon...READ MORE",4.0
All rounder phonePro:- 1. Camera is good2. Degein is awesome3. Pubg lite and free fire run smoothly high setting4. Battery backup 👍👍👍Con:-1. Average display2. Front camera average3. Pubg run smoothly but low settingREAD MORE,5.0
Bought this phone as a gift and it looks pretty good. It is hefty to hold and battery back up is amazing!Touch responses seems pretty okay compared to other high end devices but does the job.Processor is fast and good.Ui is also sleek and with less bloatware and many customisation options.Perfect for this budget. Camera is pretty off hence not recommended.READ MORE,5.0
"Awesome👍 thinking not to buy china product. 🙃but still brought this. My previous one also redmi 5A.compared to that excellent phone in this price range crystal clear sound, battery pack up superb fast charging. Front camera satisfactory for my online yoga class. No heating problem after one hour use. Big screen display size good 👍. Will update this review after 5-6month . Thank you so much ❤flipkart for fast delivery. With pay later option. Thanks to ekart n flipkart 🥰😍READ MORE",5.0
I used this phone since month and I thought its right time to review..1.)Camera looks very dull (2/5)2.)Battery life is preety good(4.5/5)3.)Processor is good for normal users but not for gamers(4/5)4.)display is better in this budget (5/5)5.)Fingerprint point is not fast it takes little time to open(4/5)6.)Firstly phone is filled with many apps consumes most of the space in mobile phone..7.) I tried PUBG but my experience was not good(3.5/5)...If u are a gamer and want good came...READ MORE,5.0
Really awesome for mobile.. alludhu.. fast delivery. I like flipkart.. also refer my friends .. genuine product..READ MORE,5.0
Redmi 8 is very beautiful mobile nice camera  battery backup very powerful nice mobile 🤗🤗🤗🥰🥰😘READ MORE,5.0
Nice mobile Performance good Batter backup so good Camera quality this price range goodREAD MORE,5.0
