review,rating
NiceREAD MORE,4.0
Nice ProductREAD MORE,5.0
"Tremendous battery life! Lasted 23 days since 1st charge (Without 24x7 heart rate monitoring)Waiting for the update that'll include ""Call accepting feature"". Somebody please mail to xiaomi to add this feature in next firmware update! 😜READ MORE",5.0
Great. I used sleeping assistant and it was awesome. Many watch faces are present. Using the features with fun and smartness.READ MORE,5.0
AwesomeREAD MORE,5.0
Superb watchREAD MORE,5.0
this was the my best fitness bandREAD MORE,5.0
It's greatREAD MORE,5.0
Excellent product With good packing I have used today with good resultsThank you flipkartREAD MORE,5.0
Gd productREAD MORE,5.0
Nice ProductREAD MORE,5.0
Classy productREAD MORE,5.0
fabulousREAD MORE,4.0
"The best band ive ever seen and the display is hands down one of the best and u will feel the display whenever you wake the screen, just buy it,  ignore all negative reviews,  think positive and the watch faces on this is out standing in mi band 4 watch face appREAD MORE",5.0
Excellent band...... Iam happy with this... U don't regretREAD MORE,5.0
Fabulous bandREAD MORE,5.0
Amazing this band have also amazing hidden featuresREAD MORE,5.0
Osm smart band 4 SuperREAD MORE,5.0
AwesomeREAD MORE,5.0
Superbbb...nyc 👌 👌👌..thnkxx Flipkart..for fast delivery....😍😍😍READ MORE,5.0
Wonderful✨😍READ MORE,5.0
"Tremendous battery life! Lasted 23 days since 1st charge (Without 24x7 heart rate monitoring)Waiting for the update that'll include ""Call accepting feature"". Somebody please mail to xiaomi to add this feature in next firmware update! 😜READ MORE",5.0
Very nice product and battery service is good and  looking very niceREAD MORE,5.0
Good productREAD MORE,4.0
this was the my best fitness bandREAD MORE,5.0
good productREAD MORE,5.0
"Nice band, really useful for daily activity tracking.READ MORE",4.0
Nice product frnds must buy this .READ MORE,5.0
"Awesome band , i using it for my exercise time..READ MORE",5.0
Nice product frnds must buy this .READ MORE,5.0
"Awesome band , i using it for my exercise time..READ MORE",5.0
So stylish Band...READ MORE,5.0
Good product better service than mi storeREAD MORE,5.0
Good product and fast delivery flipkartREAD MORE,5.0
Worth buyingREAD MORE,5.0
Very good quality... loved it!!!READ MORE,5.0
riding on bike also counted as steps. Even small movement of hand also counted as stepREAD MORE,2.0
Very nice produced of this price.. ??READ MORE,4.0
Very nice 👌👌👌 it's awesomeREAD MORE,5.0
Ture on its terms it is.Simply awesome and very easy to use.READ MORE,5.0
"It's looking smart.All the features are working properly with my MI phone except incoming call notification.In spite of giving autostart and no power restriction permission,it is getting problematic.When the period of bt connection is long enough,the band is not receiving incoming call notification.It need the phone reboot to fix the problem.But the battery life is awesome.READ MORE",4.0
Super lovelyREAD MORE,5.0
Nice bandREAD MORE,5.0
"Best smart Band , super quality, working perfectlyREAD MORE",5.0
The product is very nice....READ MORE,5.0
GoodREAD MORE,5.0
Its display is totally gone and shows that only when in charging else its dead don't waste money over it .. So disappointed with flipkart.. I'm not even getting replacement or refund even after doing the whole procedure .. So cheap product and the worst experience on flipkart  worstREAD MORE,1.0
Most selling band in India. Battery backup is the best. Great product. Go for it. Happy with ekart delivery partner.READ MORE,5.0
Very bad Mi band 4 counting steps while drivingREAD MORE,1.0
Nice productREAD MORE,5.0
My favorite band and so beautiful display must buy this product. ?READ MORE,5.0
Very nice productREAD MORE,5.0
Fantastic product 👌. Gd looking and so smart . But there are only chargeing problem. Battery quality so fantastic.READ MORE,4.0
Good if u r looking for this kind of band u can trustREAD MORE,4.0
Battery backup is good. Value fir money productREAD MORE,5.0
Awesome smart bandREAD MORE,5.0
Thanks for the flipkart for the early delivery >Worth band>Excellent battery life..for the first 3 days battery down to 100 to 92 % only >Good Display >Good Accuracy level 4.5/5READ MORE,5.0
Thank you  flipkartREAD MORE,5.0
Nice bandREAD MORE,5.0
Nice bandREAD MORE,5.0
Love it awesome band.. 😍😍😍😍READ MORE,5.0
Mast fillingsREAD MORE,5.0
Good  one for moneyREAD MORE,5.0
Very nice product andREAD MORE,5.0
Awesome 😍READ MORE,5.0
Super great battery life  I like it value of moneyREAD MORE,5.0
"Best in class congratulations who delivered thank you,,,,,READ MORE",5.0
Product is   Awesome    and the delivery man is so much kind and good thank u mi for this band and FlipkartREAD MORE,5.0
Super duper hit band good very smart designREAD MORE,5.0
Excellent.❤️❤️❤️READ MORE,5.0
Awesome band perfectly shows heart rate  very much impressedLook what after 20 days continuous usageREAD MORE,5.0
It's very good 👌😊READ MORE,5.0
It's not a very good product I will say .It's a average band it doesnt give more detailed information about sleep and I don't know it's pedometer and heart rate monitor are accurate or not.The band doesn't vibrate for long time even in the reminder section it vibrates just for few seconds after that it stops.So guys I am not deeply satisfied with this product.READ MORE,3.0
SuperREAD MORE,5.0
Really superb band... Worth for moneyREAD MORE,5.0
This band was not track your foot steps  and it is not good it is use only timing please do not buy  it was not good  please do not waste your time and money it was not goodREAD MORE,1.0
The watch is good and exquisite no doubt  !! But the delivery too time consuming....READ MORE,5.0
Nice productREAD MORE,5.0
I got the second copy of the watch...it was worst...even the touch was not good...READ MORE,1.0
Nice quality. Looks very good. Battery service is excellent.READ MORE,5.0
NiceREAD MORE,5.0
"Works as expected, though I did face some issues in getting the setup with the phone done. Had to charge it fully before I could pair it, but after that it's working fine.READ MORE",4.0
In water it was running buy it self without touchingREAD MORE,3.0
It's good Band and serves the purpose.READ MORE,4.0
Nicely done dhREAD MORE,5.0
GreatREAD MORE,4.0
It's amazing 😍😍😍READ MORE,5.0
Nice  productREAD MORE,5.0
Good 👍READ MORE,4.0
Super 😍😍😍😍😍READ MORE,5.0
NiceREAD MORE,4.0
Must buy productREAD MORE,5.0
Super band 👌👌👌👌Look good 💯💯💯💯 I am happy 🥰🥰🥰🥰READ MORE,5.0
My favourite smart watchREAD MORE,5.0
Price are too much high ...READ MORE,2.0
SuperREAD MORE,5.0
NiceREAD MORE,5.0
Nice one!READ MORE,4.0
Love iyREAD MORE,5.0
The band is really nice and I love itREAD MORE,5.0
Nice bandREAD MORE,4.0
BATTERY I WORST.BATTERY GOES ONLY 2 DAYS  ON 100% CHARGE AND ALARM IS WORSTAND CYCLING WORKOUT IS NOT WORKINGREAD MORE,1.0
"Calorie burn is not calculated that accurately but the steps completed is absolutely to the tee. It's a great product. Completely waterproof and very lite and comfortable to wear. Stylish. Overall, a complete steal in these price rangesREAD MORE",5.0
Good product 😍❤️READ MORE,5.0
AwesomeREAD MORE,5.0
Its Really Amazing❤ We Both Loved It soo much✨️READ MORE,5.0
MiREAD MORE,5.0
Delay receiving call notificationsREAD MORE,1.0
DO NOT BUY. It's a Ripoff. Not a genuine mi product. Even the sensors dont work.READ MORE,1.0
Helpless productREAD MORE,1.0
Good product and also good delivery boy but I have a objection to Flipkart that I have purchased it today and after my purchase it's price dropped by 300.So it's a loss of 300.READ MORE,4.0
Super gadgetREAD MORE,4.0
Value for moneyREAD MORE,5.0
Nice product 1 month battery lifeREAD MORE,5.0
They say it scratch proof but I just mistakenly dropped it on a bed and it's has 27 scratch but it's water proof i cheked and yeah it was water proof  and the display and touch screen was awesome that's why I gave 4 starsREAD MORE,4.0
Just Amazing..READ MORE,5.0
Highly recommendedREAD MORE,5.0
Super good but not excellentREAD MORE,4.0
This is very nice band. I love this bandREAD MORE,5.0
Everything in this watch is nice but sometimes it doesn't respond.READ MORE,3.0
I bought it but it was did not connect to mifit appMay be it's a duplicate product there is no mention mi any where in watch With out connection of phone it showing timeREAD MORE,1.0
Nice product from mi. It suits on my hand. Perfectly working.READ MORE,4.0
Never buy this band from flipkart.If you have any issue they will never return the product.Worst product I received from flipkart.They don't have better return policy.Very much bad experience from flipkart.READ MORE,1.0
Device is ok but strap is out of the shape....not satisfied....not worthy of prize....return policy do not workingREAD MORE,1.0
Nice product with more features battery backup is also near about 10 daysREAD MORE,4.0
Awesome battery...good go for itREAD MORE,5.0
Awesome Products show real time location and And show heartbeat simply connect to mobile display features is cool set your favourite imageREAD MORE,5.0
Amazing watchREAD MORE,5.0
Nice watch....... Good...... 😊Nice product ....... Just amazing.........READ MORE,4.0
GoodREAD MORE,5.0
Good productBut still need some optimizationREAD MORE,4.0
"I installed mi fit app and in add account option I have selected my google fit account, I added google fit to it ,but it does not syncing with Google fit app. Steps in mi fit app are different that Google fit app, what should I do now?READ MORE",3.0
NiceREAD MORE,5.0
Nice Product In Valuable Price... All over good experience.READ MORE,5.0
It is best .READ MORE,5.0
GoodREAD MORE,4.0
i have also used mi band 3. band 3 compare to band 4 is upgraded. it is very useful.READ MORE,4.0
You should buy it definitely.READ MORE,5.0
Nice to buy .... Good battery life upto 7 days and features.READ MORE,5.0
You should buy it definitely.READ MORE,5.0
Nice to buy .... Good battery life upto 7 days and features.READ MORE,5.0
Best from the restREAD MORE,5.0
Super product nycREAD MORE,5.0
"Good product, Wallpaper are very awesome👍👍👍, worth money💵💵💵💵💵🤑READ MORE",5.0
Fantastic watchREAD MORE,5.0
Good product.but little bit issue in accuracy.mi app work with it properly.READ MORE,4.0
Superb qualityREAD MORE,5.0
build quality is really good and the delivery is super fastREAD MORE,4.0
Awesome performance 💙❤️🤟READ MORE,5.0
Superb.. 💜READ MORE,5.0
Nice productREAD MORE,5.0
Battery life is ok however it doesn't give the accurate distance that you have covered.better go for any other brand.READ MORE,4.0
Best product..READ MORE,5.0
AmazingREAD MORE,5.0
Flipcart palicy is verry badREAD MORE,1.0
Bad productREAD MORE,1.0
Super product must buy super batteries life with connect to phone 16 days without connecting phone 22 days super 👌👌👌👌👌👌👌👍READ MORE,5.0
Battery backup is worst. Every day charging needed.READ MORE,1.0
Very good productREAD MORE,5.0
Worthy......READ MORE,5.0
Good battery life. Heart rate monitor is not working properlyREAD MORE,5.0
Amazing product 🎯😇READ MORE,5.0
Nice lookingDelivered in 3 day Thank u flipkartREAD MORE,5.0
GoodREAD MORE,5.0
GoodREAD MORE,4.0
Great band as it's predecessors but a little over priced.READ MORE,4.0
Good .READ MORE,5.0
Awsome band.. it's totally worth it.. everything is great.. touch display is so sensitive which makes it more perfect..READ MORE,5.0
"Good, lighty weight...READ MORE",4.0
Good 1READ MORE,4.0
It's good.I recommend it to others..go for it guysREAD MORE,4.0
"Nice watch , battery back up excilentREAD MORE",5.0
Battery backup is really great. Fully satisfied.READ MORE,5.0
still more features should be added.READ MORE,3.0
Very nice band good workingREAD MORE,5.0
Must buy worth the price..READ MORE,5.0
Nice bandREAD MORE,5.0
Exleant watchREAD MORE,4.0
NiceREAD MORE,5.0
Really it's so good but charging time too lateREAD MORE,4.0
Battery duration is worst the company claiming battery life about 20 days with in single charge but mine completely dried with in 4 to 5 hours therefore the stage of not paired on my phone it is very disappointedREAD MORE,1.0
"not good as expected battery is draining,  when recieved battery was dead again i chargedREAD MORE",1.0
Very bad battery bakup  100 % chrg  only use few hours very bad product mi band 4.........😖😖😖 do not recomend to any oneREAD MORE,1.0
not by battery 2 days charge onlyREAD MORE,1.0
wonderful  😍😍😍READ MORE,5.0
"After using for 2 days, the device went off and is not turning on againREAD MORE",1.0
it's very bad when I went to the return itis not showingREAD MORE,1.0
"Battery not as expected,READ MORE",2.0
Awesome productREAD MORE,5.0
Poor battery performance Waste of moneyREAD MORE,3.0
Nice Mausam bheje 10 build quality niceREAD MORE,5.0
Worst product everREAD MORE,1.0
GoodREAD MORE,5.0
"Awesome product and fast delivery by flipkart ,battery backup excellentREAD MORE",5.0
Nice productREAD MORE,5.0
Good greatREAD MORE,5.0
Very nice product looks primiumREAD MORE,5.0
Nice watch it is fantasticREAD MORE,5.0
Not highly recommend.READ MORE,2.0
Nice❤️READ MORE,4.0
NiceREAD MORE,4.0
OkREAD MORE,4.0
It's not connectedREAD MORE,1.0
product lag so muchREAD MORE,2.0
My son is very happy 😍battery backup  hai 20 days....very good.... Thanks flipkart.... Delivery very fast only 4 days 😊READ MORE,5.0
Very attractive band but please add some more customisable wallpaperREAD MORE,5.0
this band is awesome😎READ MORE,5.0
awesome product..... mi band 4 love it.....READ MORE,5.0
"Not good,Scratch in the screenREAD MORE",1.0
Mi band 4 best bat🔋 life 7-10 dayREAD MORE,2.0
Not work goodREAD MORE,1.0
Ossam productREAD MORE,1.0
Not so goodREAD MORE,1.0
Not working for chargerREAD MORE,2.0
Excellent product thanks to flip kartREAD MORE,5.0
Just loved it ..Thankyou flipkart.READ MORE,5.0
Good productREAD MORE,4.0
Nice loking hendREAD MORE,5.0
Good productREAD MORE,4.0
It's AmazingREAD MORE,5.0
Good ...READ MORE,4.0
No Use ProductREAD MORE,2.0
Cheap qualityREAD MORE,1.0
GoodREAD MORE,5.0
Gud product but charege very low timeREAD MORE,4.0
Have been using for 2 weeks now. This band is awesome. But I don't know how to check my BP. Please guide me🙏🙏🙏❤️❤️❤️READ MORE,5.0
The display went off after using only for a few days.READ MORE,1.0
NiceREAD MORE,5.0
This product is very goodREAD MORE,5.0
Really Nice Product Value for moneyREAD MORE,5.0
"Good for activity ,,trackerREAD MORE",4.0
Prodect is damegeREAD MORE,1.0
SuperREAD MORE,5.0
Don't buy totally wasteBegger productREAD MORE,1.0
Super fantastic productREAD MORE,5.0
best oneREAD MORE,5.0
Very smartREAD MORE,5.0
"Yes It's Very Good But Seems To Be Like Small In Hand,Better Buy Band 5..READ MORE",5.0
"Charging cable 3rd class, broken within 24 hrs.READ MORE",1.0
Charged yesterday night at 8 pm 100%After 1 day  8 pm battery is 97%READ MORE,4.0
Satisfied for band and deliveryREAD MORE,3.0
Sufficient for the priceREAD MORE,5.0
Good product ....READ MORE,4.0
OkREAD MORE,4.0
NiceREAD MORE,5.0
Awful...Product was garbage just waste of incredible moneyREAD MORE,1.0
HotREAD MORE,4.0
Wonder fullllll😊😊😊😊READ MORE,5.0
As expectedREAD MORE,5.0
Nice lookingREAD MORE,3.0
Nice bandREAD MORE,4.0
Mi means always good.READ MORE,5.0
Loved itREAD MORE,5.0
It is very niceREAD MORE,5.0
Excellent productREAD MORE,5.0
Superb productREAD MORE,3.0
GudREAD MORE,5.0
GoodREAD MORE,5.0
GoodREAD MORE,5.0
Good productREAD MORE,5.0
Very bad product receiveREAD MORE,1.0
"The band works fine for showing the time and steps covered but there are only 3 skins available in the name of multiple skins. There should be more skins for better display. Above this the charging method is little bit tacky, you have to remove the digi capsule from thr band to charge it. Overall a good product for a person not so tech savvy.READ MORE",3.0
GoodREAD MORE,5.0
Not worthREAD MORE,1.0
"It is definitely a good product it values for money battery is one the main features it lasts upto 7-8 days with activity tracker,idle alert and heart rate monitoring is not up to the mark but it's good product can rely on it if you are searching for one it can be good option.READ MORE",5.0
Waste for money damage band reciveed don't purchaseREAD MORE,1.0
Very nice 👍👌👌👍READ MORE,5.0
Not badREAD MORE,3.0
Good productREAD MORE,5.0
Awesome watchREAD MORE,5.0
Worth for money really love this watch very much.READ MORE,5.0
GoodREAD MORE,5.0
Nice brandREAD MORE,5.0
OkREAD MORE,4.0
Good QualityREAD MORE,5.0
worst product is badREAD MORE,1.0
Good product heart monitoring wrong 112READ MORE,2.0
Battery backup is very good and other activities are pretty good and it looks very stylish . I am satisfied with my it 😊READ MORE,4.0
Excellent battery backup is very goodREAD MORE,5.0
Nice productREAD MORE,5.0
A one productREAD MORE,5.0
Touch Not working properlyREAD MORE,1.0
Excellent productI also bought grey bandREAD MORE,5.0
Good productNice qualityREAD MORE,4.0
Very good productREAD MORE,4.0
Not good productREAD MORE,3.0
Nice watch this is amazing.READ MORE,5.0
Amazing productREAD MORE,5.0
Nice productREAD MORE,5.0
It was to good but its screen is small not to much overall it was goodREAD MORE,5.0
Good defective chargerREAD MORE,1.0
Nice lookingREAD MORE,3.0
Nice bandREAD MORE,4.0
Mi means always good.READ MORE,5.0
Loved itREAD MORE,5.0
It is very niceREAD MORE,5.0
Excellent productREAD MORE,5.0
Superb productREAD MORE,3.0
GudREAD MORE,5.0
GoodREAD MORE,5.0
GoodREAD MORE,5.0
Good productREAD MORE,5.0
Very bad product receiveREAD MORE,1.0
"The band works fine for showing the time and steps covered but there are only 3 skins available in the name of multiple skins. There should be more skins for better display. Above this the charging method is little bit tacky, you have to remove the digi capsule from thr band to charge it. Overall a good product for a person not so tech savvy.READ MORE",3.0
GoodREAD MORE,5.0
Not worthREAD MORE,1.0
"It is definitely a good product it values for money battery is one the main features it lasts upto 7-8 days with activity tracker,idle alert and heart rate monitoring is not up to the mark but it's good product can rely on it if you are searching for one it can be good option.READ MORE",5.0
Waste for money damage band reciveed don't purchaseREAD MORE,1.0
Very nice 👍👌👌👍READ MORE,5.0
Not badREAD MORE,3.0
Good productREAD MORE,5.0
Awesome watchREAD MORE,5.0
Worth for money really love this watch very much.READ MORE,5.0
GoodREAD MORE,5.0
Nice brandREAD MORE,5.0
OkREAD MORE,4.0
Good QualityREAD MORE,5.0
worst product is badREAD MORE,1.0
Good product heart monitoring wrong 112READ MORE,2.0
SuperrREAD MORE,5.0
Excellent battery backup is very goodREAD MORE,5.0
Best as valueREAD MORE,5.0
Not good prideatREAD MORE,1.0
Nice I like itREAD MORE,4.0
Good qualityREAD MORE,4.0
WasteREAD MORE,2.0
GoodREAD MORE,5.0
Very niceREAD MORE,5.0
GoodREAD MORE,5.0
GoodREAD MORE,3.0
GoodREAD MORE,4.0
GoodREAD MORE,4.0
Awesome productsNicely work this productREAD MORE,5.0
Mind blowingREAD MORE,5.0
This is an amazing product...READ MORE,5.0
Osm..😍READ MORE,5.0
"Absolutely in love with this product. The step count is more or less accurate. It has tonnes of features including activity tracking, sleep monitoring and heartbeat monitoring. On top of that, it can help you with notifications from allowed apps on your phone. Although the screen is small, but you can sufficiently read any mails or texts. Over all, been using for sometime, and would recommend to anyone looking to start exploring the world of smart watches.READ MORE",5.0
"It's been 10 days using the band,  really satisfied with the productREAD MORE",5.0
NiceREAD MORE,4.0
Super hitREAD MORE,3.0
Awesome 🤩READ MORE,5.0
ExcellentREAD MORE,5.0
Same as shown the product is good...READ MORE,5.0
This is very good product I am very happy from Flipkart it is very fast delivery.READ MORE,5.0
Awsm❤️READ MORE,5.0
Smart band 4 is so GoodREAD MORE,4.0
NiceREAD MORE,5.0
SuperREAD MORE,5.0
Super 😘READ MORE,5.0
Good qualityREAD MORE,5.0
Loved it . ThankyouREAD MORE,5.0
Not goodREAD MORE,3.0
OkREAD MORE,3.0
Very very good bandREAD MORE,5.0
GoodREAD MORE,4.0
It's super can buy suitable for ages8+READ MORE,5.0
Very bad productREAD MORE,2.0
Very nice productREAD MORE,4.0
BestREAD MORE,5.0
Fantastic productREAD MORE,5.0
Its a ok type productREAD MORE,4.0
Very nice. ।।READ MORE,5.0
NiceREAD MORE,5.0
"Good quality, and thank you so much flipkartREAD MORE",5.0
Be careful....READ MORE,4.0
NiceREAD MORE,5.0
Wrost itme defected PC received from Flipkart very disappointingREAD MORE,1.0
Great at this prize ..specially the design 👍👍READ MORE,5.0
Nice productREAD MORE,5.0
Thank you Flipkart received on time Affordable price Great product and recommend to allREAD MORE,5.0
"Nice , Valuable of MoneyREAD MORE",5.0
Super qualityREAD MORE,4.0
GoodREAD MORE,4.0
GoodREAD MORE,5.0
bast watch i love itREAD MORE,5.0
Wow..READ MORE,5.0
Battery backup is just 5 to 6 hoursREAD MORE,1.0
My mi 4 band dead in 11days ..... totally wasteREAD MORE,1.0
Good ProductsREAD MORE,5.0
NOT WORTH Rs 2009READ MORE,1.0
Worst product… waste of money…READ MORE,1.0
Super product u can buy itREAD MORE,5.0
GoodREAD MORE,3.0
GoodREAD MORE,5.0
Good in this priceREAD MORE,5.0
Quality product. I am very happy with this product.READ MORE,5.0
"Delivered quickly,,,,impressiveREAD MORE",4.0
My son like it very thanksREAD MORE,5.0
Very nice 🙂.I love this productREAD MORE,5.0
Best bandREAD MORE,4.0
Quality his good and waterproof I have used inside the pool and many times in waterREAD MORE,4.0
Must buy product...nice one ...simply superb..READ MORE,4.0
❤️❤️👌🏼👌🏼 love itREAD MORE,5.0
Very nice product I love this bandREAD MORE,5.0
Wrost watch .....dont buy itREAD MORE,1.0
NiceREAD MORE,4.0
Lovely Product. But battery Backup is not as promised. Charged 100% and wearing from last 5 days for 24 hrs and today battery is 30%. So based on reverse calculation max it can survive upto 8 days.READ MORE,4.0
Superb osamREAD MORE,5.0
Very good 👍👌👍 excellentREAD MORE,5.0
Best this Mi Smart Band 4.. best features. perfect distance & steps counting. Best for the Athletic. design is Osm😍 Nice for lifestyle.READ MORE,5.0
GoodREAD MORE,5.0
Very poor product plz don't purches it if u purchase once then it will be not rutern they will huras you. Plz don't west your money I lost my 2000ruREAD MORE,1.0
Good productREAD MORE,5.0
SuperREAD MORE,5.0
Very good productREAD MORE,5.0
Nice productsREAD MORE,4.0
Product is worth for moneyREAD MORE,5.0
OKREAD MORE,3.0
Battery quality is very wickREAD MORE,1.0
Strap got broken after few months of useREAD MORE,3.0
Good productREAD MORE,5.0
Please mi smart band 4 battery is not good and I m not happy wit this and please come and take I want to order mi band 5READ MORE,5.0
NiceREAD MORE,5.0
Product is damageREAD MORE,1.0
Battery backup is very poorREAD MORE,1.0
Good productREAD MORE,5.0
GoodREAD MORE,5.0
bast watch i love itREAD MORE,5.0
Wow..READ MORE,5.0
Battery backup is just 5 to 6 hoursREAD MORE,1.0
Good productREAD MORE,5.0
Ultimate purchaseREAD MORE,5.0
Worth it!!!READ MORE,5.0
Value for money 🤑READ MORE,4.0
Verymuch disappointed.. Not able to pair it with the phoneREAD MORE,1.0
Nworth of buyingREAD MORE,4.0
GoodREAD MORE,5.0
Good product!!!READ MORE,4.0
Nice 🥰READ MORE,4.0
Very bad battery performance.(only 6-7) hours  performance the battery.Never buy this band from Flipkart.if you have any issue they will never return the product. worst product I received from Flipkart. And there is no option for return alsoREAD MORE,1.0
My son like it very thanksREAD MORE,5.0
Very nice 🙂.I love this productREAD MORE,5.0
Best bandREAD MORE,4.0
Quality his good and waterproof I have used inside the pool and many times in waterREAD MORE,4.0
Must buy product...nice one ...simply superb..READ MORE,4.0
