review,rating
"The pulling rope breaks, after few time usage. Its better to opt for electronic one than manual one.",2.0
This is the second time I'm buying first one was good but to my bad this the string has stuck & no more working,2.0
"Main part is blade and thread. Within 2 months thread cut into half. How can I use that again? Thread is of bad quality, all other like blade, body are good",2.0
Useless piece. Garbage. Made out of cheap plastic. Do not buy.,2.0
It broken,2.0
Nice,2.0
Much less capacity. Much smaller than the other products in this cost,2.0
Developed crack in one week,2.0
"Very small, blades are not sharp,",2.0
Brittleness,2.0
Build quality is not like before. Poor plastic,2.0
The spring that pulls the thread back is brocken. It was weak.,2.0
"Bought it in November, Doesn't work any more in January. Hardly used it 3-4 times.Not worth spending",2.0
I have used it earlier also but this pc seems defective. Lot of noise and was not easy to chop.,2.0
Blade sharpness is not good.,2.0
Too small... 1Ltr one is good,2.0
Not usefully,2.0
The mechanism is not sturdy,2.0
"Though its a handy product, bowl plastic is very poor. Cracked on third time of use only.",2.0
Does its job well but it broke sooner than expected.,2.0
Use only tomato and Onion choping.,2.0
"Product was good but not even lasted for a month, totally disappointed",2.0
broke in just one use.low in quality.,2.0
Good,2.0
Very helpful.. Great product.. Used in my mom's house during Ramadan.. Loved it so i ordered it for my self.. 👍,2.0
Not durable at all. Easily impaired,2.0
Nice chopprwork smoothly...,2.0
I like it's look...,2.0
The old one was very good. The new design doesn't choose the items on top and only chops the items at the bottom of box,2.0
Rope is not free to use. It may struck frequently.,2.0
Bad product very Flimsy and delicate Contraption,2.0
I have purchased it 20 days ago but it is not working now. I think quality of spring used is very low quality.,2.0
I purchased the same product a month ago... very useful bt now i m facing the problem of string pulling. It does does not pull smoothly so it upsets me.,2.0
Bed quality and service is very bed.,2.0
Average smaller,2.0
Item is damaged please replace another one,2.0
Poor plastics,2.0
Very small,2.0
The spring mechanism got spoilt within 7 - 8 months of sparing use. Waste of money.,2.0
My product is not working after chopping some vegetables due to some problem .So I'd like to know about the warranty and the  exchange of the product,2.0
Quality is not good,2.0
Product is good by this price,2.0
Stretch is not working fine after 10 days of use. Worse,2.0
This is too small👎👎,2.0
Product is good. For product 4 star.But for courier blue dart 0 star. The worst courier company.,2.0
I got damaged product,2.0
MY FIRST CHOPPER IS WORKING FINE SO I ORDERED ANOTHER ONE BUT SECOND TIME THE THREAD CAME OUT WHILE I WAS CHECKING THE CHOPPER THAT ITS SMOOTH OR NOT,2.0
Not good at this price,2.0
"Quality of material is good but you will be fastruated when often retracted manual thread stuck in the middle..and also, since its very small in size it could chop only a small quantity stuffs at the time..so its wasting so much time ..ultimately I dumped it...hence,I feel its not worth for money what we pay..may be worth an around Rs.100 .",2.0
String gets broken after some days of use. I already purchased two but same issue. They should sell top lids separately so that we can use it with remaining parts. What to do with extra jar & blades?,2.0
it was working very finely for few days but after that Thread got stuck after few uses.......Now totally useless....not satisfied ....return should be their....,2.0
This product is at least 40 Rs more than in the original store. Better to wait. Extra costs have already been loaded herein,2.0
The product was easy to use and worked very nice but the thread got stuck and now each time we use this the thread gets stuck and doesn't works now. Waste of money.,2.0
One can get this product in the local market for a much much lower price.Product is very good. Not satisfied with the given price.,2.0
It's container is not tough. Its edges broken when fallen from height of 3 feet. Not recommended to buy.,2.0
Working z  proper...but small in size,2.0
Chops well but not my cup of tea. Chops onion into very fine pieces that it gets crunchy when you cook giving a different taste,2.0
Lasted only for a month.,2.0
for few days it worked very well but from last one week the tread got struck and it didnt chop anything and it is lying useless..so not worth it and its a mistake on my part i didnt check for the return date and wasted my money.,2.0
Good,2.0
"Like it in the beginning. But, the string handle which has to be pulled for chopping has got stuck after a few uses.",2.0
Broke within 7 days of purchase.  The one I had before this lasted 2 years. Disappointed.,2.0
Plastic Material the product  quality is not good ...,2.0
The spring broke at third usage....returned the product... probably the material quality is not good.,2.0
