review,rating
"Samsung M31 is the best ever mobile I found till now with ""6000 mAh"" monster battery, superb ""64 MP Quad Camera"", sAMOLED Amazing display, 6GB RAM and 128GB ROM, very quick fingerprint reader and many more. I personally feel this mobile is made for me and people who need great battery, camera and lots of space for storing as many documents or videos as we required. As I am a student, I have to watch lots of lecture in mobile for that everyone need good mobile battery which is not present in other mobile except Samsung M31 with an student friendly budget. It's unbelieveable that I have a mobile with wonderful features within Rs. 15,999 only, no other company given so many things. This making me forever customer of Samsung, I am really very thankful to Samsung team for designing such an amazing mobile for us. Although most of the company send earphone with there mobile, Samsung hadn't delivered till now. It is sad because I have to use local earphone with an amazing Samsung M31 mobile.",5.0
The phone is very amazing it's more than expectation. I ordered black version with 6GB of ram and 128 GB space. Best smartphone in this segment price. The trump card  of this phone is camera. What a wide angle and selfie  captured by this phone amazingly good..  all the best feature you will get on this price.,4.0
"II am writing this with 4 months of usage.Issue1: Getting On-Hold automatically during calls.Issue2: Call recording also autmatically ON during calls even we dont need.Issue3: Sensors are very bad, not able to recognize call is going or not.Issue4: Camera stabilization is very bad, not able to take photo of scan docs perfectly, always it used to be blurred.Issue5: Charging time is more, even though they are telling 15w charge. My old phone get charged quickly rather than this.When i tried to reach customer care toll free, there is no response from them saying ""Limited staff"". Think before buying this model twice.",1.0
Charging time up switch of me 6 hour me 51%Or battery life lowMaick me problem,1.0
"I was using Samsung J2 earlier,  excellent phone,  later shifted to moto X4....after long time switching again to Samsung after hearing the success of M30s. Little disappointed. It's an average mobile phone.1.The finish of the phone is below average. If we use this mobile without back cover,  please will judge that this guy is using cheap Mobile,  I am covering it up with spigen cover now. It is not even like Samsung J2 mobile. Poor plastic.(ABS).2. CAMERA,  I use to take lot of mobile photographs  it's my hobby,  I don't see any difference in this megapixel and 3 or 4 camera's....if you are better cameraman, single camera is enough,  since it is with 4 camera we try to take different pictures,  camera okay. Lot of night in low light. Macro is 5 MP, no clear picture....3. Reception of Mobil signal, I felt slightly weak,  when I compare with motoX4, I was using it for nearly 2 years, now with M31s, I am not getting proper data connectivity inside home. Further I have to check...4. Mobile phone is mobile slightly heating up, not like mi,  but it is not like earlier Samsung.5. Battery it mega but last for one complete day, there is ko need to search charger in the evening,  but we need to charge it in the night, the charging time is long since the battery 6000mah. There will be possibilities of partial charging of battery, which may reduce the life of battery.Samsung could have done better, looks like urgently cooked",3.0
"As I waited for a really long time to buy my Samsung galaxy phone, I am pretty disappointed with the performance of this phone.The camera quality and features are fine . But the fingerprint reader asks for so many attempts.Major issue with this phone is that it keeps restarting for no reason. That too 3 to 4 times a day !Intially I thought it needs an update and might work fine after that but that didn't work too.It's not very pleasing when it restarts in the middle of some important work you trying to finish.I have been using this phone for a month now but it has not been working upto my expectations.Sorry but not happy with my purchase.",2.0
"Samsung Galaxy M31 smartphone runs on Android v10 (Q) operating system. The phone is powered by Octa core (2.3 GHz, Quad core, Cortex A73 + 1.7 GHz, Quad core, Cortex A53) processor. It runs on the Samsung Exynos 9 Octa 9611 Chipset. It has 6 GB RAM and 64 GB internal storage.Samsung Galaxy M31 smartphone has a Super AMOLED display. It measures 159.2 mm x 75.1 mm x 8.9 mm and weighs 191 grams. The screen has a resolution of 1080 x 2340 pixels and 403 ppi pixel density. It has an aspect ratio of 19.5:9 and screen-to-body ratio of 83.92 %. On camera front, the buyers get a 32 MP f/2.0 Primary Camera(26 mm focal length, 2.8"" sensor size, 0.8µm pixel size) and on the rear, there's an 64+8+5+5 MP camera with features like 8 x Digital Zoom, Auto Flash, Face detection, Touch to focus. It is backed by a 6000 mAh battery. Connectivity features in the smartphone include WiFi, Bluetooth, GPS, Volte, and more.It is a good product to use. Best feature  is it touch,processor and camera with effective  rate",5.0
Poor camera and display quality. Its not a 64 MP camera it's  quality is like 8 MP camera. Flash is not working in 64 MP ratio.And Amazon is also not returning this item. Vivo gives more quality in this price range. Now a days Samsung is selling it's name only not quality. Don't buy this.,1.0
Very very disappointed about the quality of the product...used only for 10 days...then a black spot started appearing in the back camera..visited Samsung Garia service centre.They denied to replace the product as I have purchased it online..However they took my complain and advised that they will change the camera but that is a time consuming matter.really disappointed after investing hard earned money in Samsung...very very poor quality product..,1.0
1.Good Camera but produces Noise in Indoor Lighting Conditions Could be Fixable through an OTA Update.2.Very Good Battery Life.3.Good Display but lacks HDR 10 support.4.Processor Gives Average performance compare to Qualcomm Snapdragon Processors but its sufficient for Normal People Who don't play Heavy Graphics Related Games.5.Physical Fingerprint Scanner is Quite Fast But An In Display Fingerprint Scanner Would Give Better Experience On This Smartphone.6.Software on this device is Smooth like a Butter and Packs Some Really Good Features but Real-time Network Speed Option Should Have Been Provided For Better Experience On This Device.Maybe Samsung Could provide this feature thought OTA Update Later On.7.This Phone Comes with Corning Gorilla Glass 3 but They should Provided Corning Gorilla glass 5 as other brands are providing in this price range.,5.0
Awesome  screen .Awesome battery  .Awesome  cameras .Specially  ... one UI 2.0 of Samsung  is superb. I used Samsung  Galaxy  alot but for 2-3yrs i was on moto and others ... but being  back to Samsung ... it's  worth it .Go for it ... the screen is just min blowing  at this price . No one can beat it .Also .. I don't  play any games ... but i read alot and watch plenty of movies ...but being  an experienced  smartphone  user i can tell ... it can run any game without  lag .. with 6 gb + exynos 9611 processors (if I'm  ri8) . Same as A51 which cost 24k .Just go for it .1 thing is plastic body ... but body is also very good ... not like previous  plastic  Samsung  ... it's  glossy ... but any way we are gonna use back case  ... so it doesn't matter  anyway .1 thing - Biometric  take some time to get use to i guess.It's  a large device ... side fingerprint  would have been best .And face unlock  take some time ..... face unlock is not that good i would say . But may be due to extra security  .. we have to make sure of correct  angle and light  .,5.0
"The mobile is a typical Samsung phone nothing special. The only attraction is quad camera and that too is not good, picture quality is like 8 MP camera. I exchanged my Vivo V9 with it and now i'm regretting it. Vivo V9 was far better than M31. If you are going by smart look and quad camera than i am sure this phone will disappoint you.",2.0
What to say lot to go throughPurchased it on Amazon aug25th1.Noticed it has poor sound2. The charger labelled as fast charging but takes too long to charge3. Not a good product by SamsungCoz here comes the main issue4. It stops chargingI took it to the Samsung service center which who said they need to change the charging port but it seems absolutely new n fine to me woth no charging issue6. I chatted with Amazon  customer  care where they said exchange would be possible but after a service denial letter from Samsung which is really impossible .Its really painful to put this review n much more than this is spending almost 18k to this mobile which I expected a better mobile from Samsung n service from amazon,1.0
"Received my Samsung Galaxy M31 on 7th Mar. It cost me 15,999 rupees.Literally shocked to see the Indian sim card only labeled on box.Immediately called Amazon customer and their response is pathetic. They said they cannot write everything about product.Product description is based on what features they want to show to customer. As it is a electronic item so there is no return possible, only replacement option is available if there is any fault in the product and cannot do anything more.They are not ready to accept the fact that they are hiding such a important information that this phone cannot be used outside India.Learnt my lesson and will not be ordering any high value product from Amazon in future.They are only good enough for groceries and small items.",2.0
"Your browser does not support HTML5 video.


   The Amazon tamper proof packaging & timely delivery is always worth a thumbs up.The product was delivered without any issue, but after unboxing, when I wanted to switch it on, it just wouldn't. I was expecting the phone to have some juice, at least 20-30% battery, but it was not so. When I connected it to the charger, the battery level was 0%. So I charged to 20% and then switched it on..and it actually started in the recovery mode, instead of normal boot. And that was a surprise..but then I could boot it normally.After this initial scare, the setup was normal and smooth.I like the look & feel of the product, and as compared to my earlier Moto One Power, it is way lighter even with a 6000 mah battery. But I do have a feeling, Snapdragon is a bit smoother than Exynos.Overall for me, after two days of usage, I am satisfied with the performance. The camera output, both front & rear, are really good, though I have not used all the modes yet.For me, the most useful features are the in-built call recording facility and the always on feature (I though always on was only available with Motorola).In short, I would say, it is a value for money device.I purchased the phone in March 2020, and by end of July 2020, I have received 2 security and feature updates.I have used the camera in the last 5 months. The results are very satisfactory. There may be some limitations in low light photography, but with a little tweaking, you get good results.",5.0
The phone worked fine for a year till it was in warranty. The camera quality was average. The built and the back panel was not upto the mark but was satisfactory in this price range. The issue of suddenly freezing while using and restarting repeatedly on its own started arising exactly after one year. The hard reset and software upgrade did no help. The service centre demanding around Rs. 8k for a full motherboard replacement. Much of the m series smartphones are facing this issue due to a software update that causes this kind of problem in the hardware. The samsung community members app is flooded with this issue faced by various users in the m and a series smartphones. This is not at all expected from samsung.,1.0
"I have a Samsung M31SYMPTOMSa) all videos regardless of the application used are playing on fastforward with no sound. This happens on all apps incl youtube, netflix, amazon prime, including videos I have been sent via WhatsApp. b) there is no sound on the phone at all - nothing when I play music, it doesn't ring when someone calls me, and even though i can pick up the call, I can't hear the other person's voice and they cant hear mine ATTEMPTED FIXES THAT DID NOT WORK1. Restart multiple times2. Reset app preferences3. Play with Dolby settings (restore to default, turn off/on)4. Wipe cache preferences using volume up/down buttons then rebooting5. Adjusting all the volume settings to make sure nothing was muted6. Turn phone on on safe mode to ensure it wasnt the apps that were buggy (and played a video I had stored on my phone but same issue)",1.0
"Writing this review after 10 days of usage.Pros:1. Samsung's Super AMOLED Screen2. Massive 6000 mAh battery3. 64 MP Quad Camera4. One UI 2.0 based on Android 10 out of the box5. Dolby Atmos SupportCons:1. Exynos 9611 is fair enough to handle the daily work but it's a little old processor, it would be better if it would come with any of the latest ones.2. Fingerprint sensor is adequately fast but it's a capacitive and back mounted. It would be better if it would have in display one.3. The phone has a massive 6000 mAh battery and it supports fast charging only upto 15 watt. It would be better if would support 25 watt because it takes quite a time to charge the battery fully.N.B. I am not a gamer. I haven't done any gaming. You will need to go to YouTube for gaming reviews.",5.0
"Heating issuesLagging issuesNetwork issues these are the main problems of samsung phones..we dont need a monster battery or camera /SAMOLED display,. just need a basic performance",1.0
"Bought phone on May 21 and Screen broke on June 21. Customer care while e-mailed said that it is covered under warranty- Service Centre denied to replace screen, asking for 5k Plus taxes. Why should anyone buy a product that has NO GUARANTEE? Is this the service of the product?",1.0
"This phone has mic problem...... Very inconvenient to use.... I regret buying this phone! So expensive... N yet below average performance.... I have to always hold the phone close to my mouth so that other person can hear well.... Forget about other features... Even if they are good, the mix performance masks it all!!!",2.0
"I am writing this review after using this device for two month. This phone have very nice Battery back-up , display. Now I will let you know reality this phone heats up and due to this problem my phone motherboard had liquid leakage and my phone was dead. When I reach service center there I find maximum people have same issue of heating in this same model, and at center engineer told me out of 200 phone there is issue in 50 product that why we are here, they refuse to replace product. But thank god I have purchased insurance so motherboard cost Rs8,450 was paid by insurance but insurance only cover one time damage so i was in safer side. At the end I have trust issue with this device so I sold this product as I was insecure after repair all of sudden my phone is dead I will not get anything for dead phone.  My phone E.M.I is also not completed but I have to sale this phone so guys I will warn you to research a lot and then take a riskSo I will advise just don't be excited by company ad and purchase they will never let you know reality. It's your hard earn money so think a lot.",1.0
"Swarup Saha Verified PurchaseHONEST M31. HONEST PERFORMANCE. HONEST PRICE.Honest review for a Honest Samsung phone. I am writing this review after using M31 for more than four month. And my verdict based on truly improved Samsung M series with my experience & tested after usage only.BUILD QUALITY.Superior, as it matches any S series flagship premium in classy look, strong built for this budget amount. My hand is small but still I found 6.5 inches display is good to handle as it is well managed for one hand use also.DISPLAY & FINGERPRINT.With Samsung SuperAmoled display you can truly trust the amazing view angle. Now in M31 feature of Widevine L Certification you can enjoy all those global Dolby theatre experience. I found it reliable for my 1920p to 4k level of movie watching without any distraction due to Infinite U display which gives Full Screen Ratio. Fingerprint on back is much faster than I expected. It doesn't takes a second also to open. Even FaceUnlock is faster.BATTERY.Main benefit of this midrange M series is it's maasive 6000mAh battery which gave me enough juice for nearly 3 days continuously. Tested.CAMERA.This time M series did a honest job by giving us a INTELLI camera of 64 mwgapixel with Single Take feature. Samsung gives what it advertises. Which made me to stick to Samsung brand. My usage of Camera is high & I found no complaints at all in focusing a shoot. Good color saturated. Well bright night shots. Macro shots r OSM. The depth & clarity of 64 megapixel is more developed in this M31s model. So no complaints.PROCESSOR.After using for more than half month I must say, Exynos 9611 works wonderful liquid speed when it is combined with LPDDR4X RAM technology. I have not faced any lag in PUBG or ASPHALT-9 hight end games, in medium setting which is good for battery saving. So 2.3Ghz speed accomplished. No complaints for the budget spent.SOUND QUALITY.After using for hours I found the Speaker this time Samsung made is much improved with Bass Stereo which was missing earlier. The in-ear delivers your ear the pure Dolby Atmos with clear precision and crystal clear bass effect.Bang for the bucks go for it. Thanks Amazon for Safe delivery.1,309 people found this helpfulHelpfulReport",5.0
I recently purchased m31 mobile set. I am very much frustrated with the net connection. In my area Airtel network is very strong. But the internet connection is automatically disconnected in this mobile. Do everything but could not solve the problem. In the past I had used same data. There was no problem. But after purchasing m31 set I  am fully dissatisfied with the data service. In the data symbol only  uploading arrow blinking. Downloading arrow stops blinking after sometime. I think this is a hardware problem. Please arrange to replace my mobile as early as a possible.Add tags,4.0
"I don't know this issue for all M31 devices or only my device. Camera quality is very very very bad.. If you do little zoom, you can see black lines are coming and going..If you record video, more than 30 minutes..getting message ""camera not responding message""...Not happy with the audio",1.0
Phone is good! But there is an issue of heating sometimes TOO MUCH HEATING!Front camera: 3* is not very realistic!!Main camera: 4* not very impressive!Display: 5*Battery: 3.5* it doesn't last as per 6k MahSpeed: 3* justifies the price but not impressive!!weight balance: 3* averagespeaker: 1.5* not loud at allcharging speed: 1*Edit: with new updates heating vhas reduced a lot!Earlier it was 2* so changed to 3*,3.0
First time I plugged in for charging. Phone displayed recovery mode screen though I haven't pressed any button. Totally disappointed by this experience.I have requested to return this item and refund me entire amount but amazon policy relaxed upto replacement.Bad experience.Display and look wise phone looks stunning but still I haven't used it so system performance might be well as expected. I hope so.Waiting for brand new replacement of M31. I hope it would work well,2.0
"Most disgusting service from Amazon & Samsung ever. Received a defected Mobile which had issues with its touchscreen. Replacing the phone is such a pain in the wrong place. First they ask you to download a stupid app to run testing which takes incorrect tests. I have problem with my touchscreen & they test the fingerprint sensor & give a result stating that all is good. Secondly I cannot contact any customer care agent as no one is available at this point of time. Customers are left to fend for themselves. ""Atmanirbhar"" is taken to a whole new level by Amazon!!! Utterly DisgustingPlease sort this out Amazon before your customers shift to other online apps.Samsung, Where has your quality gone? Do you only focus on expensive phones? One Plus & other brands have already started eating up your market share.. please act wisely if you don't want to share your fate with Nokia.",1.0
Overall Rating:Camera 5/5Performances 5/5Display 5/5 - Super  Amoled DisplayBattery 5/5- 6000 MahPhone look 4/5User interface 5/5 - New Samsung One UI 2 is awesomeSound 5/5 - Dolby atmos Enhanced very much sound effect on Headset.Pros:1. The camera is up to the mark. No one Compete Samsung in mid Range Phone as Samsung has very powerful camera Software.2.It looks stunning high-end category.3.The battery is very powerful.4. Fast charging.5. Got OS update yesterday- Feb Security Patch included.Cons:1. Must be given some back cover in the Box.2. No headset included in the box.3. Earphone slot is given at a downside which makes it difficult to handle the phone.,5.0
I am a tech guy and this review is genuine. First of all Samsung is the baap of mobiles..coming to m31 I waited so long to buy and saw many reviews.lets start from positive..1. Camera is awesome both front and back. Picture clarity in zoom is good2. Very smooth finish of mobile which looks really great3. Touch is better than other mobiles compared to Oppo or MIComing to negative pointsall reviews almost fake regarding battery...they just really bluffed..6000 mah battery is not even coming for 2 full days..I used data for around 18 hrs but still it got drained fast.When charged the mobile it taking around 4 hrs to get complete charge from 0 to 100 percentage  but mobile is getting heated a lot..didn't expect this from Samsung at all.Loud speaker is not so efficient.Normal sound is goodAs its SAMOLED the picture or video quality is good..eyes r not strained,3.0
